Pos,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,67,2.307,69,1.938,66,3.076,69,3.007,69,2.852,68,3.027,64,3.211,62,1.579
M,Aubameyang,11.5,11.5,Arsenal,72,4.15,71,3.86,70,4.693,70,4.557,69,4.465,68,4.598,68,5.199,67,3.173
D,Cédric,4.6,4.6,Arsenal,11,0.39,14,0.413,14,0.666,19,0.851,18,0.766,19,0.868,19,0.974,20,0.532
F,Lacazette,8.1,8.1,Arsenal,74,3.848,76,3.76,75,4.356,75,4.261,74,4.223,73,4.327,73,4.847,72,3.078
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,3.589,89,3.382,88,4.185,88,4.024,87,3.862,86,3.962,86,4.201,85,3.17
M,Xhaka,5.2,5.2,Arsenal,86,2.449,82,2.174,80,2.532,81,2.484,76,2.322,77,2.427,78,2.634,73,1.883
D,Marí,4.4,4.4,Arsenal,60,2.033,57,1.583,60,2.772,59,2.548,57,2.333,55,2.424,57,2.814,59,1.49
D,Bellerín,5.1,5.1,Arsenal,77,2.764,76,2.262,76,3.759,71,3.284,73,3.205,70,3.311,71,3.792,70,1.874
G,Martínez,5.4,5.0,Aston Villa,88,3.346,89,3.757,88,3.089,88,3.081,87,3.978,86,3.374,86,3.133,86,3.739
D,Chambers,4.5,4.5,Arsenal,2,0.072,3,0.091,2,0.096,5,0.226,5,0.215,5,0.23,5,0.258,5,0.137
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,79,1.23,64,2.053,60,1.33,60,1.523,62,2.071,63,1.33,61,1.151
D,Holding,4.3,4.3,Arsenal,47,1.674,46,1.382,46,2.268,46,2.122,45,1.973,50,2.355,47,2.485,49,1.333
D,Tierney,5.2,5.2,Arsenal,83,3.099,85,2.697,85,4.462,79,3.866,80,3.733,81,4.058,80,4.496,80,2.287
M,Pépé,7.6,7.6,Arsenal,47,2.529,32,1.638,38,2.331,36,2.155,37,2.196,36,2.223,37,2.555,38,1.701
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,69,2.332,60,2.181,54,2.093,52,1.968,54,1.771,53,1.92,54,1.887,55,1.727
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.233,4,0.221,4,0.252,3,0.186,4,0.247,4,0.255,4,0.281,6,0.292
M,Smith Rowe,4.2,4.2,Arsenal,63,2.599,62,2.446,62,2.928,62,2.854,61,2.785,61,2.878,59,3.085,60,2.17
M,Saka,5.3,5.3,Arsenal,30,1.547,70,3.249,69,3.919,69,3.816,69,3.778,70,3.984,69,4.388,69,2.835
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,2,0.108,2,0.103,4,0.243,3,0.179,4,0.237,4,0.245,4,0.271,5,0.229
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,2,0.078,1,0.036,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,15,0.501,18,0.788,16,0.384,18,0.383,17,0.878,19,0.691,21,0.616,19,0.866
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.029,1,0.037,2,0.042,2,0.038,3,0.13,3,0.094,5,0.127,4,0.154
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
