Pos,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,69,2.284,67,1.843,68,3.057,66,2.886,67,2.736,66,2.944,67,3.331,64,1.665
M,Aubameyang,11.4,11.4,Arsenal,82,4.685,79,4.288,75,4.919,77,5.076,75,4.901,73,4.903,73,5.471,73,3.443
D,Cédric,4.6,4.6,Arsenal,11,0.379,16,0.463,14,0.648,20,0.903,20,0.846,21,0.967,19,0.971,20,0.545
F,Lacazette,8.1,8.1,Arsenal,60,3.214,59,3.051,62,3.635,57,3.422,61,3.644,59,3.569,56,3.757,57,2.538
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.624,87,3.286,87,4.055,88,4.02,86,3.78,86,3.973,87,4.243,85,3.185
M,Xhaka,5.2,5.2,Arsenal,84,2.314,82,2.174,81,2.509,81,2.515,80,2.429,76,2.406,73,2.478,76,1.955
D,Marí,4.4,4.4,Arsenal,61,1.993,58,1.573,57,2.545,59,2.553,58,2.342,57,2.518,58,2.842,58,1.5
D,Bellerín,5.1,5.1,Arsenal,78,2.743,75,2.19,77,3.681,72,3.353,72,3.131,69,3.273,72,3.813,71,1.945
G,Martínez,5.4,5.0,Aston Villa,90,3.413,88,3.784,88,3.092,87,3.049,87,4.01,87,3.427,87,3.241,87,3.767
D,Chambers,4.5,4.5,Arsenal,1,0.035,3,0.09,4,0.186,5,0.227,4,0.171,6,0.277,5,0.256,5,0.14
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,66,1.19,62,1.975,63,1.483,64,1.683,62,2.136,62,1.348,62,1.21
D,Holding,4.3,4.3,Arsenal,46,1.622,47,1.383,47,2.24,48,2.222,49,2.123,50,2.361,47,2.466,46,1.283
D,Tierney,5.2,5.2,Arsenal,87,3.262,83,2.583,81,4.092,80,3.927,80,3.682,79,3.96,78,4.339,76,2.222
M,Pépé,7.6,7.6,Arsenal,32,1.746,33,1.708,33,2.019,36,2.206,38,2.307,37,2.301,34,2.338,34,1.545
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,75,2.522,61,2.166,56,2.173,58,2.163,55,1.806,55,1.996,56,1.958,55,1.715
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,3,0.173,5,0.279,7,0.435,5,0.315,5,0.315,5,0.318,6,0.415,6,0.294
M,Smith Rowe,4.2,4.2,Arsenal,46,1.951,49,1.98,49,2.311,48,2.272,49,2.294,48,2.3,51,2.653,47,1.744
M,Saka,5.3,5.3,Arsenal,63,3.174,62,2.95,60,3.405,62,3.529,58,3.28,61,3.517,60,3.809,61,2.559
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.163,3,0.156,3,0.181,3,0.182,3,0.181,4,0.246,6,0.403,5,0.23
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.035,1,0.046,1,0.039,1,0.037,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,14,0.48,17,0.766,16,0.387,17,0.369,19,0.992,20,0.734,17,0.538,19,0.863
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.03,3,0.114,3,0.063,2,0.039,4,0.174,4,0.126,3,0.082,4,0.153
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,1,0.045,0,0,1,0.037,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
