Pos,Name,BV,SV,Team,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,41,1.108,61,2.487,78,2.78,71,2.952,71,2.018,69,3.323,71,2.854,69,2.189
M,Aubameyang,11.7,11.7,Arsenal,84,4.483,81,5.8,79,5.092,81,5.09,78,4.415,78,5.934,77,5.419,76,4.588
D,Cédric,4.7,4.7,Arsenal,2,0.061,4,0.182,3,0.119,4,0.179,5,0.16,4,0.207,4,0.177,4,0.142
F,Lacazette,8.4,8.4,Arsenal,48,2.406,50,3.199,48,2.817,50,2.802,48,2.518,48,3.208,52,3.281,48,2.662
D,Mustafi,5.0,5.0,Arsenal,57,1.54,41,1.72,18,0.662,14,0.595,12,0.355,10,0.489,12,0.495,11,0.361
G,Leno,5.0,5.0,Arsenal,88,3.321,87,3.775,87,3.635,86,3.892,85,3.287,85,4.058,84,3.65,85,3.449
M,Xhaka,5.4,5.4,Arsenal,55,1.553,56,1.841,55,1.693,55,1.739,53,1.516,53,1.855,55,1.794,54,1.594
D,Marí,4.4,4.4,Arsenal,0,0,0,0,7,0.234,7,0.274,7,0.191,9,0.401,9,0.336,9,0.271
D,Bellerín,5.0,5.0,Arsenal,87,2.483,84,3.654,83,3.201,82,3.605,81,2.482,80,4.086,81,3.481,79,2.717
G,Martínez,4.8,4.7,Aston Villa,88,3.455,88,3.146,88,3.55,88,3.342,87,3.676,86,3.306,86,3.705,85,3.457
D,Chambers,4.5,4.5,Arsenal,3,0.088,24,1.05,20,0.771,28,1.231,19,0.585,21,1.074,22,0.949,23,0.79
D,Kolasinac,4.8,4.8,Arsenal,11,0.301,6,0.242,3,0.107,3,0.124,4,0.117,3,0.141,3,0.12,5,0.161
D,Maitland-Niles,4.9,4.9,Arsenal,20,0.597,18,0.8,11,0.436,11,0.492,9,0.289,12,0.619,13,0.571,13,0.462
D,Holding,4.5,4.5,Arsenal,0,0,0,0,30,1.081,45,1.885,59,1.699,59,2.823,58,2.326,57,1.824
D,Tierney,5.4,5.4,Arsenal,80,2.323,77,3.394,71,2.794,72,3.249,70,2.205,67,3.471,67,2.926,65,2.286
M,Pépé,7.7,7.7,Arsenal,29,1.416,27,1.686,30,1.711,30,1.683,30,1.53,32,2.098,29,1.797,32,1.719
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.056
