Pos,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,79,3.236,77,2.594,75,3.134,71,2.057,70,3.322,71,2.792,69,2.108,71,2.055
M,Aubameyang,11.7,11.7,Arsenal,80,5.783,79,4.924,78,4.895,77,4.227,76,5.787,76,5.315,75,4.556,74,4.371
D,Cédric,4.7,4.7,Arsenal,1,0.044,2,0.075,3,0.135,5,0.162,5,0.255,4,0.173,3,0.103,5,0.163
F,Lacazette,8.4,8.4,Arsenal,53,3.359,49,2.765,48,2.652,49,2.454,49,3.231,50,3.095,52,2.862,47,2.545
D,Mustafi,5.0,5.0,Arsenal,11,0.459,11,0.383,12,0.512,11,0.331,11,0.531,10,0.404,12,0.38,14,0.422
G,Leno,5.0,5.0,Arsenal,88,3.846,87,3.594,86,3.915,86,3.349,86,4.074,85,3.668,84,3.346,84,3.256
M,Xhaka,5.3,5.3,Arsenal,53,1.752,56,1.679,55,1.733,53,1.504,51,1.779,51,1.653,55,1.607,54,1.563
D,Marí,4.4,4.4,Arsenal,0,0,3,0.096,6,0.236,6,0.167,7,0.306,8,0.293,7,0.203,7,0.193
D,Bellerín,5.0,5.0,Arsenal,84,3.674,80,2.928,79,3.538,77,2.422,77,3.901,76,3.218,75,2.506,74,2.336
G,Martínez,4.8,4.7,Aston Villa,89,3.184,89,3.569,88,3.395,88,3.714,87,3.389,86,3.692,86,3.545,87,3.716
D,Chambers,4.5,4.5,Arsenal,0,0,10,0.363,15,0.66,22,0.685,22,1.109,19,0.802,24,0.795,20,0.629
D,Kolasinac,4.8,4.8,Arsenal,2,0.081,3,0.102,4,0.167,3,0.09,3,0.139,4,0.158,4,0.125,4,0.119
D,Maitland-Niles,4.8,4.8,Arsenal,9,0.402,12,0.45,10,0.45,11,0.357,12,0.611,10,0.43,13,0.447,13,0.424
D,Holding,4.4,4.4,Arsenal,67,2.773,64,2.206,56,2.389,59,1.764,55,2.643,57,2.283,56,1.76,59,1.757
D,Tierney,5.4,5.4,Arsenal,80,3.523,76,2.82,76,3.459,74,2.365,73,3.73,73,3.122,74,2.507,74,2.364
M,Pépé,7.7,7.7,Arsenal,25,1.548,30,1.642,28,1.543,32,1.57,30,1.951,30,1.802,30,1.594,31,1.618
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,1,0.072,0,0,0,0,1,0.055
