Pos,Name,BV,SV,Team,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,26,0.7,52,2.487,50,1.976,50,1.551,51,1.414,49,1.799,48,2.049,50,2.246
M,Aubameyang,11.5,11.5,Arsenal,83,4.117,81,5.935,80,5.278,79,4.709,79,4.472,78,4.838,76,5.267,75,5.329
D,Cédric,4.7,4.7,Arsenal,0,0,1,0.051,1,0.043,1,0.034,2,0.062,2,0.08,2,0.092,3,0.144
F,Lacazette,8.3,8.3,Arsenal,49,2.26,60,3.765,58,3.353,46,2.513,48,2.499,51,2.832,45,2.751,44,2.748
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,1,0.04,0,0,1,0.029,1,0.038,2,0.087,3,0.137
G,Leno,5.0,5.0,Arsenal,88,3.362,87,4.148,86,3.724,86,3.409,85,3.218,85,3.585,84,3.772,84,3.862
M,Xhaka,5.3,5.3,Arsenal,62,1.666,52,1.823,46,1.493,50,1.492,49,1.429,50,1.552,47,1.573,46,1.574
D,Marí,4.4,4.4,Arsenal,9,0.239,6,0.266,7,0.259,8,0.235,8,0.212,9,0.309,10,0.398,10,0.418
D,Bellerín,5.2,5.2,Arsenal,86,2.417,83,4.164,82,3.401,80,2.609,80,2.327,81,3.125,78,3.491,77,3.626
G,Martínez,4.8,4.7,Aston Villa,0,0,87,3.437,87,3.844,86,3.544,86,3.648,85,2.974,86,3.073,67,2.454
D,Chambers,4.5,4.5,Arsenal,24,0.681,19,0.959,21,0.878,23,0.762,22,0.651,21,0.816,22,0.993,26,1.233
D,Kolasinac,4.8,4.8,Arsenal,1,0.027,2,0.093,3,0.117,2,0.063,2,0.057,3,0.109,3,0.126,5,0.22
D,Maitland-Niles,4.7,4.7,Arsenal,5,0.15,9,0.46,8,0.343,8,0.277,8,0.249,9,0.361,10,0.457,9,0.432
D,Holding,4.4,4.4,Arsenal,57,1.521,50,2.383,52,2.054,49,1.526,47,1.312,48,1.768,50,2.13,51,2.285
D,Tierney,5.4,5.4,Arsenal,82,2.346,78,3.935,76,3.18,76,2.521,74,2.199,73,2.862,72,3.249,72,3.414
M,Pépé,7.6,7.6,Arsenal,0,0,0,0,36,2.072,37,1.94,35,1.767,37,2.026,37,2.23,35,2.157
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,29,1.239,26,1.528,21,1.142,22,1.098,25,1.188,25,1.289,24,1.349,21,1.206
