,ID,Points,Minutes,sim
0,14,0,90,1
1,60,2,90,1
2,64,5,90,1
3,70,1,90,1
4,71,7,90,1
5,78,5,90,1
6,79,1,90,1
7,81,10,90,1
8,82,2,90,1
9,85,1,90,1
10,86,6,90,1
11,88,6,90,1
12,89,3,90,1
13,91,9,90,1
14,94,3,90,1
15,98,3,90,1
16,99,3,90,1
17,101,3,90,1
18,106,3,90,1
19,110,2,90,1
20,113,3,90,1
21,115,3,90,1
22,120,6,90,1
23,121,2,90,1
24,122,6,90,1
25,135,3,90,1
26,136,5,90,1
27,144,6,90,1
28,145,9,90,1
29,146,6,90,1
30,148,10,90,1
31,149,3,90,1
32,152,1,90,1
33,157,2,90,1
34,159,1,90,1
35,162,1,90,1
36,163,1,90,1
37,168,5,90,1
38,171,4,90,1
39,180,8,90,1
40,182,5,90,1
41,185,1,90,1
42,188,2,90,1
43,191,6,90,1
44,217,5,90,1
45,219,7,90,1
46,222,2,90,1
47,224,2,90,1
48,228,1,90,1
49,230,7,90,1
50,231,1,90,1
51,232,2,90,1
52,235,1,90,1
53,236,4,90,1
54,241,9,90,1
55,247,8,90,1
56,248,6,90,1
57,249,3,90,1
58,251,10,90,1
59,252,7,90,1
60,255,6,90,1
61,262,2,90,1
62,263,4,90,1
63,272,2,90,1
64,274,2,90,1
65,278,2,90,1
66,281,2,90,1
67,285,2,90,1
68,288,1,90,1
69,291,1,90,1
70,293,1,90,1
71,296,1,90,1
72,298,2,90,1
73,300,2,90,1
74,305,1,90,1
75,306,4,90,1
76,310,2,90,1
77,311,5,90,1
78,313,5,90,1
79,323,5,90,1
80,324,7,90,1
81,326,2,90,1
82,327,18,90,1
83,328,4,90,1
84,329,7,90,1
85,336,7,90,1
86,339,3,90,1
87,366,5,90,1
88,368,2,90,1
89,369,0,90,1
90,372,2,90,1
91,375,10,90,1
92,382,5,90,1
93,383,1,90,1
94,386,2,90,1
95,388,1,90,1
96,392,7,90,1
97,395,6,90,1
98,398,3,90,1
99,402,3,90,1
100,403,3,90,1
101,409,9,90,1
102,413,6,90,1
103,415,6,90,1
104,417,3,90,1
105,418,6,90,1
106,420,13,90,1
107,422,6,90,1
108,423,3,90,1
109,432,3,90,1
110,433,4,90,1
111,436,6,90,1
112,437,6,90,1
113,443,6,90,1
114,447,4,90,1
115,449,3,90,1
116,455,2,90,1
117,461,0,90,1
118,462,2,90,1
119,467,0,90,1
120,470,2,90,1
121,472,0,90,1
122,476,0,90,1
123,480,2,90,1
124,481,2,90,1
125,491,2,90,1
126,498,6,90,1
127,499,2,90,1
128,503,2,90,1
129,506,0,90,1
130,508,0,90,1
131,513,1,90,1
132,514,2,90,1
133,520,1,90,1
134,524,1,90,1
135,527,2,90,1
136,528,4,90,1
137,530,2,90,1
138,531,3,90,1
139,533,6,90,1
140,536,6,90,1
141,543,9,90,1
142,544,9,90,1
143,553,3,90,1
144,559,13,90,1
145,560,8,90,1
146,566,2,90,1
147,567,6,90,1
148,572,0,90,1
149,573,6,90,1
150,579,6,90,1
151,580,1,90,1
152,582,1,90,1
153,583,1,90,1
154,589,2,90,1
155,594,0,90,1
156,608,2,90,1
157,612,2,90,1
158,617,12,90,1
159,619,2,90,1
160,622,6,90,1
161,623,2,90,1
162,630,1,90,1
163,635,2,90,1
164,642,8,90,1
165,652,2,90,1
166,653,6,90,1
167,677,1,90,1
168,720,6,90,1
169,726,1,90,1
170,757,6,90,1
171,764,3,90,1
172,766,0,90,1
173,768,2,90,1
174,770,3,90,1
175,772,6,90,1
0,14,2,90,2
1,64,6,90,2
2,70,6,90,2
3,74,8,90,2
4,77,3,90,2
5,78,3,90,2
6,81,6,90,2
7,82,2,90,2
8,83,3,90,2
9,85,8,90,2
10,86,1,90,2
11,88,1,90,2
12,89,2,90,2
13,91,4,90,2
14,95,2,90,2
15,98,2,90,2
16,99,8,90,2
17,101,2,90,2
18,106,7,90,2
19,110,9,90,2
20,115,5,90,2
21,120,2,90,2
22,121,2,90,2
23,122,5,90,2
24,126,2,90,2
25,132,2,90,2
26,136,7,90,2
27,146,2,90,2
28,148,11,90,2
29,152,9,90,2
30,157,6,90,2
31,162,7,90,2
32,163,6,90,2
33,166,6,90,2
34,168,3,90,2
35,171,6,90,2
36,174,3,90,2
37,177,13,90,2
38,180,2,90,2
39,182,6,90,2
40,185,6,90,2
41,188,2,90,2
42,191,2,90,2
43,217,2,90,2
44,218,2,90,2
45,219,1,90,2
46,222,2,90,2
47,223,2,90,2
48,230,2,90,2
49,231,1,90,2
50,232,4,90,2
51,235,1,90,2
52,241,2,90,2
53,244,2,90,2
54,245,2,90,2
55,247,9,90,2
56,248,3,90,2
57,249,2,90,2
58,251,2,90,2
59,255,2,90,2
60,262,7,90,2
61,263,1,90,2
62,268,2,90,2
63,277,2,90,2
64,278,2,90,2
65,282,1,90,2
66,285,7,90,2
67,288,1,90,2
68,291,1,90,2
69,293,1,90,2
70,295,1,90,2
71,296,1,90,2
72,299,5,90,2
73,302,1,90,2
74,305,1,90,2
75,306,6,90,2
76,310,2,90,2
77,311,5,90,2
78,323,2,90,2
79,324,2,90,2
80,326,3,90,2
81,327,12,90,2
82,328,4,90,2
83,329,2,90,2
84,333,2,90,2
85,335,8,90,2
86,338,7,90,2
87,339,2,90,2
88,366,2,90,2
89,369,2,90,2
90,372,2,90,2
91,375,2,90,2
92,376,2,90,2
93,377,2,90,2
94,378,2,90,2
95,383,2,90,2
96,387,2,90,2
97,394,2,90,2
98,395,2,90,2
99,401,9,90,2
100,402,7,90,2
101,403,2,90,2
102,405,2,90,2
103,413,2,90,2
104,415,2,90,2
105,417,6,90,2
106,418,2,90,2
107,420,7,90,2
108,422,0,90,2
109,423,7,90,2
110,424,2,90,2
111,431,5,90,2
112,433,7,90,2
113,434,2,90,2
114,436,0,90,2
115,437,0,90,2
116,443,2,90,2
117,447,5,90,2
118,450,2,90,2
119,452,2,90,2
120,455,2,90,2
121,461,2,90,2
122,462,7,90,2
123,467,5,90,2
124,472,2,90,2
125,476,2,90,2
126,482,2,90,2
127,492,2,90,2
128,494,7,90,2
129,495,1,90,2
130,498,1,90,2
131,499,2,90,2
132,505,1,90,2
133,508,1,90,2
134,509,2,90,2
135,513,3,90,2
136,514,2,90,2
137,518,2,90,2
138,520,1,90,2
139,524,1,90,2
140,525,2,90,2
141,527,2,90,2
142,528,1,90,2
143,530,2,90,2
144,531,2,90,2
145,533,1,90,2
146,535,2,90,2
147,541,3,90,2
148,553,2,90,2
149,554,1,90,2
150,559,7,90,2
151,566,10,90,2
152,567,1,90,2
153,572,2,90,2
154,573,0,90,2
155,579,8,90,2
156,580,6,90,2
157,582,1,90,2
158,583,1,90,2
159,591,1,90,2
160,595,5,90,2
161,600,2,90,2
162,612,5,90,2
163,617,2,90,2
164,622,2,90,2
165,623,2,90,2
166,630,1,90,2
167,631,2,90,2
168,635,7,90,2
169,642,2,90,2
170,677,7,90,2
171,714,5,90,2
172,720,4,90,2
173,764,1,90,2
174,766,3,90,2
175,770,2,90,2
0,14,6,90,3
1,26,2,90,3
2,70,5,90,3
3,71,2,90,3
4,77,10,90,3
5,78,7,90,3
6,79,5,90,3
7,81,5,90,3
8,82,2,90,3
9,83,5,90,3
10,85,8,90,3
11,86,6,90,3
12,88,6,90,3
13,89,6,90,3
14,91,6,90,3
15,94,3,90,3
16,98,3,90,3
17,99,8,90,3
18,101,3,90,3
19,104,6,90,3
20,106,3,90,3
21,115,2,90,3
22,117,2,90,3
23,120,4,90,3
24,121,2,90,3
25,122,2,90,3
26,126,2,90,3
27,135,2,90,3
28,146,2,90,3
29,148,6,90,3
30,149,2,90,3
31,152,2,90,3
32,157,2,90,3
33,159,1,90,3
34,162,1,90,3
