,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-3,3,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,37605.jpg,0.0,Özil,0.5,False,,u,1,3,0,3441,0,54444,36,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,681,276,681,276,681,276,681,276,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,u,1,3,0,10266,0,19073,3,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,644,231,635,232,627,228,647,231,,,,,,
2,100.0,100.0,41270,0,0,-1,1,0,2,1.9,1.4,8,David,1.4,3,False,,2021-02-02T20:30:22.388696Z,54,41270.jpg,2.2,Luiz Moreira Marinho,0.8,False,,a,1,3,35,55056,1465,105067,250,0.3,6.5,David Luiz,1074,1,0,3,15,0,0,0,1,1,0,0,177,192.4,42.4,111.0,34.3,233,94,311,100,219,58,279,95,,,4.0,,,
3,100.0,100.0,54694,0,0,-7,7,2,3,5.5,5.0,1,Pierre-Emerick,5.0,4,False,,2021-01-23T16:00:22.555453Z,113,54694.jpg,4.4,Aubameyang,6.7,False,,a,1,3,96,632113,7317,3310727,3235,0.4,8.5,Aubameyang,1761,8,1,7,19,1,0,0,2,0,0,9,270,377.4,258.4,655.0,128.8,105,38,94,66,23,14,38,25,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,1.7,1.2,2,Cédric,1.2,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,3.2,Soares,0.3,False,,a,1,3,26,25276,351,47773,269,0.3,5.7,Cédric,609,0,1,2,7,0,0,0,1,0,0,3,111,100.6,109.0,45.0,25.5,324,125,208,53,318,110,321,111,,,7.0,,,
5,100.0,100.0,59966,0,0,-4,4,2,4,3.3,2.8,8,Alexandre,2.8,6,False,,2021-01-30T23:00:18.185183Z,81,59966.jpg,4.0,Lacazette,4.0,False,,a,1,3,89,1200572,6151,1250060,3564,0.3,11.0,Lacazette,1413,9,2,6,12,0,0,0,2,0,0,13,311,438.8,236.7,585.0,125.8,67,9,104,12,32,15,41,13,,,3.0,,3.0,
6,0.0,0.0,69140,0,0,0,0,0,2,0.0,0.0,0,Shkodran,0.0,7,False,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,69140.jpg,1.0,Mustafi,0.0,False,,u,1,3,3,13464,0,14299,14,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,449,173,440,172,652,236,466,176,,,,,,
7,100.0,100.0,80201,0,0,0,0,2,1,1.5,1.0,2,Bernd,1.0,8,False,,2021-02-02T20:30:22.406559Z,50,80201.jpg,3.8,Leno,6.7,False,,a,1,3,94,831049,2466,982249,2396,0.2,18.8,Leno,2231,0,0,8,26,0,1,0,0,1,61,6,456,501.6,0.0,0.0,50.2,44,12,658,71,654,68,217,12,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,2.5,2.0,2,Granit,2.0,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.4,Xhaka,0.4,False,,a,1,3,52,38418,347,76310,206,0.4,10.0,Xhaka,1804,1,2,7,20,0,0,0,5,1,0,1,285,326.8,212.1,113.0,65.2,147,56,122,85,216,112,152,81,,,1.0,,,
9,100.0,100.0,92371,0,0,-1,1,0,2,1.3,0.8,2,Pablo,0.8,10,False,,2021-01-14T22:00:26.195009Z,44,92371.jpg,3.6,Marí,0.1,False,,a,1,3,18,32329,271,28771,70,0.2,4.1,Marí,450,0,0,2,3,0,0,0,1,0,0,1,91,83.2,22.4,6.0,11.1,338,132,357,128,401,154,380,141,,,,,,
10,100.0,100.0,98745,0,0,1,-1,3,2,3.1,2.6,0,Héctor,2.6,11,False,,2020-12-13T22:30:16.198432Z,51,98745.jpg,3.8,Bellerín,4.3,False,,a,1,3,83,970827,3176,1038891,3863,0.5,16.3,Bellerín,1910,1,3,6,23,0,0,0,8,0,0,15,385,346.4,327.0,188.0,86.2,126,51,64,13,141,22,89,17,,,,,,
11,100.0,100.0,101184,0,0,0,0,0,2,0.5,0.0,0,Calum,0.0,13,False,,2020-08-15T10:00:11.386295Z,45,101184.jpg,0.0,Chambers,0.0,False,,a,1,3,0,2754,45,2997,40,0.0,0.0,Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,592,226,579,227,564,221,598,226,,,,,,
