,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,1,-1,5,-5,1,1,4.2,4.2,2,David,3.2,1,True,,,60,154561.jpg,4.4,False,Raya Martín,34.7,False,,a,1,3,66,2800295,146592,1096683,27820,0.5,11.0,Raya,200.0,2024-07-04,1995-09-15,False,p154561,1350,0,0,8,9,0,0,0,1,0,25,3,267,236.6,10.2,0.0,24.7,11,118,0,0,15,0.00,0.04,0.04,9.54,,,,,,,[],117,16,364,3,749,88,252,16,0.0,1.67,0.0,0.0,0.64,0.6,89,1,120,9,56,4,6,1,1.0,0.53,0.0
1,True,True,,,109745,-1,1,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,9408,277,65760,880,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],564,78,551,66,522,52,564,78,0.0,0.0,0.0,0.0,0.0,0.0,616,38,496,73,569,78,264,34,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,43584,539,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],532,68,518,56,488,42,532,68,0.0,0.0,0.0,0.0,0.0,0.0,648,55,463,63,537,68,338,48,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,20296,1062,20020,744,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],499,50,484,37,453,23,499,50,0.0,0.0,0.0,0.0,0.0,0.0,732,86,429,45,504,50,360,52,0.0,0.0,0.0
4,True,True,0.0,0.0,226597,-1,1,2,-2,3,2,0.0,0.0,0,Gabriel,0.0,5,True,Thigh injury - Unknown return date,2025-11-17T12:00:07.436586Z,62,226597.jpg,7.4,False,dos Santos Magalhães,15.5,False,,i,1,3,81,3881252,2733,4469543,155196,0.0,13.1,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,990,1,2,7,5,0,0,0,1,0,0,13,279,318.6,62.6,88.0,46.9,88,15,12,100,11,0.82,0.69,1.51,6.17,,,,,,,[],42,20,228,64,164,33,110,33,0.07,0.0,0.06,0.13,0.56,0.45,78,3,740,248,2,1,24,8,1.0,0.64,9.09
5,True,True,75.0,75.0,462424,0,0,0,0,0,2,1.1,1.1,0,William,0.5,6,False,Knock - 75% chance of playing,2025-11-30T22:30:08.957329Z,60,462424.jpg,3.7,False,Saliba,10.9,False,,d,1,3,41,1000082,8637,1623710,68162,0.1,6.8,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,814,0,0,5,4,0,0,0,0,0,0,1,190,185.2,35.6,16.0,23.7,51,35,11,62,10,0.29,0.24,0.53,4.72,,,,,,,[],151,67,287,89,321,107,257,84,0.03,0.0,0.03,0.06,0.52,0.44,91,6,332,113,105,38,37,13,1.11,0.55,6.86
6,True,True,0.0,100.0,466075,0,0,3,-3,2,2,0.0,3.5,1,Riccardo,2.5,7,False,Suspended until 20 Dec,2025-12-06T20:00:08.845719Z,58,466075.jpg,4.7,False,Calafiori,13.1,False,,s,1,3,71,2369930,17752,1292005,278612,0.4,12.2,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1166,1,2,8,7,0,0,0,5,0,0,4,262,206.0,100.3,219.0,52.4,51,54,27,78,15,2.49,0.33,2.82,6.89,,,,,,,[],136,59,159,39,51,3,92,24,0.19,0.0,0.03,0.22,0.53,0.54,110,9,161,55,33,18,28,10,1.16,0.62,6.02
7,True,True,,,445122,1,-1,10,-10,2,2,3.8,3.8,3,Jurriën,2.8,8,False,,,65,445122.jpg,5.2,False,Timber,36.1,False,,a,1,3,78,4694764,199265,881339,58484,0.4,12.0,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1197,2,3,6,9,0,0,0,2,0,0,7,281,294.2,199.1,246.0,74.1,41,49,40,81,13,3.11,0.72,3.83,8.18,,,,,,,[],61,26,61,13,36,1,31,1,0.23,0.0,0.05,0.28,0.62,0.68,57,1,146,50,19,9,4,2,0.98,0.45,6.09
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.1,False,,u,1,3,0,1119,0,10654,16,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],739,250,738,250,734,249,739,250,0.0,0.0,0.0,0.0,0.0,0.0,168,19,719,244,737,248,566,203,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.5,1.5,1,Myles,0.5,10,False,,,51,499169.jpg,0.8,False,Lewis-Skelly,1.6,False,,a,1,3,8,64960,6411,376895,2785,0.1,1.6,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,136,0,0,0,2,0,0,0,2,0,0,0,20,11.4,9.4,4.0,2.4,6,10,2,8,0,0.00,0.02,0.02,2.27,,,,,,,[],404,149,373,127,383,139,419,149,0.0,0.0,0.01,0.01,1.5,1.32,239,37,327,112,448,153,144,56,0.0,0.0,5.29
