Pos,Name,BV,SV,Team,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,58,1.548,58,2.151,59,2.677,60,2.665,55,2.609,54,1.787,53,1.546,58,2.246
M,Aubameyang,11.4,11.4,Arsenal,59,3.037,80,4.62,78,5.272,77,5.074,79,5.56,75,4.24,74,4.024,73,4.123
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.04,1,0.048,1,0.047,1,0.05,1,0.035,2,0.063,1,0.041
F,Lacazette,8.2,8.2,Arsenal,30,1.471,29,1.59,27,1.685,31,1.869,28,1.788,28,1.504,31,1.609,29,1.523
D,Mustafi,5.0,5.0,Arsenal,0,0,1,0.037,0,0,0,0,1,0.047,2,0.067,2,0.06,2,0.078
G,Leno,4.9,4.9,Arsenal,85,3.171,85,3.565,85,3.868,84,3.792,84,3.905,83,3.352,83,3.162,82,3.538
M,Xhaka,5.2,5.2,Arsenal,61,1.615,58,1.707,56,1.808,53,1.698,51,1.701,48,1.397,48,1.364,47,1.407
D,Marí,4.4,4.4,Arsenal,1,0.028,1,0.037,1,0.044,2,0.087,3,0.138,2,0.066,3,0.089,2,0.077
D,Bellerín,5.1,5.1,Arsenal,75,2.068,72,2.825,71,3.372,70,3.257,69,3.418,70,2.433,70,2.146,67,2.736
G,Martínez,4.9,4.7,Aston Villa,89,3.743,88,3.103,87,3.074,87,3.269,86,3.397,86,3.64,85,3.249,84,3.329
D,Chambers,4.5,4.5,Arsenal,1,0.028,4,0.151,6,0.275,6,0.269,4,0.192,5,0.171,8,0.243,8,0.315
D,Kolasinac,4.8,4.8,Arsenal,1,0.027,2,0.072,3,0.13,3,0.127,3,0.135,5,0.162,5,0.144,4,0.15
D,Maitland-Niles,4.6,4.6,Arsenal,18,0.519,20,0.794,22,1.052,21,0.983,24,1.196,22,0.781,22,0.691,24,0.987
D,Holding,4.4,4.4,Arsenal,78,2.046,78,2.875,74,3.326,73,3.209,75,3.517,74,2.434,72,2.083,73,2.828
D,Tierney,5.3,5.3,Arsenal,75,2.12,75,2.953,75,3.559,74,3.438,71,3.505,71,2.489,70,2.152,70,2.859
M,Pépé,7.6,7.6,Arsenal,51,2.348,48,2.518,49,2.961,48,2.835,45,2.809,47,2.405,47,2.316,48,2.449
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,15,0.633,17,0.815,15,0.808,15,0.787,14,0.772,14,0.658,14,0.63,12,0.557
M,Nelson,5.1,5.1,Arsenal,5,0.221,3,0.149,5,0.278,4,0.217,4,0.228,4,0.196,4,0.187,4,0.192
F,Nketiah,5.5,5.5,Arsenal,57,2.657,49,2.602,50,3.008,47,2.754,48,2.954,48,2.495,48,2.417,50,2.523
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.1,5.1,Arsenal,69,2.586,64,2.675,63,3.091,62,2.93,62,3.104,61,2.562,63,2.516,61,2.566
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,15,0.681,24,1.253,26,1.548,26,1.505,27,1.646,27,1.363,26,1.265,26,1.308
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.039
D,El Mohamady,4.3,4.3,Aston Villa,10,0.446,11,0.27,13,0.333,14,0.465,15,0.577,15,0.675,15,0.508,19,0.764
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.021,1,0.022,2,0.057,2,0.065,4,0.149,2,0.058,4,0.134
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,6.0,6.0,Aston Villa,15,0.714,14,0.537,14,0.547,14,0.587,14,0.633,18,0.859,17,0.72,17,0.8
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,3,0.068,3,0.07,3,0.09,4,0.138,4,0.16,5,0.153,7,0.251
M,Grealish,7.8,7.8,Aston Villa,80,4.712,79,3.346,78,3.403,77,3.794,76,4.165,75,4.351,74,3.737,74,4.325
M,McGinn,5.5,5.5,Aston Villa,79,2.928,78,2.321,78,2.359,77,2.51,75,2.625,75,2.777,74,2.447,71,2.619
D,Hause,4.4,4.4,Aston Villa,32,1.329,15,0.346,19,0.457,20,0.624,23,0.827,24,1.003,28,0.89,25,0.944
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,82,3.342,80,1.65,77,1.676,78,2.289,76,2.62,77,3.165,74,2.228,74,2.684
D,Targett,4.6,4.6,Aston Villa,84,3.349,82,1.712,81,1.778,79,2.316,80,2.731,77,3.116,78,2.344,76,2.722
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,12,0.397,11,0.329,12,0.36,13,0.405,15,0.483,14,0.463,17,0.531,19,0.621
M,El Ghazi,5.7,5.7,Aston Villa,54,3.555,52,2.499,52,2.588,52,2.877,53,3.276,51,3.292,52,2.927,53,3.479
D,Konsa,4.8,4.8,Aston Villa,58,2.444,83,1.757,82,1.828,80,2.403,78,2.75,75,3.138,75,2.31,75,2.792
D,Guilbert,4.3,4.3,Aston Villa,1,0.038,1,0.021,1,0.022,2,0.057,2,0.066,3,0.115,3,0.087,3,0.103
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,8,0.513,9,0.449,12,0.612,12,0.665,11,0.664,14,0.869,14,0.786,14,0.886
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,79,2.57,77,2.091,75,2.073,75,2.216,73,2.301,73,2.413,72,2.153,71,2.316
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,62,2.272,58,2.142,61,2.336,58,1.809,59,2.209,57,2.357,58,2.072,56,1.808
M,Stephens,4.3,4.3,Burnley,34,1.052,31,1.043,35,1.145,0,0,28,1.652,23,0.731,24,0.695,26,0.747
G,Button,4.0,4.0,West Brom,0,0,0,0,0,0,0,0,1,0.074,0,0,0,0,1,0.04
M,Groß,5.8,5.8,Brighton,65,2.831,66,2.84,63,2.875,62,2.15,63,2.892,61,3.08,60,2.502,63,2.271
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,11,0.386,12,0.423,11,0.399,10,0.316,10,0.357,12,0.454,11,0.379,11,0.354
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,21,0.658,25,0.824,25,1.009,23,0.364,26,0.749,28,1.181,27,0.803,27,0.466
D,Dunk,4.8,4.8,Brighton,83,2.625,81,2.719,80,3.319,79,1.173,78,2.303,77,3.394,76,2.288,75,1.251
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,73,2.669,71,2.61,68,2.618,69,2.125,69,2.623,68,2.819,68,2.433,67,2.136
D,Webster,4.4,4.4,Brighton,79,2.478,77,2.56,77,3.148,76,1.192,75,2.174,74,3.148,73,2.189,73,1.261
D,Veltman,4.3,4.3,Brighton,63,1.802,55,1.68,48,1.795,46,0.634,44,1.127,47,1.822,50,1.355,50,0.745
F,Maupay,6.1,6.1,Brighton,59,3.027,59,2.925,60,3.078,58,2.273,57,3.177,57,3.332,57,2.765,57,2.386
M,Trossard,5.8,5.8,Brighton,72,3.477,71,3.402,69,3.468,68,2.553,68,3.498,68,3.811,67,3.07,65,2.581
G,Ryan,4.4,4.4,Brighton,12,0.455,8,0.312,8,0.343,8,0.277,8,0.296,8,0.343,8,0.301,7,0.243
M,Jahanbakhsh,5.4,5.4,Brighton,26,1.218,24,1.112,25,1.21,27,1.017,25,1.246,25,1.331,28,1.257,31,1.218
M,Izquierdo,5.5,5.5,Brighton,0,0,2,0.089,3,0.139,3,0.113,6,0.286,6,0.304,6,0.26,6,0.234
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,75,2.157,71,2.197,70,2.676,66,0.936,67,1.757,65,2.562,64,1.784,66,1.026
D,Bernardo,3.9,3.9,Brighton,1,0.034,1,0.036,2,0.086,2,0.037,2,0.064,3,0.136,2,0.065,4,0.079
M,Bissouma,4.5,4.5,Brighton,77,2.172,75,2.167,74,2.255,74,1.846,73,2.106,70,2.242,72,2.035,70,1.801
D,Lamptey,4.8,4.8,Brighton,0,0,33,1.228,52,2.354,66,1.152,67,2.209,63,3.022,61,2.021,59,1.149
F,Connolly,5.3,5.3,Brighton,27,1.299,28,1.318,32,1.525,30,1.174,30,1.522,31,1.631,28,1.269,30,1.222
M,Alzate,4.3,4.3,Brighton,20,0.718,21,0.752,19,0.704,20,0.631,19,0.692,23,0.895,21,0.733,20,0.645
M,Mac Allister,5.3,5.3,Brighton,14,0.603,13,0.551,13,0.568,11,0.394,10,0.446,12,0.574,12,0.494,13,0.481
D,Tarkowski,5.3,5.3,Burnley,82,1.979,81,3.388,79,2.927,0,0,78,3.023,76,2.128,76,1.247,75,1.09
D,Bardsley,4.5,4.5,Burnley,3,0.068,6,0.233,7,0.238,0,0,8,0.289,10,0.258,10,0.153,10,0.136
D,Pieters,4.3,4.3,Burnley,12,0.314,9,0.386,9,0.346,0,0,10,0.426,11,0.325,17,0.306,14,0.228
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,0,0,30,1.852,52,1.633,51,1.463,53,1.499
D,Long,4.4,4.4,Burnley,3,0.074,5,0.202,10,0.357,0,0,12,0.479,15,0.415,12,0.209,14,0.216
F,Rodriguez,5.8,5.8,Burnley,59,2.626,57,2.683,56,2.615,0,0,55,4.336,56,2.514,54,1.983,53,1.954
F,Barnes,6.0,6.0,Burnley,61,2.981,56,2.871,58,2.96,0,0,56,4.623,56,2.716,58,2.194,56,2.128
D,Mee,4.9,4.9,Burnley,83,1.896,80,3.288,79,2.816,0,0,76,2.818,75,2.014,76,1.193,75,1.036
M,Westwood,5.3,5.3,Burnley,79,2.482,77,2.635,75,2.521,0,0,72,4.133,69,2.206,69,1.902,66,1.826
M,Gudmundsson,5.4,5.4,Burnley,18,0.753,30,1.328,31,1.347,0,0,30,2.23,31,1.281,28,0.988,30,1.048
F,Wood,6.2,6.2,Burnley,74,3.668,78,3.976,77,3.945,0,0,76,6.342,71,3.505,69,2.69,69,2.683
D,Lowton,4.4,4.4,Burnley,87,1.939,84,3.379,82,2.866,0,0,80,2.91,78,2.049,78,1.208,80,1.082
F,Vydra,4.8,4.8,Burnley,6,0.332,8,0.457,8,0.458,0,0,9,0.847,9,0.491,10,0.442,9,0.396
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,34,1.402,50,2.194,50,2.136,0,0,53,3.747,47,1.899,49,1.637,49,1.63
G,Pope,5.4,5.4,Burnley,88,3.312,87,3.957,85,3.642,0,0,82,6.077,85,3.272,85,3.063,84,3.026
D,Taylor,4.5,4.5,Burnley,83,1.916,81,3.344,79,2.822,0,0,79,2.975,76,2.048,76,1.226,75,1.063
M,Brownhill,4.9,4.9,Burnley,81,2.559,80,2.739,78,2.627,0,0,68,4.048,58,1.935,58,1.687,62,1.777
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,2,0.083,0,0,3,0.216,0,0,0,0,2,0.07
M,McNeil,5.7,5.7,Burnley,64,2.338,81,3.123,78,2.967,0,0,77,4.944,79,2.831,76,2.308,75,2.27
