Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,80,2.636,77,3.207,73,2.086,74,3.53,75,2.978,70,2.129,70,1.991,71,2.595
M,Aubameyang,11.7,11.7,Arsenal,82,5.179,80,4.994,78,4.315,77,5.81,78,5.46,75,4.58,74,4.383,74,4.765
D,Cédric,4.7,4.7,Arsenal,1,0.037,4,0.179,3,0.096,5,0.257,4,0.175,5,0.171,5,0.161,8,0.321
F,Lacazette,8.4,8.4,Arsenal,55,3.121,51,2.796,54,2.711,50,3.261,49,3.043,47,2.616,49,2.646,48,2.756
D,Mustafi,5.0,5.0,Arsenal,9,0.305,9,0.382,11,0.327,9,0.436,11,0.449,13,0.41,14,0.415,14,0.526
G,Leno,5.0,5.0,Arsenal,88,3.596,87,3.957,86,3.339,87,4.147,85,3.684,85,3.371,84,3.235,83,3.503
M,Xhaka,5.3,5.3,Arsenal,46,1.399,52,1.648,53,1.504,54,1.873,54,1.749,53,1.554,53,1.534,51,1.578
D,Marí,4.4,4.4,Arsenal,0,0,6,0.235,8,0.22,7,0.308,8,0.296,11,0.317,9,0.244,11,0.377
D,Bellerín,5.1,5.1,Arsenal,86,3.114,83,3.712,83,2.6,81,4.138,81,3.486,78,2.602,77,2.41,75,2.981
G,Martínez,4.8,4.7,Aston Villa,89,3.557,89,3.396,88,3.71,88,3.429,87,3.763,86,3.526,86,3.669,85,2.976
D,Chambers,4.5,4.5,Arsenal,0,0,15,0.658,21,0.648,20,1.011,24,1.023,28,0.926,23,0.712,23,0.902
D,Kolasinac,4.8,4.8,Arsenal,1,0.033,2,0.083,2,0.059,3,0.14,4,0.158,3,0.093,2,0.059,5,0.182
D,Maitland-Niles,4.8,4.8,Arsenal,11,0.406,10,0.448,13,0.417,12,0.613,14,0.608,13,0.446,15,0.48,13,0.523
D,Holding,4.4,4.4,Arsenal,75,2.517,64,2.716,62,1.827,64,3.088,60,2.424,57,1.783,62,1.812,58,2.167
D,Tierney,5.4,5.4,Arsenal,72,2.645,69,3.133,66,2.104,69,3.548,65,2.81,68,2.3,66,2.112,69,2.764
M,Pépé,7.7,7.7,Arsenal,28,1.551,32,1.759,28,1.389,31,2,30,1.817,29,1.55,29,1.523,32,1.793
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
