Pos,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,17,0.808,9,0.449,13,0.461,14,0.419,15,0.579,13,0.438,18,0.681,16,0.363
M,Aubameyang,11.3,11.3,Arsenal,77,5.417,76,5.537,76,4.358,74,4.084,74,4.166,73,4.484,73,5.249,71,3.369
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,0,0,1,0.032,1,0.041,1,0.036,2,0.082,1,0.025
F,Lacazette,8.3,8.3,Arsenal,74,4.649,73,4.727,72,3.819,72,3.698,70,3.629,70,4.024,70,4.723,69,3.103
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,1,0.035,1,0.03,1,0.039,1,0.034,1,0.038,2,0.046
G,Leno,4.9,4.9,Arsenal,85,3.997,87,4.228,86,3.589,86,3.305,86,3.726,85,3.389,85,3.458,84,3.033
M,Xhaka,5.2,5.2,Arsenal,70,2.257,65,2.173,64,1.829,66,1.806,63,1.828,64,1.837,63,1.951,62,1.596
D,Marí,4.4,4.4,Arsenal,48,2.227,39,1.907,37,1.257,36,1.027,38,1.428,39,1.248,40,1.418,37,0.794
D,Bellerín,5.1,5.1,Arsenal,79,4.014,74,3.972,73,2.737,74,2.322,72,2.959,72,2.56,72,2.899,70,1.654
G,Martínez,5.1,4.8,Aston Villa,12,0.434,77,5.735,82,3.414,82,3.098,82,3.264,82,3.109,81,3.209,80,3.004
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,1,0.036,1,0.031,1,0.039,1,0.035,1,0.039,3,0.071
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,11,0.537,14,0.722,15,0.552,12,0.375,16,0.641,16,0.559,15,0.587,18,0.428
D,Holding,4.5,4.5,Arsenal,81,3.862,78,3.946,77,2.728,75,2.203,75,2.923,73,2.425,71,2.625,73,1.608
D,Tierney,5.4,5.4,Arsenal,81,4.187,79,4.355,75,2.905,77,2.476,75,3.173,75,2.734,73,3.013,70,1.689
M,Pépé,7.6,7.6,Arsenal,21,1.321,22,1.424,20,1.06,22,1.128,24,1.249,27,1.503,22,1.423,28,1.248
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,11,0.616,11,0.633,13,0.631,14,0.654,12,0.569,15,0.754,14,0.8,13,0.542
M,Nelson,5.1,5.1,Arsenal,0,0,1,0.059,2,0.1,2,0.096,3,0.147,3,0.157,4,0.239,3,0.129
F,Nketiah,5.5,5.5,Arsenal,14,0.932,13,0.881,14,0.795,16,0.884,17,0.937,17,1.024,16,1.111,17,0.832
M,Smith Rowe,4.4,4.4,Arsenal,58,3.037,59,3.171,59,2.59,58,2.446,58,2.516,57,2.618,57,2.991,56,2.102
M,Saka,5.3,5.3,Arsenal,72,4.04,72,4.19,71,3.369,70,3.183,69,3.218,69,3.432,69,3.92,68,2.699
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,18,1.053,19,1.147,19,0.956,22,1.064,22,1.084,25,1.302,23,1.375,26,1.102
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.041,1,0.038,1,0.039,1,0.038,1,0.039,2,0.075
D,El Mohamady,4.3,4.3,Aston Villa,4,0.121,7,0.398,9,0.396,8,0.271,12,0.49,11,0.375,13,0.507,13,0.438
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.047,1,0.036,2,0.057,2,0.067,2,0.058,4,0.129,5,0.141
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,9,0.365,6,0.481,7,0.323,8,0.335,7,0.324,10,0.425,9,0.396,8,0.346
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,1,0.027,1,0.05,2,0.077,3,0.091,3,0.108,4,0.123,5,0.173,5,0.151
M,Grealish,7.7,7.7,Aston Villa,12,0.609,76,6.973,78,4.386,77,3.796,76,4.324,75,3.653,75,3.996,73,3.739
M,McGinn,5.5,5.5,Aston Villa,83,2.426,83,4.765,77,2.575,77,2.339,77,2.566,75,2.317,75,2.41,74,2.308
D,Hause,4.4,4.4,Aston Villa,24,0.673,27,1.42,33,1.364,32,1.027,31,1.202,38,1.231,38,1.407,39,1.25
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,81,2.03,78,3.649,76,2.95,75,2.201,77,2.758,74,2.195,73,2.498,72,2.103
D,Targett,4.6,4.6,Aston Villa,83,2.07,81,3.77,80,3.055,81,2.361,77,2.712,77,2.265,76,2.572,74,2.141
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,4,0.123,4,0.245,5,0.164,7,0.219,7,0.23,8,0.252,8,0.257,9,0.285
M,El Ghazi,5.8,5.8,Aston Villa,7,0.392,59,6.088,59,3.723,58,3.209,58,3.708,60,3.372,57,3.405,57,3.297
D,Konsa,4.7,4.7,Aston Villa,67,1.694,68,3.19,65,2.515,66,1.934,66,2.363,65,1.927,64,2.185,64,1.87
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.037,1,0.029,3,0.104,3,0.087,2,0.066,3,0.086
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,13,0.703,15,1.497,15,0.864,17,0.93,19,1.105,18,0.997,22,1.269,19,1.026
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,80,2.179,76,4.17,76,2.356,74,2.114,73,2.266,73,2.112,73,2.194,72,2.097
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,42,1.312,58,2.14,57,2.303,58,1.996,57,1.788,59,2.24,58,2.184,56,2.23
M,Stephens,4.3,4.3,Burnley,17,0.524,9,0.555,8,0.262,7,0.211,9,0.269,8,0.269,10,0.327,11,0.39
G,Button,4.0,4.0,West Brom,0,0,2,0.147,1,0.035,1,0.04,1,0.04,2,0.07,2,0.07,3,0.117
M,Groß,5.8,5.8,Brighton,64,2.093,42,1.918,44,2.206,44,1.796,46,1.658,44,2.079,45,2.109,46,2.254
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,29,0.894,16,0.582,13,0.505,15,0.519,17,0.548,17,0.632,16,0.591,18,0.688
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.2,Brighton,66,0.841,53,1.333,56,2.3,54,1.379,54,0.811,55,2.004,55,1.666,56,2.19
D,Dunk,4.8,4.8,Brighton,86,1.154,83,2.282,82,3.7,79,2.143,78,1.211,77,3.06,78,2.579,77,3.304
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,76,2.268,73,2.742,70,2.907,70,2.466,69,2.181,70,2.725,66,2.569,67,2.735
D,Webster,4.4,4.4,Brighton,84,1.126,78,2.066,75,3.222,76,2.031,76,1.214,76,2.898,74,2.349,74,3.03
D,Veltman,4.3,4.3,Brighton,65,0.791,49,1.183,40,1.606,42,1.048,42,0.612,43,1.532,41,1.207,45,1.725
F,Maupay,6.1,6.1,Brighton,78,2.833,70,3.722,73,3.976,71,3.189,68,2.68,69,3.53,67,3.594,66,3.583
M,Trossard,5.7,5.7,Brighton,76,2.644,73,3.538,69,3.692,71,3.052,70,2.638,68,3.393,67,3.353,65,3.435
G,Ryan,4.3,4.3,Brighton,17,0.593,19,0.685,19,0.82,18,0.655,21,0.728,21,0.868,19,0.719,18,0.76
M,Jahanbakhsh,5.4,5.4,Brighton,36,1.313,20,1.002,23,1.242,24,1.066,23,0.909,26,1.31,25,1.272,26,1.376
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,69,0.851,57,1.361,58,2.297,58,1.436,56,0.815,57,2.014,57,1.655,57,2.159
D,Bernardo,3.9,3.9,Brighton,4,0.071,5,0.163,4,0.198,6,0.189,6,0.122,6,0.265,7,0.265,8,0.38
M,Bissouma,4.5,4.5,Brighton,0,0,76,2.114,75,2.34,72,1.965,74,1.847,71,2.127,72,2.094,72,2.226
D,Lamptey,4.7,4.7,Brighton,22,0.355,43,1.315,62,2.941,60,1.77,61,1.092,58,2.455,61,2.181,57,2.602
F,Connolly,5.2,5.2,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Alzate,4.3,4.3,Brighton,16,0.502,7,0.253,7,0.268,7,0.241,8,0.258,10,0.368,10,0.366,12,0.454
M,Mac Allister,5.3,5.3,Brighton,17,0.582,9,0.381,9,0.41,9,0.352,9,0.321,11,0.47,13,0.559,12,0.538
D,Tarkowski,5.3,5.3,Burnley,88,1.774,84,3.392,83,2.372,81,1.358,80,1.138,79,2.793,77,2.515,78,3.303
D,Bardsley,4.5,4.5,Burnley,1,0.02,4,0.156,3,0.081,6,0.098,6,0.084,9,0.297,8,0.244,7,0.276
D,Pieters,4.3,4.3,Burnley,54,1.153,26,1.132,18,0.545,22,0.405,22,0.35,26,0.96,28,0.963,29,1.28
M,Cork,5.0,5.0,Burnley,0,0,36,2.2,50,1.593,49,1.412,49,1.395,49,1.611,49,1.573,49,1.699
D,Long,4.3,4.3,Burnley,9,0.193,6,0.257,5,0.145,7,0.128,8,0.127,9,0.314,11,0.358,12,0.492
F,Rodriguez,5.8,5.8,Burnley,27,1.135,38,3.089,39,1.846,35,1.352,39,1.473,40,1.889,40,1.82,41,2.159
F,Barnes,6.0,6.0,Burnley,62,2.475,52,4.221,48,2.358,51,1.926,50,1.868,51,2.477,48,2.232,46,2.552
D,Mee,4.9,4.9,Burnley,88,1.767,83,3.35,84,2.402,81,1.355,80,1.132,79,2.817,78,2.565,78,3.369
M,Westwood,5.3,5.3,Burnley,87,2.456,73,4.244,67,2.208,68,1.906,65,1.811,68,2.311,66,2.171,68,2.523
M,Gudmundsson,5.4,5.4,Burnley,3,0.116,16,1.221,16,0.685,17,0.614,19,0.673,19,0.82,19,0.797,18,0.856
F,Wood,6.2,6.2,Burnley,80,3.264,73,6.077,70,3.501,71,2.737,69,2.624,66,3.329,66,3.175,68,3.822
D,Lowton,4.4,4.4,Burnley,88,1.692,85,3.285,84,2.28,82,1.321,82,1.112,81,2.748,78,2.455,80,3.257
F,Vydra,4.8,4.8,Burnley,3,0.146,8,0.764,12,0.663,12,0.526,12,0.52,12,0.659,13,0.689,13,0.8
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,61,2.124,53,3.721,50,2.021,51,1.686,50,1.63,49,2.013,50,1.983,50,2.305
G,Pope,5.4,5.4,Burnley,89,3.259,86,6.426,87,3.38,87,3.14,87,3.128,86,3.614,85,3.487,87,3.942
D,Taylor,4.6,4.6,Burnley,40,0.82,73,2.91,84,2.314,82,1.36,81,1.134,80,2.757,79,2.532,77,3.186
M,Brownhill,4.9,4.9,Burnley,86,2.405,70,4.081,65,2.112,66,1.862,65,1.813,66,2.209,63,2.057,62,2.253
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,1,0.041,1,0.04,0,0
M,McNeil,5.7,5.7,Burnley,65,2.15,80,5.119,81,2.939,80,2.413,78,2.326,76,2.843,78,2.798,75,3.114
