Pos,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts
M,Özil,7.0,7.0,Arsenal,7,0.419,8,0.34,7,0.385,7,0.296,10,0.529,9,0.405,9,0.554,9,0.472
D,Sokratis,5.0,5.0,Arsenal,0,0,2,0.041,2,0.091,3,0.051,2,0.074,3,0.079,3,0.14,1,0.037
D,David Luiz,5.5,5.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Aubameyang,12.0,12.0,Arsenal,82,6.502,81,3.91,80,5.688,80,3.831,79,5.313,78,4.195,77,6.36,76,5.073
D,Cédric,4.9,4.9,Arsenal,13,0.621,17,0.382,15,0.749,13,0.246,14,0.565,16,0.462,15,0.767,15,0.615
F,Lacazette,8.5,8.5,Arsenal,69,4.624,67,2.99,65,3.93,65,2.917,65,3.836,64,3.135,64,4.486,63,3.683
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,19,0.508,25,1.223,33,1.273
G,Leno,5.0,5.0,Arsenal,88,3.992,88,3.17,87,4.165,86,3.078,85,3.589,86,3.266,84,3.947,85,3.646
M,Xhaka,5.5,5.5,Arsenal,80,2.859,77,2.032,76,2.666,75,1.957,72,2.344,75,2.104,73,2.731,73,2.352
D,Marí,4.5,4.5,Arsenal,0,0,0,0,20,0.881,31,0.466,39,1.355,39,0.966,36,1.595,33,1.162
D,Bellerín,5.0,5.0,Arsenal,75,3.605,73,1.58,72,3.586,72,1.285,72,2.878,70,1.979,70,3.575,69,2.791
G,Martínez,4.5,4.5,Aston Villa,85,3.585,85,3.467,85,2.99,77,2.775,73,2.845,64,2.512,69,2.457,63,2.575
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Kolasinac,4.9,4.9,Arsenal,39,1.689,34,0.652,35,1.6,32,0.494,28,1.004,24,0.613,28,1.289,24,0.873
D,Maitland-Niles,5.0,5.0,Arsenal,6,0.279,9,0.204,8,0.387,6,0.115,6,0.239,7,0.203,6,0.298,8,0.321
D,Holding,4.5,4.5,Arsenal,77,3.379,75,1.481,69,3.217,68,1.091,67,2.474,63,1.655,59,2.79,61,2.297
D,Tierney,5.5,5.5,Arsenal,76,3.654,74,1.582,74,3.658,73,1.279,73,2.891,72,2.022,69,3.479,70,2.822
M,Pépé,7.9,7.9,Arsenal,44,2.743,45,1.879,46,2.636,43,1.786,45,2.448,46,2.068,45,2.915,45,2.42
M,Torreira,5.0,5.0,Arsenal,19,0.775,23,0.725,22,0.865,20,0.627,24,0.892,22,0.724,23,0.959,21,0.77
M,Willock,5.0,5.0,Arsenal,11,0.763,14,0.648,13,0.82,13,0.598,14,0.843,15,0.749,14,0.998,16,0.951
M,Nelson,5.5,5.5,Arsenal,3,0.193,5,0.222,4,0.234,5,0.219,5,0.281,6,0.282,5,0.331,5,0.278
F,Nketiah,5.9,5.9,Arsenal,21,1.42,22,1.047,24,1.459,27,1.273,24,1.425,22,1.121,27,1.858,25,1.465
M,Smith Rowe,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.4,5.4,Arsenal,23,1.095,25,0.889,27,1.215,26,0.915,30,1.272,29,1.081,31,1.51,31,1.309
M,Guendouzi,5.0,5.0,Arsenal,2,0.072,4,0.121,4,0.145,4,0.12,5,0.172,5,0.157,6,0.227,4,0.136
M,Martinelli,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Saliba,4.4,4.4,Arsenal,34,1.453,35,0.71,32,1.446,25,0.417,25,0.897,22,0.583,20,0.897,22,0.806
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,31,1.102,37,1.414,50,1.922,49,1.723,49,1.959
D,El Mohamady,4.5,4.5,Aston Villa,35,1.466,33,1.265,34,0.588,35,0.882,35,1.202,37,1.275,35,0.772,34,1.301
M,Lansbury,4.5,4.5,Aston Villa,2,0.073,3,0.107,4,0.126,4,0.131,5,0.176,6,0.21,6,0.192,6,0.214
D,Taylor,4.5,4.5,Aston Villa,21,0.737,26,0.835,26,0.372,28,0.596,28,0.815,30,0.878,27,0.502,31,1.006
G,Steer,4.0,4.0,Aston Villa,19,0.782,38,1.514,38,1.326,38,1.35,20,0.761,35,1.34,19,0.666,24,0.955
M,Hourihane,6.0,6.0,Aston Villa,57,2.203,57,2.185,57,1.784,53,1.797,55,2.064,57,2.113,60,1.938,56,2.141
M,Jota,6.0,6.0,Aston Villa,15,0.657,18,0.794,17,0.621,20,0.777,18,0.774,19,0.808,19,0.717,19,0.825
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,3,0.118,0,0,0,0
D,Engels,4.5,4.5,Aston Villa,10,0.373,11,0.375,13,0.205,17,0.387,18,0.556,14,0.436,17,0.339,17,0.584
M,Grealish,7.0,7.0,Aston Villa,80,3.858,78,3.796,77,2.779,76,3.042,76,3.577,74,3.445,74,2.837,73,3.528
M,McGinn,5.5,5.5,Aston Villa,74,2.697,72,2.719,72,2.224,71,2.378,70,2.591,70,2.584,69,2.24,69,2.611
D,Hause,4.5,4.5,Aston Villa,38,1.459,38,1.349,37,0.595,39,0.918,38,1.219,40,1.286,37,0.763,40,1.426
M,Trézéguet,5.5,5.5,Aston Villa,50,2.381,53,2.55,49,1.843,50,2.042,49,2.289,48,2.232,49,1.928,48,2.292
D,Mings,5.0,5.0,Aston Villa,80,2.829,77,2.482,78,1.031,75,1.549,77,2.232,75,2.192,76,1.348,73,2.385
D,Targett,4.5,4.5,Aston Villa,70,2.663,66,2.293,67,1.009,64,1.453,64,2.003,64,2.014,64,1.263,64,2.237
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.5,4.5,Aston Villa,23,0.755,27,0.869,27,0.771,30,0.883,28,0.884,28,0.882,30,0.869,28,0.9
M,El Ghazi,6.0,6.0,Aston Villa,44,2.33,39,2.09,44,1.795,42,1.883,42,2.182,42,2.154,42,1.807,47,2.475
D,Konsa,4.5,4.5,Aston Villa,51,1.951,53,1.855,52,0.796,50,1.146,48,1.52,52,1.65,51,1.015,51,1.795
D,Guilbert,4.5,4.5,Aston Villa,33,1.134,34,1.062,37,0.478,33,0.663,32,0.901,31,0.88,33,0.571,36,1.14
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,6.0,6.0,Aston Villa,49,2.333,48,2.319,48,1.862,48,2,48,2.269,46,2.158,49,1.966,45,2.156
F,Davis,4.5,4.5,Aston Villa,7,0.392,7,0.404,7,0.318,8,0.388,9,0.494,9,0.49,9,0.421,10,0.556
F,Vassilev,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,5.0,5.0,Aston Villa,76,2.381,77,2.371,75,1.951,73,2.021,74,2.242,71,2.157,70,1.904,70,2.191
F,Murray,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.5,6.5,Brighton,11,0.447,31,1.127,31,1.143,32,1.284,31,1.396,33,1.184,33,1.415,31,1.277
M,Stephens,4.5,4.5,Brighton,31,0.977,56,1.554,58,1.642,54,1.647,60,1.92,54,1.491,56,1.765,56,1.703
G,Button,4.0,4.0,West Brom,0,0,0,0,1,0.037,2,0.083,2,0.077,2,0.081,2,0.073,2,0.07
M,Groß,6.0,6.0,Brighton,43,2.034,34,1.441,38,1.645,35,1.729,32,1.809,37,1.559,35,1.861,32,1.651
D,Duffy,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,5.0,5.0,Brighton,69,2.27,58,1.777,56,1.767,59,1.993,57,2.077,57,1.741,59,2.079,59,2.011
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.5,4.5,Brighton,61,2.21,57,1.427,61,1.798,54,2.028,59,2.548,60,1.458,58,2.42,59,2.124
D,Dunk,5.0,5.0,Brighton,85,3.202,82,2.07,80,2.398,80,3.128,78,3.583,77,1.883,77,3.373,74,2.787
