Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,69,1.857,67,3.219,70,3.023,63,2.566,66,2.995,67,3.378,63,1.584,65,2.918
M,Aubameyang,11.5,11.5,Arsenal,82,4.452,76,5.275,75,4.891,72,4.636,73,5.003,70,5.461,71,3.388,73,4.868
D,Cédric,4.6,4.6,Arsenal,10,0.285,14,0.684,18,0.796,19,0.796,22,1.024,22,1.134,19,0.5,20,0.919
F,Lacazette,8.2,8.2,Arsenal,61,3.169,55,3.435,53,3.161,56,3.325,54,3.354,55,3.828,50,2.292,53,3.223
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,3.298,88,4.231,87,3.93,87,3.818,86,3.996,87,4.24,85,3.145,85,3.926
M,Xhaka,5.2,5.2,Arsenal,84,2.212,80,2.585,79,2.429,79,2.384,79,2.502,78,2.65,75,1.925,75,2.364
D,Marí,4.4,4.4,Arsenal,55,1.463,59,2.798,60,2.552,61,2.448,57,2.55,61,3.013,60,1.493,59,2.615
D,Bellerín,5.1,5.1,Arsenal,80,2.287,76,3.876,73,3.343,74,3.198,71,3.428,71,3.81,71,1.879,72,3.429
G,Martínez,5.4,5.0,Aston Villa,89,3.784,89,3.116,87,3.037,88,4.021,88,3.419,88,3.231,85,3.676,86,3.122
D,Chambers,4.5,4.5,Arsenal,1,0.029,2,0.099,3,0.134,3,0.127,4,0.188,5,0.26,6,0.163,5,0.232
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,78,1.242,64,2.025,66,1.393,63,1.674,61,2.029,60,1.225,61,1.063,63,1.805
D,Holding,4.2,4.2,Arsenal,50,1.433,47,2.384,43,1.966,49,2.113,49,2.355,44,2.336,47,1.266,46,2.185
D,Tierney,5.3,5.3,Arsenal,87,2.643,85,4.59,82,3.972,81,3.699,78,3.973,78,4.399,80,2.262,78,3.92
M,Pépé,7.6,7.6,Arsenal,25,1.321,26,1.672,29,1.76,30,1.801,28,1.772,31,2.199,32,1.464,32,1.988
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,77,2.622,70,2.55,72,2.57,69,2.114,66,2.273,69,2.259,66,1.966,61,2.526
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.227,3,0.195,4,0.249,4,0.247,3,0.194,4,0.286,4,0.197,5,0.315
M,Smith Rowe,4.2,4.2,Arsenal,50,2.035,47,2.329,50,2.333,47,2.174,52,2.521,50,2.667,47,1.747,46,2.194
M,Saka,5.3,5.3,Arsenal,74,3.454,67,3.925,68,3.761,67,3.661,67,3.872,67,4.328,65,2.709,65,3.676
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.156,2,0.125,3,0.179,4,0.237,4,0.248,4,0.275,4,0.185,5,0.304
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.045,0,0,0,0,3,0.128,1,0.036
D,El Mohamady,4.3,4.3,Aston Villa,14,0.612,16,0.344,18,0.366,21,1.074,22,0.771,19,0.567,21,0.943,21,0.61
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.037,2,0.038,2,0.036,3,0.129,2,0.061,3,0.078,4,0.152,6,0.151
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,1,0.035,0,0,0,0,0,0,1,0.043,1,0.036
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
