Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,80,2.678,78,3.281,74,2.079,74,3.524,72,2.93,71,2.193,72,2.108,70,2.674
M,Aubameyang,11.7,11.7,Arsenal,81,5.21,82,5.075,79,4.219,78,5.771,77,5.293,76,4.553,75,4.325,74,4.765
D,Cédric,4.7,4.7,Arsenal,1,0.037,4,0.181,4,0.126,5,0.255,3,0.133,5,0.175,4,0.133,5,0.209
F,Lacazette,8.4,8.4,Arsenal,54,3.176,54,2.951,51,2.507,50,3.235,49,3.002,50,2.747,49,2.596,51,2.923
D,Mustafi,5.0,5.0,Arsenal,14,0.483,14,0.602,11,0.322,11,0.533,15,0.627,14,0.448,13,0.396,13,0.51
G,Leno,5.0,5.0,Arsenal,88,3.569,88,4.007,87,3.347,87,4.134,86,3.77,86,3.42,85,3.301,85,3.646
M,Xhaka,5.3,5.3,Arsenal,74,2.203,60,1.882,56,1.566,53,1.837,52,1.695,54,1.584,54,1.562,55,1.712
D,Marí,4.4,4.4,Arsenal,0,0,4,0.158,6,0.163,9,0.397,8,0.304,8,0.235,10,0.279,10,0.357
D,Bellerín,5.1,5.1,Arsenal,86,3.18,82,3.772,81,2.523,80,4.151,80,3.586,79,2.722,77,2.502,77,3.243
G,Martínez,4.8,4.7,Aston Villa,88,3.522,88,3.362,87,3.705,86,3.382,86,3.74,85,3.533,85,3.619,84,2.96
D,Chambers,4.5,4.5,Arsenal,0,0,11,0.486,15,0.455,19,0.958,22,0.957,23,0.771,24,0.761,25,1.022
D,Kolasinac,4.8,4.8,Arsenal,0,0,1,0.042,2,0.058,3,0.14,3,0.122,3,0.095,4,0.12,5,0.192
D,Maitland-Niles,4.7,4.7,Arsenal,14,0.524,15,0.677,15,0.471,13,0.662,12,0.53,14,0.484,16,0.524,18,0.751
D,Holding,4.4,4.4,Arsenal,70,2.372,67,2.877,67,1.94,62,2.989,64,2.647,59,1.873,60,1.808,61,2.379
D,Tierney,5.4,5.4,Arsenal,70,2.566,69,3.195,67,2.12,66,3.421,66,2.969,68,2.373,62,2.044,63,2.662
M,Pépé,7.6,7.6,Arsenal,31,1.736,29,1.592,31,1.49,31,1.988,29,1.737,28,1.493,31,1.6,32,1.802
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,3,0.179,1,0.057,1,0.051,0,0,0,0,0,0,0,0,0,0
