Pos,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,0,0,54,2.087,53,1.212,52,1.638,50,2.348,51,1.941,56,1.982,51,1.4
M,Aubameyang,11.3,11.3,Arsenal,76,4.473,73,5.109,74,3.403,71,3.854,72,4.794,71,4.324,71,4.118,71,3.729
D,Cédric,4.6,4.6,Arsenal,70,2.278,70,2.724,72,1.636,66,2.084,68,3.25,68,2.612,72,2.572,64,1.758
F,Lacazette,8.4,8.4,Arsenal,73,3.988,71,4.598,70,3.031,70,3.516,69,4.142,69,3.888,67,3.603,67,3.316
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,0,0,82,3.375,81,2.939,81,3.186,80,3.761,81,3.397,81,3.343,81,3.03
M,Xhaka,5.2,5.2,Arsenal,77,2.163,74,2.264,75,1.887,72,1.969,73,2.323,73,2.147,71,2.031,68,1.835
D,Marí,4.4,4.4,Arsenal,69,1.95,41,1.456,40,0.873,45,1.346,43,1.927,45,1.619,45,1.507,48,1.24
D,Bellerín,5.1,5.1,Arsenal,82,2.684,79,3.093,77,1.76,77,2.442,74,3.548,74,2.861,74,2.659,73,2.013
G,Martínez,5.2,4.9,Aston Villa,88,3.395,88,3.533,87,3.356,87,3.237,86,3.677,86,3.668,85,3.661,85,3.724
D,Chambers,4.5,4.5,Arsenal,2,0.068,1,0.04,3,0.074,3,0.098,5,0.239,4,0.157,4,0.147,4,0.116
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,1,0.019,2,0.065,2,0.06,3,0.105,5,0.147,4,0.111,4,0.063
D,Holding,4.6,4.6,Arsenal,86,2.761,82,3.171,81,1.852,78,2.472,80,3.826,78,2.997,74,2.654,76,2.088
D,Tierney,5.3,5.3,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pépé,7.6,7.6,Arsenal,43,2.231,45,2.712,44,1.85,45,2.162,45,2.615,44,2.357,44,2.263,45,2.107
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,0,0,1,0.037,1,0.038,1,0.043,1,0.047,2,0.086,2,0.082,2,0.083
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,7,0.419,6,0.409,7,0.34,9,0.492,7,0.446,7,0.419,8,0.462,9,0.482
M,Smith Rowe,4.4,4.4,Arsenal,62,2.59,59,2.812,58,2.049,56,2.203,57,2.661,56,2.411,55,2.283,54,2.085
M,Saka,5.4,5.4,Arsenal,79,4.031,80,4.87,79,3.264,78,3.746,77,4.536,77,4.156,76,3.907,75,3.493
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,9,0.5,13,0.834,13,0.591,15,0.772,14,0.863,16,0.913,15,0.831,17,0.852
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.038,0,0,1,0.042,0,0,1,0.043,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,2,0.074,7,0.281,10,0.368,10,0.347,11,0.508,9,0.422,10,0.47,9,0.449
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,2,0.061,5,0.165,8,0.241,9,0.248,11,0.417,9,0.345,7,0.271,8,0.327
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
