Pos,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,51,1.69,55,2.163,52,1.223,52,1.671,55,2.577,54,2.042,54,1.94,57,1.54
M,Aubameyang,11.3,11.3,Arsenal,81,4.599,80,5.396,78,3.553,77,4.177,75,4.943,76,4.405,75,4.425,73,3.811
D,Cédric,4.6,4.6,Arsenal,41,1.366,30,1.189,18,0.433,17,0.551,21,0.99,23,0.877,22,0.797,23,0.632
F,Lacazette,8.4,8.4,Arsenal,72,3.927,71,4.587,71,3.111,70,3.53,70,4.151,65,3.602,64,3.532,66,3.255
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,79,3.145,75,3.123,73,2.662,74,2.948,71,3.333,70,2.946,70,2.894,69,2.58
M,Xhaka,5.2,5.2,Arsenal,77,2.147,74,2.282,73,1.864,74,2.028,74,2.346,70,2.062,70,2.027,68,1.833
D,Marí,4.4,4.4,Arsenal,41,1.292,41,1.516,37,0.842,39,1.207,37,1.67,35,1.269,40,1.379,37,0.963
D,Bellerín,5.1,5.1,Arsenal,83,2.756,80,3.157,80,1.871,78,2.511,77,3.659,74,2.811,75,2.715,72,1.953
G,Martínez,5.2,4.9,Aston Villa,88,3.415,88,3.554,87,3.363,87,3.247,87,3.713,86,3.725,85,3.652,86,3.721
D,Chambers,4.5,4.5,Arsenal,1,0.034,0,0,1,0.025,0,0,1,0.047,1,0.039,0,0,1,0.029
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,2,0.041,2,0.035,1,0.031,3,0.089,3,0.106,4,0.115,5,0.136,5,0.076
D,Holding,4.6,4.5,Arsenal,83,2.725,79,3.076,80,1.864,81,2.592,78,3.682,80,3.017,77,2.762,75,2.016
D,Tierney,5.3,5.3,Arsenal,41,1.479,57,2.418,78,1.97,79,2.724,77,3.883,77,3.145,76,2.94,77,2.239
M,Pépé,7.6,7.6,Arsenal,22,1.17,23,1.426,25,1.113,25,1.256,24,1.428,24,1.303,26,1.403,25,1.213
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,1,0.044,1,0.037,1,0.037,2,0.084,1,0.046,1,0.042,2,0.082,2,0.081
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,7,0.412,8,0.544,7,0.344,6,0.33,7,0.442,9,0.527,10,0.586,9,0.481
M,Smith Rowe,4.4,4.4,Arsenal,44,1.893,43,2.106,38,1.414,42,1.71,42,1.996,42,1.83,38,1.65,41,1.622
M,Saka,5.4,5.4,Arsenal,71,3.602,68,4.055,69,2.866,67,3.201,68,3.905,69,3.581,65,3.367,64,2.939
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,10,0.561,10,0.643,11,0.511,11,0.579,12,0.744,13,0.741,14,0.788,14,0.708
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,1,0.038,1,0.04,2,0.076,2,0.074,1,0.042,3,0.128,3,0.127,2,0.086
D,El Mohamady,4.3,4.3,Aston Villa,7,0.258,10,0.407,9,0.334,10,0.348,10,0.459,10,0.482,8,0.373,10,0.489
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,6,0.182,9,0.302,8,0.243,13,0.36,8,0.302,9,0.357,10,0.385,11,0.44
G,Steer,3.9,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
