,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,,,58822,0,0,-3,3,0,2,0.5,0.0,0,Cédric,0.0,1,False,,,42,58822.jpg,0.0,Alves Soares,0.2,False,,a,1,3,0,3896,158,19257,207,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,180,433,173,387,151,457,180,5.0,,3.0,,,
1,,,84450,0,0,0,0,1,3,4.5,4.0,0,Granit,4.0,3,False,,,50,84450.jpg,4.8,Xhaka,3.1,False,,a,1,3,24,329890,5948,155263,5049,0.8,4.8,Xhaka,447,1,2,2,4,0,0,0,1,0,0,2,95,118.0,124.5,56.0,29.9,61,22,33,24,124,70,51,36,,,,,,
2,0.0,0.0,153256,-1,1,-2,2,0,3,0.0,0.0,0,Mohamed,0.3,4,False,Hamstring injury - Unknown return date,2022-08-30T11:30:06.278675Z,43,153256.jpg,2.0,Elneny,0.8,False,,i,1,3,2,90651,358,137589,2940,0.1,0.5,Elneny,90,0,0,0,1,0,0,0,0,0,0,0,15,4.2,3.8,0.0,0.8,353,158,293,147,396,156,356,159,,,,,,
3,,,156074,0,0,-2,2,0,2,0.8,0.3,0,Rob,0.3,5,False,,,43,156074.jpg,1.0,Holding,0.1,False,,a,1,3,2,2795,101,10884,122,0.1,0.5,Holding,3,0,0,0,0,0,0,0,0,0,0,0,8,2.2,0.0,0.0,0.2,365,136,441,180,398,160,376,137,,,,,,
4,0.0,0.0,167199,0,0,-1,1,0,3,0.0,0.0,0,Thomas,1.3,6,False,Thigh injury - Expected back 01 Oct,2022-08-27T20:00:06.313026Z,49,167199.jpg,2.7,Partey,0.3,False,,i,1,3,8,25413,17,62074,1016,0.3,1.6,Partey,270,0,0,2,2,0,0,0,0,0,0,0,39,41.2,21.5,49.0,11.2,238,100,215,120,131,74,223,107,,,4.0,,,
5,75.0,75.0,184029,0,0,1,-1,1,3,4.3,4.0,0,Martin,5.3,7,False,Knock - 75% chance of playing,2022-08-31T22:30:06.412548Z,66,184029.jpg,6.4,Ødegaard,16.4,False,,d,1,3,32,1179678,9360,1024910,40749,0.8,4.8,Ødegaard,423,3,0,2,4,0,0,0,1,0,0,6,124,150.0,115.6,160.0,42.6,27,10,41,30,24,17,22,15,4.0,,1.0,,,
6,100.0,100.0,192895,0,0,-1,1,0,2,1.7,1.2,0,Kieran,1.2,8,False,,2022-08-04T15:00:05.276574Z,49,192895.jpg,1.4,Tierney,1.0,False,,a,1,3,7,30539,1365,69025,1096,0.2,1.4,Tierney,172,0,0,0,2,0,0,0,0,0,0,0,28,30.2,19.8,29.0,7.8,254,101,220,64,196,53,262,93,,,,,,
7,0.0,0.0,195735,0,0,-2,2,0,3,0.0,0.0,0,Nicolas,0.0,9,False,Season-long loan to Nice,2022-08-26T07:24:29.541862Z,53,195735.jpg,0.0,Pépé,0.1,False,,u,1,3,0,5198,0,33255,301,0.0,0.0,Pépé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606,263,605,263,602,261,608,263,,,,,,
8,,,198869,0,0,0,0,0,2,4.2,3.7,0,Benjamin,3.7,10,False,,,45,198869.jpg,4.4,White,5.5,False,,a,1,3,22,183668,5272,241994,4035,0.8,4.9,White,392,0,0,3,3,0,0,0,2,0,0,3,101,69.4,36.9,8.0,11.4,165,66,163,46,262,81,219,73,,,,,,
9,,,205533,0,0,-4,4,0,4,1.3,0.8,0,Eddie,0.8,11,False,,,66,205533.jpg,1.0,Nketiah,0.4,False,,a,1,3,5,11122,296,60872,724,0.1,0.8,Nketiah,60,0,0,0,0,0,0,0,0,0,0,0,9,17.0,22.8,100.0,13.8,293,31,213,33,63,20,188,27,,,,,,
10,100.0,100.0,209289,0,0,-3,3,0,3,1.0,0.5,0,Emile,0.5,12,False,,2022-08-04T15:00:05.286949Z,57,209289.jpg,1.0,Smith Rowe,0.7,False,,a,1,3,3,21405,1131,110690,1154,0.1,0.5,Smith Rowe,31,0,0,0,0,0,0,0,0,0,0,0,16,15.8,35.9,17.0,6.8,296,133,166,96,235,126,274,124,3.0,,,,,
11,,,223340,0,0,-2,2,0,3,4.0,3.5,0,Bukayo,3.5,13,False,,,78,223340.jpg,4.2,Saka,10.8,False,,a,1,3,21,253393,7739,1263482,12285,0.4,2.7,Saka,437,0,3,2,4,0,0,0,0,0,0,0,78,80.2,149.5,161.0,39.0,135,57,18,13,23,16,27,19,2.0,,,,1.0,
12,100.0,100.0,223723,0,0,-3,3,0,2,1.0,0.5,0,Takehiro,0.5,14,False,,2022-08-04T15:00:05.298873Z,42,223723.jpg,0.8,Tomiyasu,0.8,False,,a,1,3,3,17584,692,117004,1108,0.1,0.7,Tomiyasu,57,0,0,0,1,0,0,0,1,0,0,0,15,12.2,11.5,4.0,2.7,311,118,261,84,282,93,317,112,,,,,,
13,75.0,75.0,225321,0,0,0,0,0,1,2.5,2.1,0,Aaron,2.8,15,False,Muscle injury - 75% chance of playing,2022-08-31T22:30:06.428076Z,50,225321.jpg,3.4,Ramsdale,11.4,False,,d,1,3,17,338245,2171,703189,21244,0.6,3.4,Ramsdale,450,0,0,2,4,0,0,0,0,0,8,0,80,74.4,0.0,0.0,7.5,150,18,595,57,590,57,267,18,,,,,,
14,,,226597,0,0,1,-1,0,2,4.8,4.3,0,Gabriel,4.3,16,False,,,51,226597.jpg,5.2,dos Santos Magalhães,11.2,False,,a,1,3,26,550427,17408,335543,8740,0.8,5.1,Gabriel,450,1,0,2,4,0,0,0,0,0,0,3,110,120.8,17.8,116.0,25.5,57,19,225,67,52,3,72,14,,,,,,
15,0.0,0.0,437626,0,0,0,0,0,2,0.0,0.0,0,Nuno,0.0,17,False,Joined Marseille on loan - Expected back 01 Jul,2022-07-31T21:00:04.269675Z,45,437626.jpg,0.0,Varela Tavares,0.0,False,,u,1,3,0,0,0,1733,7,0.0,0.0,Tavares,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,540,211,532,210,515,206,544,211,,,,,,
16,,,437742,0,0,-1,1,0,3,1.2,0.7,0,Albert,0.7,18,False,,,44,437742.jpg,1.3,Sambi Lokonga,0.3,False,,a,1,3,4,22835,932,23464,704,0.2,0.9,Sambi,93,0,0,0,1,0,0,0,0,0,0,0,21,10.8,6.5,0.0,1.7,317,139,278,143,454,179,336,153,,,,,,
17,,,444145,0,0,5,-5,1,3,6.2,5.7,0,Gabriel,5.7,19,False,,,65,444145.jpg,6.8,Martinelli Silva,46.2,False,,a,1,3,34,2891201,79372,616523,7959,0.9,5.2,Martinelli,434,3,1,2,4,0,0,0,0,0,0,4,118,152.4,163.0,254.0,56.9,25,9,12,10,10,5,8,3,1.0,,2.0,,2.0,
18,0.0,0.0,92371,0,0,0,0,0,2,0.0,0.0,0,Pablo,0.0,20,False,Season-long loan to Monza,2022-08-12T14:22:56.974936Z,45,92371.jpg,0.0,Marí Villar,0.0,False,,u,1,3,0,162,0,3716,23,0.0,0.0,Pablo Marí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,205,505,204,481,194,521,205,,,,,,
19,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,22,False,Transferred to Galatasaray,2022-08-10T10:32:07.133718Z,45,198849.jpg,0.0,Torreira di Pascua,0.1,False,,u,1,3,0,2811,0,33974,256,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,208,515,210,495,198,530,209,,,,,,
20,0.0,0.0,200641,0,0,-1,1,0,3,0.0,0.0,0,Reiss,0.0,23,False,Muscle injury - Unknown return date,2022-08-12T14:00:05.551075Z,49,200641.jpg,0.0,Nelson,0.0,False,,i,1,3,0,211,2,2427,19,0.0,0.0,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,583,249,579,250,569,241,586,249,,,,,,
21,,,224068,0,0,-1,1,0,1,0.5,0.0,0,Matt,0.0,24,False,,,39,224068.jpg,0.0,Turner,1.3,False,,a,1,3,0,62064,3916,45413,2000,0.0,0.0,Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,392,26,370,8,321,4,395,26,,,,,,
22,100.0,100.0,438098,0,0,-3,3,0,3,0.5,0.0,0,Fábio,0.0,25,False,,2022-08-04T15:00:05.309562Z,57,438098.jpg,0.0,Ferreira Vieira,0.1,False,,a,1,3,0,1770,127,11542,131,0.0,0.0,Fábio Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,616,267,617,267,615,266,617,267,,,,,,
23,,,462424,0,0,3,-3,1,2,5.3,4.8,0,William,4.8,26,True,,,48,462424.jpg,5.8,Saliba,20.8,False,,a,1,3,29,1845115,47543,332165,9543,1.0,6.0,Saliba,450,1,1,2,4,1,0,0,1,0,0,6,115,122.6,23.9,19.0,16.5,53,16,211,61,224,63,143,37,,,,,,
24,,,479683,0,0,-2,2,0,3,0.5,0.0,0,Marcus,0.0,27,False,,,48,479683.jpg,0.0,Oliveira Alencar,0.1,False,,a,1,3,0,3268,147,8499,148,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,574,241,568,242,557,232,577,241,,,,,,
25,,,205651,0,0,2,-2,1,4,5.8,5.3,0,Gabriel,5.3,28,False,,,82,205651.jpg,6.4,Fernando de Jesus,79.2,False,,a,1,3,32,1486062,20621,868746,28367,0.6,3.9,Jesus,430,3,3,2,4,0,0,0,2,0,0,3,106,177.6,99.9,368.0,64.6,16,6,56,7,3,3,6,4,,,,,,
26,50.0,50.0,206325,0,0,1,-1,1,2,1.9,1.6,0,Oleksandr,3.2,313,False,Knee injury - 50% chance of playing,2022-08-27T20:00:06.706968Z,51,206325.jpg,6.3,Zinchenko,15.3,False,,d,1,3,19,1483991,2954,1888098,42725,0.6,3.7,Zinchenko,248,0,1,2,2,0,0,0,0,0,0,3,80,61.0,43.7,33.0,13.7,189,78,145,38,186,46,191,57,,,,,,
27,,,232241,0,0,0,0,0,3,0.5,0.0,0,Matthew,0.0,607,False,,,45,232241.jpg,0.0,Smith,0.0,False,,a,1,3,0,3341,595,740,215,0.0,0.0,Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,213,524,215,507,203,538,214,,,,,,
28,100.0,100.0,84583,0,0,-3,3,0,3,1.3,0.3,1,Philippe,1.3,29,False,,2022-08-30T12:30:06.485567Z,67,84583.jpg,1.3,Coutinho Correia,4.3,False,,a,2,7,8,94944,2953,1204664,5593,0.2,1.2,Coutinho,264,0,0,1,3,0,0,0,1,0,0,0,28,24.2,56.6,72.0,15.2,267,114,111,76,92,56,166,90,4.0,,1.0,,2.0,
29,,,84939,0,0,-2,2,0,4,1.8,0.8,0,Danny,1.8,30,False,,,68,84939.jpg,2.2,Ings,1.2,False,,a,2,7,11,75796,360,190214,4134,0.3,1.6,Ings,250,1,0,1,3,0,0,0,2,0,0,1,29,34.0,24.4,105.0,16.2,247,26,207,30,59,17,151,22,,,,,1.0,
30,,,98980,0,0,-1,1,1,1,3.7,2.7,3,Emiliano,3.7,31,False,,,49,98980.jpg,3.7,Martínez Romero,4.5,False,,a,2,7,22,106418,3596,263869,4681,0.8,4.5,Martínez,540,0,0,0,10,0,1,0,0,0,21,2,109,186.2,0.0,0.0,18.6,13,4,575,53,564,53,130,5,,,,,,
31,,,101184,0,0,-1,1,0,2,0.5,-0.5,0,Calum,0.5,32,False,,,44,101184.jpg,1.5,Chambers,0.2,False,,a,2,7,3,4456,79,14463,277,0.1,0.7,Chambers,91,0,0,0,1,0,0,0,0,0,0,0,20,30.0,0.6,0.0,3.1,256,102,338,123,420,175,313,109,,,,,,
32,,,101188,0,0,-3,3,0,2,0.8,-0.2,1,Lucas,0.8,33,False,,,47,101188.jpg,0.8,Digne,2.0,False,,a,2,7,5,59452,1046,263657,2456,0.2,1.1,Digne,540,0,0,0,10,1,0,0,2,0,0,0,55,90.2,118.6,38.0,24.7,105,40,40,9,165,39,76,15,2.0,,4.0,,,
33,0.0,0.0,110504,0,0,-1,1,0,3,0.0,0.0,0,Bertrand,0.0,34,False,Joined Istanbul Basaksehir FK on loan - Expected back 01 Jul,2022-08-22T19:30:06.057056Z,49,110504.jpg,0.0,Traoré,0.1,False,,u,2,7,0,3136,0,17250,155,0.0,0.0,Traoré,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,580,246,576,247,566,238,583,246,,,,,,
34,,,111782,0,0,0,0,0,1,0.0,-1.0,0,Robin,0.0,35,False,,,40,111782.jpg,0.0,Olsen,1.7,False,,a,2,7,0,24091,626,42886,1232,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,39,393,22,344,18,417,39,,,,,,
35,,,122775,0,0,-1,1,0,3,0.0,-1.0,0,Morgan,0.0,36,False,,,44,122775.jpg,0.0,Sanson,0.3,False,,a,2,7,0,16485,718,23242,479,0.0,0.0,Sanson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,177,460,179,425,161,480,178,,,,,,
