,ID,Points,Minutes,sim
0,4,2,90,1
1,6,2,90,1
2,15,4,90,1
3,19,2,90,1
4,21,6,90,1
5,22,3,90,1
6,30,1,90,1
7,35,2,90,1
8,38,1,90,1
9,39,1,90,1
10,40,2,90,1
11,41,2,90,1
12,42,2,90,1
13,43,2,90,1
14,44,1,90,1
15,45,1,90,1
16,50,2,90,1
17,55,6,90,1
18,56,6,90,1
19,59,6,90,1
20,60,3,90,1
21,62,6,90,1
22,63,7,90,1
23,64,3,90,1
24,67,6,90,1
25,69,6,90,1
26,70,3,90,1
27,75,3,90,1
28,76,1,90,1
29,78,8,90,1
30,81,2,90,1
31,83,1,90,1
32,84,2,90,1
33,89,4,90,1
34,91,1,90,1
35,98,1,90,1
36,104,2,90,1
37,106,3,90,1
38,107,2,90,1
39,108,2,90,1
40,109,2,90,1
41,110,1,90,1
42,112,1,90,1
43,115,2,90,1
44,118,2,90,1
45,119,8,90,1
46,121,6,90,1
47,122,6,90,1
48,123,6,90,1
49,128,6,90,1
50,132,3,90,1
51,133,6,90,1
52,138,6,90,1
53,140,4,90,1
54,141,13,90,1
55,143,6,90,1
56,144,8,90,1
57,146,6,90,1
58,147,6,90,1
59,150,6,90,1
60,153,5,90,1
61,154,3,90,1
62,160,8,90,1
63,168,2,90,1
64,169,2,90,1
65,170,3,90,1
66,171,2,90,1
67,173,2,90,1
68,174,2,90,1
69,175,2,90,1
70,176,2,90,1
71,178,2,90,1
72,180,2,90,1
73,184,1,90,1
74,186,2,90,1
75,189,2,90,1
76,190,1,90,1
77,196,2,90,1
78,197,2,90,1
79,198,1,90,1
80,199,4,90,1
81,200,6,90,1
82,201,7,90,1
83,205,9,90,1
84,209,6,90,1
85,211,6,90,1
86,215,16,90,1
87,216,3,90,1
88,217,6,90,1
89,219,12,90,1
90,222,6,90,1
91,224,6,90,1
92,229,9,90,1
93,230,8,90,1
94,231,6,90,1
95,232,3,90,1
96,233,10,90,1
97,234,12,90,1
98,236,8,90,1
99,237,7,90,1
100,243,6,90,1
101,249,1,90,1
102,250,2,90,1
103,252,2,90,1
104,254,10,90,1
105,255,5,90,1
106,256,1,90,1
107,257,1,90,1
108,261,7,90,1
109,262,1,90,1
110,263,6,90,1
111,266,5,90,1
112,267,2,90,1
113,270,6,90,1
114,273,6,90,1
115,274,3,90,1
116,275,6,90,1
117,277,3,90,1
118,279,7,90,1
119,281,5,90,1
120,284,6,90,1
121,285,3,90,1
122,287,2,90,1
123,288,6,90,1
124,290,6,90,1
125,291,2,90,1
126,293,0,90,1
127,295,0,90,1
128,296,2,90,1
129,298,2,90,1
130,299,0,90,1
131,302,0,90,1
132,307,2,90,1
133,308,2,90,1
134,310,2,90,1
135,314,6,90,1
136,315,2,90,1
137,317,3,90,1
138,319,6,90,1
139,323,3,90,1
140,325,3,90,1
141,326,6,90,1
142,328,6,90,1
143,334,6,90,1
144,335,3,90,1
145,338,6,90,1
146,341,3,90,1
147,342,6,90,1
148,345,4,90,1
149,346,3,90,1
150,349,3,90,1
151,350,3,90,1
152,353,4,90,1
153,354,5,90,1
154,359,5,90,1
155,361,2,90,1
156,362,2,90,1
157,364,2,90,1
158,365,2,90,1
159,367,2,90,1
160,370,2,90,1
161,371,2,90,1
162,373,2,90,1
163,377,2,90,1
164,379,2,90,1
165,381,5,90,1
166,382,2,90,1
167,384,2,90,1
168,386,3,90,1
169,387,2,90,1
170,389,2,90,1
171,403,5,90,1
172,408,6,90,1
173,413,10,90,1
174,414,6,90,1
175,417,7,90,1
176,418,6,90,1
177,419,6,90,1
178,420,3,90,1
179,421,3,90,1
180,422,3,90,1
181,423,9,90,1
182,426,2,90,1
183,429,1,90,1
184,430,6,90,1
185,431,1,90,1
186,434,5,90,1
187,436,2,90,1
188,437,7,90,1
189,439,1,90,1
190,450,10,90,1
191,455,5,90,1
192,456,6,90,1
193,464,3,90,1
194,466,6,90,1
195,468,2,90,1
196,470,1,90,1
197,475,3,90,1
198,477,6,90,1
199,478,3,90,1
200,484,2,90,1
201,485,3,90,1
202,491,6,90,1
203,499,2,90,1
204,516,2,90,1
205,517,3,90,1
206,524,2,90,1
207,529,6,90,1
208,552,2,90,1
209,556,1,90,1
210,558,3,90,1
211,559,6,90,1
212,578,2,90,1
213,583,2,90,1
214,584,6,90,1
215,586,2,90,1
216,587,10,90,1
217,588,2,90,1
218,590,6,90,1
219,594,2,90,1
0,6,7,90,2
1,12,3,90,2
2,15,3,90,2
3,16,6,90,2
4,19,2,90,2
5,21,3,90,2
6,22,8,90,2
7,23,6,90,2
8,26,6,90,2
9,30,1,90,2
10,33,16,90,2
11,35,2,90,2
12,38,4,90,2
13,40,2,90,2
14,41,2,90,2
15,43,7,90,2
16,44,1,90,2
17,45,1,90,2
18,50,2,90,2
19,52,1,90,2
20,55,2,90,2
21,56,5,90,2
22,59,2,90,2
23,60,2,90,2
24,61,2,90,2
25,62,2,90,2
