Pos,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,68,2.264,68,1.91,67,3.133,67,2.894,66,2.73,68,3.034,66,3.299,66,1.686
M,Aubameyang,11.5,11.4,Arsenal,68,3.915,67,3.661,68,4.569,66,4.314,67,4.337,65,4.42,65,4.967,64,3.057
D,Cédric,4.6,4.6,Arsenal,9,0.312,14,0.412,15,0.716,19,0.842,19,0.808,19,0.87,19,0.971,19,0.509
F,Lacazette,8.1,8.1,Arsenal,74,3.817,73,3.637,72,4.207,71,4.084,71,4.068,70,4.178,69,4.588,69,3
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,3.593,87,3.302,86,4.092,86,3.895,85,3.771,85,3.918,84,4.09,84,3.136
M,Xhaka,5.2,5.2,Arsenal,85,2.328,81,2.154,80,2.536,79,2.428,78,2.372,76,2.405,76,2.574,74,1.907
D,Marí,4.4,4.4,Arsenal,59,1.947,59,1.636,58,2.689,60,2.559,56,2.294,58,2.559,53,2.608,56,1.426
D,Bellerín,5.1,5.1,Arsenal,79,2.798,77,2.291,72,3.572,73,3.345,73,3.207,72,3.412,73,3.884,70,1.886
G,Martínez,5.4,5.0,Aston Villa,90,3.432,88,3.68,88,3.088,87,3.046,87,3.965,86,3.373,86,3.132,86,3.737
D,Chambers,4.5,4.5,Arsenal,1,0.035,2,0.061,4,0.192,4,0.179,3,0.129,4,0.185,5,0.258,6,0.165
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,77,1.231,62,2.001,65,1.438,61,1.544,60,2.021,63,1.339,62,1.176
D,Holding,4.3,4.3,Arsenal,45,1.588,47,1.411,48,2.374,47,2.148,48,2.104,45,2.125,51,2.685,49,1.341
D,Tierney,5.2,5.2,Arsenal,84,3.15,80,2.542,80,4.211,78,3.783,80,3.735,76,3.814,75,4.197,75,2.161
M,Pépé,7.6,7.6,Arsenal,45,2.407,32,1.638,37,2.28,37,2.214,39,2.31,37,2.298,39,2.686,38,1.71
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,66,2.236,57,2.069,56,2.158,52,1.963,53,1.74,59,2.12,54,1.888,51,1.617
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.231,6,0.33,5,0.314,5,0.309,5,0.309,5,0.319,5,0.35,5,0.244
M,Smith Rowe,4.2,4.2,Arsenal,63,2.61,62,2.45,62,2.937,62,2.847,61,2.785,60,2.85,60,3.126,60,2.176
M,Saka,5.3,5.3,Arsenal,28,1.44,70,3.251,72,4.079,72,3.965,71,3.884,70,3.992,70,4.435,69,2.844
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.162,2,0.103,3,0.182,5,0.298,4,0.237,4,0.246,4,0.271,4,0.184
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,2,0.078,1,0.036,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,13,0.449,17,0.734,17,0.407,18,0.382,18,0.925,20,0.729,18,0.529,22,1.003
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,3,0.109,2,0.042,2,0.038,2,0.086,3,0.094,4,0.102,4,0.154
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
