Pos,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,70,2.322,66,1.821,68,3.062,66,2.87,65,2.66,63,2.81,64,3.187,64,1.67
M,Aubameyang,11.4,11.4,Arsenal,70,4.039,69,3.787,71,4.672,68,4.448,73,4.781,70,4.717,69,5.187,68,3.226
D,Cédric,4.6,4.6,Arsenal,9,0.312,16,0.465,15,0.694,19,0.852,18,0.762,19,0.874,18,0.919,19,0.519
F,Lacazette,8.1,8.1,Arsenal,59,3.133,58,3,58,3.424,56,3.298,56,3.369,55,3.333,58,3.866,55,2.449
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,3.592,87,3.289,86,4.011,86,3.925,85,3.74,85,3.924,84,4.096,84,3.157
M,Xhaka,5.2,5.2,Arsenal,84,2.305,82,2.175,79,2.457,79,2.438,77,2.354,76,2.405,77,2.59,75,1.934
D,Marí,4.4,4.4,Arsenal,55,1.814,59,1.604,57,2.549,57,2.459,57,2.307,60,2.648,59,2.895,58,1.505
D,Bellerín,5.1,5.1,Arsenal,77,2.721,72,2.109,72,3.445,72,3.326,70,3.049,71,3.366,71,3.764,69,1.896
G,Martínez,5.4,5.0,Aston Villa,88,3.345,87,3.735,87,3.056,86,3.015,86,3.963,86,3.388,84,3.13,85,3.677
D,Chambers,4.5,4.5,Arsenal,1,0.035,4,0.12,4,0.186,3,0.135,4,0.171,4,0.185,5,0.257,5,0.14
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,66,1.19,65,2.068,64,1.505,63,1.659,62,2.134,61,1.332,62,1.21
D,Holding,4.3,4.3,Arsenal,48,1.688,47,1.387,48,2.291,48,2.211,52,2.255,47,2.22,49,2.573,46,1.286
D,Tierney,5.2,5.2,Arsenal,82,3.064,80,2.498,79,3.995,79,3.855,80,3.697,75,3.757,74,4.119,76,2.228
M,Pépé,7.6,7.6,Arsenal,45,2.406,35,1.809,32,1.951,34,2.052,33,2.006,37,2.297,38,2.603,36,1.63
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,74,2.503,64,2.24,60,2.322,54,2.024,56,1.826,55,1.987,53,1.856,53,1.662
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,6,0.345,5,0.278,6,0.373,4,0.248,5,0.314,5,0.323,6,0.415,5,0.244
M,Smith Rowe,4.2,4.2,Arsenal,50,2.101,49,1.975,48,2.26,49,2.281,49,2.284,49,2.341,50,2.595,51,1.874
M,Saka,5.3,5.3,Arsenal,50,2.521,67,3.156,67,3.761,67,3.733,66,3.686,66,3.78,65,4.093,65,2.704
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.162,2,0.104,3,0.18,4,0.239,4,0.241,4,0.245,5,0.335,5,0.231
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.035,1,0.035,1,0.046,2,0.078,2,0.074,2,0.085
D,El Mohamady,4.3,4.3,Aston Villa,13,0.444,20,0.892,18,0.434,17,0.366,17,0.883,20,0.732,20,0.634,19,0.861
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.03,2,0.076,3,0.063,3,0.058,3,0.13,3,0.095,4,0.11,4,0.153
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,1,0.035,0,0,0,0,1,0.037,1,0.043
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
