,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2813,4,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,770,335,769,335,765,332,770,335,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,136,82,747,321,770,335,699,291,0.0,0.0
1,True,True,0.0,0.0,205651,-1,1,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Unknown return date,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.2,False,,i,1,3,42,1237614,50,1394161,2970,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,281,27,221,25,93,28,209,27,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,42,19,771,78,203,25,194,31,0.9,0.3
2,True,True,100.0,100.0,226597,0,0,3,-3,2,2,5.5,5.5,6,Gabriel,5.0,3,True,,2024-11-27T10:30:06.325759Z,63,226597.jpg,4.3,False,dos Santos Magalhães,28.8,False,,a,1,3,100,4415212,55190,2854511,8085,0.8,15.9,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1988,3,2,8,20,0,0,0,3,0,0,8,382,514.8,183.9,274.0,97.4,23,2.56,1.07,3.63,19.74,0,0,0,0,0,0,0,46,13,159,34,79,3,86,12,,,,,,,0.12,0.0,0.05,0.17,0.89,0.91,52,3,44,10,42,4,9,3,1.04,0.36
3,True,True,0.0,0.0,219847,0,0,-2,2,1,4,0.0,0.0,0,Kai,4.7,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,78,219847.jpg,4.6,False,Havertz,6.6,False,,i,1,3,96,2588478,127,3428914,45252,0.6,12.3,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,62,10,111,10,10,6,29,8,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,53,11,27,10,55,12,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4441,7,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,585,65,567,47,529,32,585,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,661,55,469,55,592,65,619,69,0.0,0.0
5,True,True,100.0,100.0,445122,0,0,1,-1,2,2,4.5,4.5,6,Jurriën,4.0,6,False,,2025-01-12T22:00:07.815228Z,56,445122.jpg,3.6,False,Timber,4.4,False,,a,1,3,79,1264716,11131,920555,4077,0.7,14.1,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1845,1,1,8,16,0,0,0,7,0,0,5,299,294.2,229.5,187.0,70.9,21,0.75,1.04,1.79,15.73,0,0,0,0,0,0,0,170,63,127,27,125,10,135,36,,,,,,,0.04,0.0,0.05,0.09,0.77,0.78,103,10,76,16,87,18,81,28,1.02,0.39
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,0.5,0.5,0,Jorge Luiz,0.0,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.2,False,Frello Filho,0.2,False,,a,1,3,13,29713,228,47300,286,0.0,2.8,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,471,0,0,1,5,0,0,0,4,0,0,0,81,36.4,65.0,3.0,10.5,6,0.04,0.47,0.51,4.32,0,0,0,0,0,0,0,408,184,290,175,436,228,395,192,,,,,,,0.01,0.0,0.09,0.1,0.83,0.96,325,211,680,282,403,192,352,111,1.15,0.19
7,True,True,,,440854,0,0,-2,2,0,2,0.5,0.5,0,Jakub,0.0,8,False,,,48,440854.jpg,1.6,False,Kiwior,0.2,False,,a,1,3,13,25783,149,36219,213,0.0,2.7,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.00,0.03,0.03,4.45,0,0,0,0,0,0,0,392,136,406,140,730,256,423,141,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,317,40,697,247,343,109,386,134,0.56,0.28
8,True,True,0.0,0.0,444145,0,0,-4,4,1,3,0.0,0.0,0,Gabriel,2.7,9,False,Hamstring injury - Expected back 09 Mar,2025-02-06T00:00:08.092348Z,66,444145.jpg,4.0,False,Martinelli Silva,2.3,False,,i,1,3,89,1117445,55,1221244,24350,0.4,13.5,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1452,6,3,7,15,0,0,0,1,0,0,6,283,389.4,356.9,570.0,131.6,16,4.04,2.96,7.00,14.75,0,0,0,0,0,0,0,107,38,65,50,27,15,43,28,,,,,,,0.25,0.0,0.18,0.43,0.91,0.93,39,20,147,56,62,30,130,41,0.99,0.43
9,True,True,100.0,100.0,499175,0,0,0,0,0,3,5.8,5.8,9,Ethan,5.3,12,False,,2025-01-04T22:00:06.872110Z,45,499175.jpg,2.6,False,Nwaneri,2.3,False,,a,1,3,39,344603,121197,110763,1413,1.2,8.7,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,371,3,1,1,1,0,0,0,1,0,0,4,155,180.2,118.8,131.0,43.0,4,0.74,1.00,1.74,2.26,0,0,0,0,0,0,0,258,113,224,139,176,107,242,122,,,,,,,0.18,0.0,0.24,0.42,0.55,0.24,426,267,36,9,177,71,127,39,0.97,0.24
10,True,True,100.0,100.0,184029,0,0,-3,3,0,3,3.5,3.5,3,Martin,3.0,13,False,,2024-09-10T00:30:06.311550Z,82,184029.jpg,3.7,False,Ødegaard,5.0,False,,a,1,3,63,921925,10787,1992906,8834,0.4,7.7,Ødegaard,161.0,2021-08-20,1998-12-17,False,p184029,1371,2,3,7,11,0,0,0,2,0,0,6,287,293.8,537.6,285.0,111.9,16,3.17,4.06,7.23,10.81,0,0,0,0,0,0,0,171,69,29,24,72,47,61,41,3.0,,1.0,,2.0,,0.21,0.0,0.27,0.48,0.71,0.72,11,8,121,44,81,38,70,20,1.05,0.46
11,True,True,100.0,100.0,154561,0,0,0,0,2,1,6.8,6.8,7,David,6.3,15,False,,2025-01-30T11:00:08.979724Z,55,154561.jpg,4.0,False,Raya Martin,26.0,False,,a,1,3,100,2690415,32660,2761835,8856,1.1,18.2,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2250,0,0,9,22,0,0,0,2,0,61,9,369,518.8,0.0,0.0,51.9,25,0.00,0.01,0.01,21.42,0,0,0,0,0,0,0,40,13,772,80,769,80,210,13,,,,,,,0.0,2.44,0.0,0.0,0.86,0.88,107,2,22,2,58,8,12,1,1.0,0.36
12,True,True,100.0,100.0,204480,0,0,-3,3,0,3,5.8,5.8,3,Declan,5.3,16,False,,2024-12-14T22:30:07.561621Z,62,204480.jpg,3.1,False,Rice,2.7,False,,a,1,3,72,270491,6017,656852,3977,0.9,11.6,Rice,241.0,2023-07-15,1999-01-14,False,p204480,1829,1,5,7,20,0,0,0,3,1,0,8,401,433.4,633.3,204.0,126.6,21,1.59,4.05,5.64,16.35,0,0,0,0,0,0,0,80,26,14,13,115,75,46,30,2.0,,2.0,,,,0.08,0.0,0.2,0.28,0.8,0.98,58,33,39,11,129,57,115,35,1.03,0.34
13,True,True,0.0,0.0,223340,0,0,2,-2,4,3,0.0,0.0,0,Bukayo,0.0,17,False,Hamstring injury - Expected back 09 Mar,2024-12-21T21:30:07.668871Z,102,223340.jpg,6.7,False,Saka,8.7,False,,i,1,3,107,5222689,388,7657580,7561,0.0,10.5,Saka,241.0,2018-11-28,2001-09-05,False,p223340,1268,5,11,6,13,0,0,0,3,0,0,16,435,516.2,630.0,604.0,174.9,16,4.17,5.60,9.77,10.52,0,0,0,0,0,0,0,43,13,16,14,22,13,13,10,1.0,,,,1.0,,0.3,0.0,0.4,0.7,0.75,0.92,4,3,777,339,6,4,38,10,1.14,0.43
14,True,True,100.0,100.0,462424,0,0,2,-2,3,2,6.2,6.2,6,William,5.7,18,False,,2025-01-18T23:00:07.959087Z,62,462424.jpg,4.0,False,Saliba,22.0,False,,a,1,3,93,2256007,26559,4160224,7724,0.9,15.0,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,2009,2,0,9,18,0,0,0,2,1,0,9,388,446.8,80.6,89.0,61.9,23,1.88,0.81,2.69,17.74,0,0,0,0,0,0,0,72,25,264,73,223,58,171,51,,,,,,,0.08,0.0,0.04,0.12,0.79,0.81,67,4,32,6,60,7,16,7,1.03,0.4
15,True,True,100.0,100.0,167199,0,0,-1,1,0,3,5.2,5.2,3,Thomas,4.7,20,False,,2024-11-30T22:00:07.258906Z,49,167199.jpg,3.3,False,Partey,0.8,False,,a,1,3,79,284373,2745,256822,1323,1.0,16.1,Thomas,81.0,2020-10-05,1993-06-13,False,p167199,1925,3,3,6,20,0,0,0,2,0,0,6,416,444.2,259.1,139.0,84.5,21,1.57,1.63,3.20,19.51,0,0,0,0,0,0,0,73,23,109,79,171,104,105,64,,,,,,,0.07,0.0,0.08,0.15,0.91,0.94,253,161,50,16,110,47,228,71,0.98,0.28
16,True,True,100.0,100.0,192895,0,0,-2,2,0,2,1.2,1.2,1,Kieran,0.7,21,False,,2024-08-12T14:30:04.394338Z,43,192895.jpg,1.0,False,Tierney,0.0,False,,a,1,3,3,4402,152,6811,88,0.2,0.7,Tierney,243.0,2019-08-08,1997-06-05,False,p192895,17,0,0,0,0,0,0,0,0,0,0,0,15,4.2,11.1,2.0,1.8,0,0.00,0.23,0.23,0.26,0,0,0,0,0,0,0,497,177,414,143,444,163,486,170,,,,,,,0.0,0.0,1.22,1.22,1.38,0.0,574,124,310,96,440,157,563,193,0.0,0.0
17,True,True,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.0,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,False,Takehiro,0.0,False,,i,1,3,1,1702,29,7797,30,0.0,0.2,Tomiyasu,108.0,2021-08-31,1998-11-05,False,p223723,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,0,0,0,0,0,0,0,518,183,487,179,394,136,502,175,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,305,35,694,246,476,166,595,204,0.0,0.0
18,True,True,100.0,100.0,116216,1,-1,-1,1,1,3,4.2,4.2,6,Leandro,3.7,23,False,,2024-11-21T08:30:08.540890Z,69,116216.jpg,3.6,False,Trossard,3.3,False,,a,1,3,91,710584,30030,607596,7278,0.5,13.2,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,1539,4,6,7,16,0,0,0,1,1,0,10,341,383.6,380.0,437.0,119.9,17,3.45,2.66,6.11,12.65,0,0,0,0,0,0,0,112,40,61,47,46,29,52,35,4.0,,,,4.0,,0.2,0.0,0.16,0.36,0.74,0.94,30,15,90,34,89,41,100,31,0.99,0.41
19,True,True,100.0,100.0,198869,0,0,-4,4,0,2,0.5,0.5,0,Benjamin,0.0,24,False,,2024-11-14T13:00:07.861117Z,61,198869.jpg,3.0,False,White,2.1,False,,a,1,3,27,147413,905,985090,481,0.0,4.4,White,241.0,2021-07-30,1997-10-08,False,p198869,694,0,1,3,7,0,0,0,2,0,0,0,112,128.4,55.3,29.0,21.3,7,0.13,0.32,0.45,9.87,0,0,0,0,0,0,0,309,111,309,93,334,107,341,112,,,,,,,0.02,0.0,0.04,0.06,1.28,0.91,71,5,762,256,139,35,138,52,0.91,0.39
