,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,1,-1,6,-6,0,2,1,5.5,5.5,6,David,4.5,1,True,,,61,154561.jpg,4.2,False,Raya Martín,34.9,False,,a,1,3,147,4604750,9034,2869994,3013,0.7,24.1,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,3150,0,0,17,26,0,0,0,1,0,57,9,584,508.0,33.5,0.0,54.2,34,294,1,0,35,0.00,0.06,0.06,26.28,,,,,,,[],,103,17,385,3,822,97,269,17,0.0,1.63,0.0,0.0,0.75,0.74,79,1,41,4,47,3,6,1,1.0,0.49,0.0
1,True,True,,,109745,0,0,-5,5,0,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,40,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,15986,33,78713,39,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,573,66,564,53,532,39,575,66,0.0,0.0,0.0,0.0,0.0,0.0,672,44,445,55,585,66,292,37,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,48558,8,0.0,0.0,Hein,,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,590,75,582,63,550,49,592,75,0.0,0.0,0.0,0.0,0.0,0.0,693,54,464,65,602,75,379,54,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,34252,4,35242,25,0.0,0.0,Setford,,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,562,60,550,44,517,30,564,60,0.0,0.0,0.0,0.0,0.0,0.0,784,91,431,48,574,60,371,53,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,12,-12,0,5,2,5.5,5.5,6,Gabriel,4.5,5,True,,2026-03-24T00:00:10.555559Z,72,226597.jpg,6.6,False,dos Santos Magalhães,44.5,False,,a,1,3,191,8929545,8062,5821647,3670,0.6,26.5,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,2525,3,5,16,19,0,0,0,4,0,0,27,665,765.4,125.8,281.0,117.1,220,59,36,256,28,2.64,1.70,4.34,19.80,,,,,,,[],,22,8,259,72,108,15,87,21,0.09,0.0,0.06,0.15,0.71,0.68,32,1,42,19,2,1,4,1,1.0,0.57,9.12
5,True,True,100.0,100.0,462424,0,0,1,-1,0,2,2,5.2,5.2,6,William,4.2,6,False,,2026-03-23T13:00:10.244912Z,61,462424.jpg,4.3,False,Saliba,15.3,False,,a,1,3,124,2358621,7448,2447767,2051,0.7,20.3,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,2434,1,0,13,20,0,0,0,1,0,0,10,528,504.2,195.9,82.0,78.2,145,106,33,178,28,0.88,1.04,1.92,19.13,,,,,,,[],,106,47,192,51,299,89,184,61,0.03,0.0,0.04,0.07,0.71,0.74,83,4,52,26,40,16,23,8,1.04,0.48,6.58
6,True,True,100.0,100.0,466075,0,0,1,-1,0,2,2,2.5,2.5,6,Riccardo,1.5,7,False,,2026-04-11T21:00:07.670443Z,56,466075.jpg,4.3,False,Calafiori,5.9,False,,a,1,3,99,2668946,1192,2515712,305,0.3,17.7,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,1536,1,2,12,8,0,0,0,5,0,0,4,359,254.4,140.5,253.0,64.9,68,68,32,100,19,3.12,0.51,3.63,9.39,,,,,,,[],,255,100,239,61,124,23,230,81,0.18,0.0,0.03,0.21,0.55,0.47,132,13,212,77,39,15,66,22,1.11,0.7,5.86
7,True,True,0.0,0.0,445122,-1,1,5,-5,0,3,2,0.0,0.0,0,Jurriën,0.0,8,False,Ankle injury - Unknown return date,2026-03-23T13:00:10.259821Z,60,445122.jpg,5.0,False,Timber,17.4,False,,i,1,3,149,6784074,24,5379178,25194,0.0,24.8,J.Timber,,152.0,2023-07-14,2001-06-17,False,p445122,2452,3,6,13,20,0,0,0,5,0,0,9,532,499.0,402.6,352.0,125.7,82,97,66,148,28,4.71,1.53,6.24,17.45,,,,,,,[],https://www.arsenal.com/news/every-word-artetas-pre-fulham-presser-0?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,108,49,73,14,79,7,73,13,0.17,0.0,0.06,0.23,0.64,0.73,85,5,811,266,14,4,17,7,1.03,0.48,5.43
8,True,False,0.0,0.0,440854,0,0,-1,1,0,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10941,0,0.0,0.0,Kiwior,,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,813,268,812,268,810,268,813,268,0.0,0.0,0.0,0.0,0.0,0.0,167,20,790,262,814,268,596,212,0.0,0.0,0.0
9,True,True,,,499169,0,0,-5,5,0,0,2,3.0,3.0,6,Myles,2.0,10,False,,,50,499169.jpg,1.2,False,Lewis-Skelly,1.4,False,,a,1,3,20,137711,145,470228,63,0.4,4.0,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,500,0,0,1,7,0,0,0,3,0,0,0,72,60.8,63.6,27.0,15.0,15,23,8,23,3,0.10,0.16,0.26,6.94,,,,,,,[],,411,155,338,115,374,127,402,144,0.02,0.0,0.03,0.05,1.25,1.26,270,42,171,64,446,160,167,66,0.54,0.18,4.14
