Pos,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,49,1.915,42,1.29,40,1.624,41,1.42,44,1.759,45,1.073,44,1.438,43,1.96
M,Aubameyang,11.3,11.3,Arsenal,42,2.514,73,4.041,76,4.394,77,4.661,76,5.339,75,3.6,75,4.074,75,4.886
D,Cédric,4.6,4.6,Arsenal,7,0.276,9,0.279,8,0.326,9,0.313,9,0.359,9,0.221,11,0.362,10,0.452
F,Lacazette,8.3,8.3,Arsenal,68,3.799,67,3.46,66,3.491,64,3.64,62,4.081,64,2.931,63,3.19,62,3.689
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033,0,0
G,Leno,5.0,5.0,Arsenal,87,3.734,86,3.346,86,3.799,85,3.437,85,3.568,84,3.065,83,3.333,83,3.828
M,Xhaka,5.2,5.2,Arsenal,71,2.061,69,1.878,67,1.958,65,1.857,64,1.977,64,1.653,62,1.718,65,2.02
D,Marí,4.4,4.4,Arsenal,12,0.456,34,0.997,20,0.781,19,0.624,20,0.752,19,0.439,19,0.597,21,0.913
D,Bellerín,5.1,5.1,Arsenal,72,2.932,70,2.267,69,2.951,69,2.519,68,2.87,68,1.715,67,2.306,66,3.169
G,Martínez,5.1,4.8,Aston Villa,88,3.788,88,3.468,88,3.521,87,3.31,87,3.459,86,3.327,85,3.176,85,3.599
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,1,0.041,0,0,0,0,1,0.045
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,14,0.545,16,0.498,18,0.735,17,0.592,19,0.757,17,0.419,19,0.629,20,0.906
D,Holding,4.5,4.5,Arsenal,79,3.093,75,2.295,74,3.04,73,2.522,71,2.827,71,1.691,71,2.328,70,3.205
D,Tierney,5.4,5.4,Arsenal,82,3.444,77,2.54,78,3.419,76,2.833,77,3.317,76,1.954,75,2.636,74,3.631
M,Pépé,7.6,7.6,Arsenal,13,0.703,15,0.742,15,0.771,15,0.801,15,0.901,15,0.667,15,0.734,17,0.966
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,6,0.298,7,0.328,7,0.34,7,0.351,7,0.395,8,0.339,6,0.277,7,0.37
M,Nelson,5.1,5.1,Arsenal,2,0.1,1,0.048,2,0.097,2,0.1,2,0.115,2,0.087,2,0.095,2,0.111
F,Nketiah,5.5,5.5,Arsenal,10,0.588,9,0.502,9,0.512,10,0.601,11,0.749,11,0.55,11,0.603,12,0.742
M,Smith Rowe,4.5,4.5,Arsenal,60,2.597,60,2.394,60,2.521,59,2.532,59,2.853,58,2.101,58,2.292,57,2.633
M,Saka,5.3,5.3,Arsenal,75,3.75,74,3.471,73,3.623,73,3.721,72,4.187,71,2.925,71,3.275,70,3.852
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,37,1.971,31,1.569,30,1.592,28,1.536,29,1.816,28,1.256,29,1.448,30,1.762
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,1,0.042,1,0.039,2,0.079,2,0.076,2,0.079,2,0.077,3,0.111,2,0.084
D,El Mohamady,4.3,4.3,Aston Villa,4,0.184,5,0.187,6,0.243,7,0.242,10,0.384,8,0.287,8,0.27,10,0.442
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.114,4,0.123,5,0.166,6,0.174,8,0.256,10,0.3,8,0.218,8,0.294
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
