Pos,Name,BV,SV,Team,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,13,0.652,15,0.533,18,0.537,15,0.579,16,0.511,18,0.682,18,0.405,19,0.584
M,Aubameyang,11.3,11.3,Arsenal,80,5.801,78,4.457,78,4.158,74,4.114,77,4.511,74,5.313,73,3.44,74,4.08
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.038,1,0.032,1,0.041,1,0.034,1,0.041,1,0.025,1,0.033
F,Lacazette,8.3,8.3,Arsenal,62,4.091,59,3.211,55,2.908,56,2.935,58,3.286,61,4.173,56,2.586,59,3.098
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,1,0.03,1,0.039,2,0.064,1,0.038,2,0.046,2,0.062
G,Leno,4.9,4.9,Arsenal,88,4.285,88,3.678,88,3.386,86,3.735,86,3.373,86,3.502,85,3.067,85,3.311
M,Xhaka,5.2,5.2,Arsenal,68,2.261,65,1.855,66,1.803,67,1.923,62,1.747,64,1.977,63,1.618,65,1.778
D,Marí,4.4,4.4,Arsenal,35,1.714,37,1.258,33,0.942,36,1.354,40,1.212,39,1.385,41,0.872,39,1.147
D,Bellerín,5.1,5.1,Arsenal,79,4.253,77,2.887,76,2.381,76,3.123,75,2.522,72,2.904,71,1.666,73,2.36
G,Martínez,5.1,4.8,Aston Villa,89,6.746,88,3.771,88,3.429,87,3.523,86,3.322,86,3.51,85,3.25,84,3.109
D,Chambers,4.5,4.5,Arsenal,1,0.051,1,0.036,1,0.031,1,0.039,1,0.033,2,0.078,3,0.071,2,0.063
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,12,0.619,14,0.516,16,0.497,15,0.601,15,0.498,21,0.823,20,0.472,18,0.575
D,Holding,4.5,4.5,Arsenal,75,3.802,71,2.521,73,2.146,74,2.887,70,2.194,71,2.63,69,1.514,68,2.069
D,Tierney,5.4,5.4,Arsenal,80,4.421,80,3.102,75,2.411,76,3.216,75,2.588,76,3.141,71,1.712,74,2.454
M,Pépé,7.6,7.6,Arsenal,24,1.559,22,1.164,26,1.325,23,1.196,24,1.3,26,1.668,25,1.119,24,1.224
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,13,0.75,14,0.68,14,0.649,14,0.658,13,0.636,16,0.914,15,0.624,15,0.698
M,Nelson,5.1,5.1,Arsenal,2,0.12,2,0.1,2,0.097,3,0.146,3,0.151,4,0.238,4,0.172,5,0.24
F,Nketiah,5.5,5.5,Arsenal,14,0.948,16,0.907,14,0.773,17,0.925,16,0.934,15,1.045,16,0.783,15,0.826
M,Smith Rowe,4.4,4.4,Arsenal,40,2.186,36,1.63,36,1.556,36,1.587,37,1.689,36,1.933,35,1.358,38,1.637
M,Saka,5.3,5.3,Arsenal,60,3.544,60,2.894,59,2.711,61,2.857,61,2.947,60,3.456,60,2.404,59,2.71
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,15,0.895,21,1.057,25,1.197,27,1.31,25,1.262,22,1.299,26,1.098,24,1.148
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.042,1,0.039,1,0.04,2,0.077,2,0.081,3,0.114,5,0.184
D,El Mohamady,4.3,4.3,Aston Villa,7,0.431,9,0.419,10,0.361,12,0.52,11,0.403,14,0.591,13,0.469,13,0.443
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,1,0.051,2,0.076,1,0.03,3,0.106,2,0.061,3,0.103,3,0.09,4,0.11
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,8,0.656,8,0.377,8,0.341,8,0.383,9,0.398,10,0.452,9,0.398,12,0.574
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,2,0.108,1,0.041,3,0.097,3,0.114,4,0.13,5,0.184,5,0.16,4,0.119
M,Grealish,7.7,7.7,Aston Villa,80,7.504,73,4.28,76,3.875,75,4.419,74,3.845,73,4.045,73,3.88,71,4.141
M,McGinn,5.5,5.5,Aston Villa,85,4.955,80,2.733,82,2.511,80,2.711,80,2.496,77,2.526,78,2.465,76,2.482
D,Hause,4.4,4.4,Aston Villa,27,1.542,32,1.404,33,1.127,34,1.401,39,1.348,37,1.466,42,1.44,39,1.257
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,83,4.261,79,3.278,79,2.475,78,2.967,75,2.37,73,2.682,74,2.312,74,2.125
D,Targett,4.6,4.6,Aston Villa,85,4.331,84,3.423,81,2.519,81,3.024,81,2.532,77,2.79,80,2.468,76,2.14
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,4,0.248,5,0.167,6,0.19,7,0.232,8,0.255,7,0.228,9,0.288,8,0.259
M,El Ghazi,5.8,5.8,Aston Villa,51,5.458,53,3.448,51,2.931,50,3.327,51,2.985,54,3.368,52,3.119,53,3.488
D,Konsa,4.7,4.7,Aston Villa,69,3.552,69,2.85,69,2.157,69,2.626,65,2.053,69,2.528,64,2.004,68,1.957
D,Guilbert,4.3,4.3,Aston Villa,1,0.051,1,0.039,2,0.061,1,0.037,3,0.092,3,0.106,3,0.091,5,0.14
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,16,1.625,17,0.998,17,0.952,16,1.01,18,1.026,20,1.128,19,1.1,22,1.39
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,80,4.423,78,2.464,77,2.225,75,2.374,73,2.158,74,2.269,74,2.193,74,2.219
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,33,1.265,43,1.784,59,2.052,57,1.787,58,2.202,55,2.038,59,2.333,59,2.343
M,Stephens,4.3,4.3,Burnley,4,0.247,5,0.162,8,0.24,7,0.209,9,0.302,10,0.328,10,0.354,10,0.307
G,Button,4.0,4.0,West Brom,3,0.221,1,0.035,1,0.04,1,0.04,1,0.035,2,0.07,1,0.039,2,0.078
M,Groß,5.8,5.8,Brighton,56,2.492,51,2.565,48,1.985,45,1.624,46,2.118,44,1.985,45,2.224,46,2.281
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,23,0.826,19,0.745,18,0.626,19,0.61,21,0.777,20,0.721,17,0.649,19,0.726
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.2,Brighton,60,1.49,59,2.415,59,1.521,61,0.899,58,2.12,61,1.735,62,2.406,63,2.403
D,Dunk,4.8,4.8,Brighton,84,2.291,81,3.659,83,2.291,81,1.24,79,3.152,80,2.478,80,3.417,75,3.153
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,73,2.737,72,3.024,71,2.527,67,2.124,70,2.737,66,2.494,68,2.767,63,2.6
D,Webster,4.4,4.4,Brighton,81,2.128,78,3.35,77,2.084,77,1.217,79,3.037,75,2.245,77,3.134,73,2.922
D,Veltman,4.3,4.3,Brighton,74,1.74,71,2.822,72,1.781,67,0.932,67,2.384,67,1.834,69,2.615,67,2.483
F,Maupay,6.1,6.1,Brighton,80,4.108,75,4.197,69,3.182,67,2.613,66,3.41,67,3.437,63,3.453,64,3.581
M,Trossard,5.7,5.7,Brighton,76,3.664,71,3.857,69,3.038,68,2.563,65,3.248,67,3.235,66,3.484,65,3.461
G,Ryan,4.3,4.3,Brighton,24,0.864,21,0.902,22,0.802,21,0.729,24,0.996,21,0.783,26,1.096,22,0.919
M,Jahanbakhsh,5.4,5.4,Brighton,43,2.091,30,1.642,24,1.086,22,0.869,23,1.158,25,1.227,23,1.22,26,1.388
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,67,1.576,63,2.482,61,1.522,62,0.886,62,2.201,61,1.669,62,2.335,59,2.175
D,Bernardo,3.9,3.9,Brighton,7,0.226,6,0.299,6,0.193,9,0.179,7,0.31,9,0.319,9,0.426,12,0.559
M,Bissouma,4.5,4.5,Brighton,77,2.132,76,2.38,73,2.002,73,1.825,73,2.178,73,2.077,73,2.249,71,2.187
D,Lamptey,4.7,4.7,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Connolly,5.2,5.2,Brighton,0,0,28,1.485,37,1.634,46,1.755,42,1.995,47,2.188,43,2.143,48,2.396
M,Alzate,4.3,4.3,Brighton,15,0.536,13,0.502,11,0.38,10,0.321,13,0.477,12,0.432,13,0.491,15,0.568
M,Mac Allister,5.3,5.3,Brighton,19,0.797,15,0.692,10,0.396,12,0.426,11,0.469,12,0.503,11,0.492,14,0.628
D,Tarkowski,5.3,5.3,Burnley,85,3.422,84,2.256,85,1.417,80,1.122,80,2.837,78,2.545,80,3.38,77,1.548
D,Bardsley,4.5,4.5,Burnley,3,0.117,3,0.077,5,0.082,8,0.109,6,0.199,7,0.214,10,0.393,11,0.209
D,Pieters,4.3,4.3,Burnley,32,1.402,19,0.543,21,0.387,25,0.391,25,0.926,25,0.857,26,1.154,27,0.584
M,Cork,5.0,5.0,Burnley,51,3.018,50,1.565,51,1.461,52,1.465,48,1.579,49,1.572,51,1.759,50,1.475
D,Long,4.3,4.3,Burnley,4,0.172,7,0.191,8,0.146,9,0.141,11,0.384,12,0.39,12,0.492,11,0.232
F,Rodriguez,5.8,5.8,Burnley,34,2.811,41,1.881,40,1.514,38,1.439,40,1.888,40,1.822,39,2.065,39,1.556
F,Barnes,6.0,6.0,Burnley,55,4.412,50,2.332,49,1.849,52,1.921,49,2.382,49,2.259,48,2.632,50,2.003
D,Mee,4.9,4.9,Burnley,86,3.456,84,2.258,82,1.369,80,1.117,79,2.828,78,2.564,79,3.405,78,1.564
M,Westwood,5.3,5.3,Burnley,69,4.046,68,2.189,67,1.879,66,1.827,67,2.277,65,2.136,64,2.372,64,1.884
M,Gudmundsson,5.4,5.4,Burnley,19,1.44,18,0.747,18,0.647,16,0.567,20,0.861,18,0.754,20,0.945,18,0.675
F,Wood,6.2,6.2,Burnley,74,6.125,68,3.275,69,2.66,67,2.556,69,3.445,66,3.167,66,3.708,68,2.795
D,Lowton,4.4,4.4,Burnley,85,3.279,84,2.148,81,1.305,77,1.037,80,2.724,81,2.548,76,3.09,76,1.467
F,Vydra,4.8,4.8,Burnley,10,0.939,11,0.586,10,0.439,11,0.473,12,0.667,12,0.63,14,0.853,11,0.509
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,50,3.519,51,1.993,51,1.681,51,1.651,49,2.009,49,1.939,49,2.25,49,1.705
G,Pope,5.4,5.4,Burnley,86,6.423,87,3.333,86,3.104,87,3.127,87,3.666,86,3.53,86,3.896,87,3.176
D,Taylor,4.5,4.5,Burnley,74,2.945,82,2.133,82,1.359,80,1.107,77,2.666,78,2.5,78,3.224,79,1.559
M,Brownhill,4.9,4.9,Burnley,66,3.881,66,2.1,65,1.834,66,1.83,66,2.209,66,2.136,64,2.306,64,1.877
G,Peacock-Farrell,4.0,4.0,Burnley,1,0.072,1,0.037,2,0.07,2,0.07,1,0.041,2,0.08,2,0.088,1,0.035
