,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,5,-5,0,1,1,4.5,5.0,1,David,4.0,1,True,,,60,154561.jpg,4.1,False,Raya Martín,33.7,False,,a,1,3,130,4251089,7144,2658204,26187,0.7,21.7,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,2880,0,0,15,24,0,0,0,1,0,51,6,523,460.2,33.4,0.0,49.4,30,269,1,0,32,0.00,0.06,0.06,23.49,,,,,,,[],,111,17,379,3,817,95,275,16,0.0,1.59,0.0,0.0,0.73,0.75,85,1,79,8,57,6,7,1,1.0,0.47,0.0
1,True,True,,,109745,0,0,-5,5,0,0,1,0.5,1.0,0,Kepa,0.0,2,False,,,40,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,15188,61,77829,66,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,571,66,561,52,530,39,573,66,0.0,0.0,0.0,0.0,0.0,0.0,668,43,440,57,581,66,292,37,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,48395,12,0.0,0.0,Hein,,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,588,75,579,62,548,49,590,75,0.0,0.0,0.0,0.0,0.0,0.0,688,53,458,67,598,75,376,53,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,0,1,0.5,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,34027,17,34510,66,0.0,0.0,Setford,,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,560,60,548,44,516,31,562,60,0.0,0.0,0.0,0.0,0.0,0.0,779,89,427,50,570,60,367,52,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,12,-12,0,5,2,7.0,7.5,4,Gabriel,6.5,5,True,,2026-03-24T00:00:10.555559Z,72,226597.jpg,6.8,False,dos Santos Magalhães,42.7,False,,a,1,3,177,8487058,14256,5556625,28494,0.9,24.6,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,2255,3,5,14,17,0,0,0,3,0,0,25,605,702.8,109.0,220.0,103.0,199,51,33,232,25,1.98,1.66,3.64,17.01,,,,,,,[],,28,10,266,76,129,23,94,25,0.08,0.0,0.07,0.15,0.68,0.68,32,1,13,7,2,1,5,1,1.0,0.56,9.26
5,True,True,100.0,100.0,462424,0,0,1,-1,0,2,2,6.5,7.0,1,William,6.0,6,False,,2026-03-23T13:00:10.244912Z,61,462424.jpg,4.2,False,Saliba,13.8,False,,a,1,3,108,2064253,10126,2340898,11674,1.0,17.7,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,2164,1,0,11,18,0,0,0,1,0,0,9,460,450.2,167.2,76.0,69.3,126,98,30,156,25,0.88,0.70,1.58,16.34,,,,,,,[],,117,51,203,53,293,87,200,67,0.04,0.0,0.03,0.07,0.68,0.75,84,4,25,15,52,21,22,8,1.04,0.46,6.49
6,True,True,75.0,100.0,466075,0,0,1,-1,0,2,2,2.6,4.0,0,Riccardo,3.0,7,False,Knock - 75% chance of playing,2026-04-11T21:00:07.670443Z,56,466075.jpg,4.2,False,Calafiori,6.1,False,,d,1,3,93,2664997,620,2483637,4277,0.5,16.6,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,1446,1,2,11,8,0,0,0,5,0,0,4,339,244.4,127.9,249.0,62.2,64,65,31,95,18,2.92,0.49,3.41,8.96,,,,,,,[],https://www.arsenal.com/news/every-word-artetas-post-bournemouth-presser-4?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,248,98,246,66,113,15,228,77,0.18,0.0,0.03,0.21,0.56,0.5,131,13,134,52,50,20,65,23,1.12,0.68,5.91
7,True,True,75.0,75.0,445122,-1,1,7,-7,0,3,2,0.8,1.1,0,Jurriën,0.5,8,True,Ankle injury - 75% chance of playing,2026-03-23T13:00:10.259821Z,62,445122.jpg,5.0,False,Timber,24.0,False,,d,1,3,149,6776535,1131,4481126,100525,0.1,24.0,J.Timber,,152.0,2023-07-14,2001-06-17,False,p445122,2452,3,6,13,20,0,0,0,5,0,0,9,532,499.0,402.6,352.0,125.7,82,97,66,148,28,4.71,1.53,6.24,17.45,,,,,,,[],https://www.arsenal.com/news/arteta-gives-injury-update-saka-eze-and-timber?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,86,38,67,13,72,6,59,9,0.17,0.0,0.06,0.23,0.64,0.73,75,3,327,111,16,5,13,4,1.03,0.48,5.43
8,True,False,0.0,0.0,440854,0,0,-1,1,0,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10927,2,0.0,0.0,Kiwior,,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,808,268,807,268,805,268,808,268,0.0,0.0,0.0,0.0,0.0,0.0,169,20,787,265,809,268,595,212,0.0,0.0,0.0
9,True,True,,,499169,0,0,-5,5,0,0,2,1.0,1.5,1,Myles,0.5,10,False,,,50,499169.jpg,0.9,False,Lewis-Skelly,1.4,False,,a,1,3,13,136260,161,468518,178,0.1,2.6,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,401,0,0,0,7,0,0,0,3,0,0,0,41,45.2,47.8,25.0,11.7,13,17,6,19,2,0.10,0.08,0.18,6.45,,,,,,,[],,421,156,357,126,377,130,419,149,0.02,0.0,0.02,0.04,1.45,1.57,269,42,323,109,512,176,166,65,0.45,0.0,4.26
10,True,True,100.0,100.0,198869,0,0,-4,4,0,1,2,1.0,1.5,1,Benjamin,0.5,11,False,,2026-02-22T23:00:08.984090Z,51,198869.jpg,3.9,False,White,0.5,False,,a,1,3,31,353637,427,410299,269,0.1,6.1,White,,241.0,2021-07-30,1997-10-08,False,p198869,484,0,1,3,6,0,0,0,0,0,0,3,125,131.6,105.0,48.0,28.5,30,21,15,45,6,0.45,0.51,0.96,7.31,,,,,,,[],,341,129,272,80,335,108,350,119,0.08,0.0,0.09,0.17,1.36,1.12,224,30,324,110,73,28,265,99,1.12,0.56,8.37
