,ID,Points,Minutes,sim
0,3,6,90,1
1,6,6,90,1
2,9,3,90,1
3,12,3,90,1
4,13,3,90,1
5,14,5,90,1
6,15,6,90,1
7,16,6,90,1
8,18,18,90,1
9,23,3,90,1
10,27,5,90,1
11,32,2,90,1
12,42,2,90,1
13,44,2,90,1
14,47,4,90,1
15,48,7,90,1
16,54,5,90,1
17,57,2,90,1
18,64,2,90,1
19,70,4,90,1
20,71,7,90,1
21,74,5,90,1
22,77,5,90,1
23,78,7,90,1
24,81,5,90,1
25,82,2,90,1
26,83,7,90,1
27,85,2,90,1
28,88,2,90,1
29,91,2,90,1
30,94,2,90,1
31,95,2,90,1
32,99,2,90,1
33,101,2,90,1
34,104,2,90,1
35,106,2,90,1
36,110,2,90,1
37,117,2,90,1
38,121,5,90,1
39,122,1,90,1
40,123,6,90,1
41,126,10,90,1
42,129,2,90,1
43,132,2,90,1
44,136,2,90,1
45,144,0,90,1
46,145,0,90,1
47,146,0,90,1
48,147,3,90,1
49,152,2,90,1
50,157,2,90,1
51,162,2,90,1
52,163,2,90,1
53,166,8,90,1
54,167,2,90,1
55,168,3,90,1
56,172,2,90,1
57,177,2,90,1
58,178,5,90,1
59,180,6,90,1
60,185,4,90,1
61,188,7,90,1
62,191,1,90,1
63,192,2,90,1
64,194,3,90,1
65,199,5,90,1
66,200,1,90,1
67,201,1,90,1
68,206,2,90,1
69,207,2,90,1
70,211,1,90,1
71,216,2,90,1
72,217,3,90,1
73,219,0,90,1
74,220,2,90,1
75,222,2,90,1
76,223,2,90,1
77,231,0,90,1
78,235,0,90,1
79,236,0,90,1
80,238,0,90,1
81,239,3,90,1
82,240,2,90,1
83,241,1,90,1
84,244,1,90,1
85,248,1,90,1
86,249,2,90,1
87,251,2,90,1
88,252,2,90,1
89,257,1,90,1
90,267,1,90,1
91,268,2,90,1
92,270,1,90,1
93,274,7,90,1
94,285,2,90,1
95,290,2,90,1
96,291,1,90,1
97,293,1,90,1
98,296,1,90,1
99,300,2,90,1
100,306,3,90,1
101,309,7,90,1
102,310,9,90,1
103,313,6,90,1
104,319,8,90,1
105,320,3,90,1
106,321,11,90,1
107,323,5,90,1
108,326,6,90,1
109,328,13,90,1
110,329,3,90,1
111,336,8,90,1
112,338,2,90,1
113,339,6,90,1
114,346,5,90,1
115,347,2,90,1
116,348,2,90,1
117,350,4,90,1
118,351,5,90,1
119,354,5,90,1
120,355,2,90,1
121,356,7,90,1
122,359,2,90,1
123,361,2,90,1
124,369,6,90,1
125,370,3,90,1
126,372,3,90,1
127,375,2,90,1
128,376,6,90,1
129,383,6,90,1
130,385,10,90,1
131,387,6,90,1
132,388,1,90,1
133,389,8,90,1
134,394,4,90,1
135,395,6,90,1
136,401,9,90,1
137,402,6,90,1
138,403,3,90,1
139,409,6,90,1
140,411,3,90,1
141,413,6,90,1
142,415,8,90,1
143,417,3,90,1
144,420,3,90,1
145,422,2,90,1
146,423,2,90,1
147,431,2,90,1
148,432,2,90,1
149,433,2,90,1
150,434,2,90,1
151,436,2,90,1
152,437,2,90,1
153,443,2,90,1
154,447,5,90,1
155,452,2,90,1
156,455,9,90,1
157,456,2,90,1
158,461,2,90,1
159,470,2,90,1
160,473,2,90,1
