,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,5,-5,1,1,4.0,4.0,2,David,3.0,1,False,,,60,154561.jpg,4.2,False,Raya Martín,36.7,False,,a,1,3,68,3104639,21737,1150758,24204,0.5,11.3,Raya,200.0,2024-07-04,1995-09-15,False,p154561,1440,0,0,8,10,0,0,0,1,0,26,3,275,250.2,10.3,0.0,26.1,12,127,0,0,16,0.00,0.04,0.04,9.92,,,,,,,[],114,16,367,3,751,88,253,16,0.0,1.62,0.0,0.0,0.62,0.62,89,1,124,10,72,6,5,1,1.0,0.5,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,10150,208,67523,341,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],568,78,555,66,524,52,567,78,0.0,0.0,0.0,0.0,0.0,0.0,615,38,505,72,573,78,266,34,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,44575,182,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],536,69,522,57,490,43,535,69,0.0,0.0,0.0,0.0,0.0,0.0,646,54,472,63,541,69,342,50,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,22359,670,21481,254,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],505,53,489,39,456,25,504,53,0.0,0.0,0.0,0.0,0.0,0.0,728,86,440,47,510,53,346,51,0.0,0.0,0.0
4,True,True,0.0,0.0,226597,0,0,2,-2,3,2,0.0,0.0,0,Gabriel,0.0,5,False,Thigh injury - Unknown return date,2025-11-17T12:00:07.436586Z,62,226597.jpg,7.4,False,dos Santos Magalhães,13.6,False,,i,1,3,81,3885802,1285,4713110,49998,0.0,13.1,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,990,1,2,7,5,0,0,0,1,0,0,13,279,318.6,62.6,88.0,46.9,88,15,12,100,11,0.82,0.69,1.51,6.17,,,,,,,[],51,23,234,67,172,35,128,44,0.07,0.0,0.06,0.13,0.56,0.45,77,3,743,249,2,1,28,9,1.0,0.64,9.09
5,True,True,100.0,75.0,462424,-1,1,-1,1,0,2,1.8,1.4,2,William,0.8,6,False,,2025-11-30T22:30:08.957329Z,59,462424.jpg,3.6,False,Saliba,10.5,False,,a,1,3,43,1041612,24081,1727050,7744,0.1,7.3,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,904,0,0,5,5,0,0,0,0,0,0,1,204,201.6,40.7,20.0,26.3,55,39,12,67,11,0.29,0.26,0.55,5.10,,,,,,,[],150,64,283,88,315,103,250,81,0.03,0.0,0.03,0.06,0.51,0.5,99,6,305,107,109,40,40,13,1.1,0.5,6.67
6,True,True,100.0,0.0,466075,0,0,2,-2,2,2,3.0,0.0,0,Riccardo,2.0,7,False,,2025-12-06T20:00:08.845719Z,57,466075.jpg,4.7,False,Calafiori,9.8,False,,a,1,3,71,2388191,16370,1746500,24149,0.4,12.5,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1166,1,2,8,7,0,0,0,5,0,0,4,262,206.0,100.3,219.0,52.4,51,54,27,78,15,2.49,0.33,2.82,6.89,,,,,,,[],148,63,170,41,54,3,98,25,0.19,0.0,0.03,0.22,0.53,0.54,118,11,189,67,35,17,42,14,1.16,0.62,6.02
7,True,True,100.0,75.0,445122,0,0,10,-10,2,2,3.6,2.7,2,Jurriën,2.6,8,False,,2025-12-11T00:30:09.735026Z,65,445122.jpg,5.0,False,Timber,33.1,False,,a,1,3,80,4898742,32988,1439641,57014,0.4,12.3,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1287,2,3,6,10,0,0,0,2,0,0,7,288,302.2,215.6,256.0,77.6,43,51,40,83,14,3.30,0.74,4.04,8.56,,,,,,,[],70,31,62,13,36,1,31,1,0.23,0.0,0.05,0.28,0.6,0.7,54,1,150,54,24,11,8,2,0.98,0.42,5.8
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.1,False,,u,1,3,0,1119,0,10693,14,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],741,251,740,251,736,250,741,251,0.0,0.0,0.0,0.0,0.0,0.0,172,22,724,246,739,249,566,203,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.6,1.6,1,Myles,0.6,10,False,,,51,499169.jpg,0.8,False,Lewis-Skelly,1.9,False,,a,1,3,9,115809,1375,385460,4804,0.1,1.8,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,195,0,0,0,3,0,0,0,2,0,0,0,28,19.4,33.1,14.0,6.6,7,11,3,10,0,0.05,0.05,0.10,2.50,,,,,,,[],395,147,304,98,334,114,380,131,0.02,0.0,0.02,0.04,1.15,1.38,238,37,324,116,454,155,134,54,0.0,0.0,4.62
