Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,69,1.857,71,3.412,69,2.984,65,2.646,66,2.998,67,3.37,67,1.685,64,2.877
M,Aubameyang,11.5,11.5,Arsenal,81,4.398,74,5.142,76,4.95,75,4.802,72,4.931,72,5.589,72,3.432,74,4.934
D,Cédric,4.6,4.6,Arsenal,11,0.313,13,0.635,17,0.753,17,0.711,18,0.837,20,1.028,22,0.58,19,0.874
F,Lacazette,8.2,8.2,Arsenal,59,3.074,52,3.26,52,3.108,53,3.15,54,3.354,54,3.775,51,2.333,53,3.235
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.337,88,4.232,87,3.933,86,3.773,86,4,86,4.184,87,3.223,86,3.979
M,Xhaka,5.2,5.2,Arsenal,84,2.212,82,2.641,78,2.407,79,2.383,79,2.501,78,2.646,76,1.947,76,2.39
D,Marí,4.4,4.4,Arsenal,60,1.59,56,2.657,58,2.472,57,2.29,59,2.642,60,2.957,54,1.353,54,2.4
D,Bellerín,5.1,5.1,Arsenal,80,2.286,80,4.083,75,3.441,76,3.283,74,3.576,72,3.854,69,1.833,70,3.339
G,Martínez,5.4,5.0,Aston Villa,89,3.828,88,3.079,88,3.073,86,3.926,87,3.382,87,3.195,87,3.775,86,3.126
D,Chambers,4.5,4.5,Arsenal,1,0.029,1,0.049,3,0.134,3,0.127,4,0.188,5,0.259,6,0.163,7,0.326
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,81,1.312,63,1.994,64,1.363,63,1.674,62,2.069,64,1.31,64,1.112,62,1.788
D,Holding,4.2,4.2,Arsenal,45,1.293,46,2.334,45,2.059,49,2.112,48,2.31,46,2.436,49,1.322,50,2.376
D,Tierney,5.3,5.3,Arsenal,86,2.614,82,4.428,82,3.978,81,3.698,79,4.028,78,4.388,79,2.241,80,4.027
M,Pépé,7.6,7.6,Arsenal,28,1.478,28,1.8,27,1.643,28,1.68,28,1.769,30,2.129,29,1.334,32,1.983
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,76,2.586,70,2.551,68,2.446,68,2.086,66,2.272,65,2.146,66,1.966,64,2.636
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.283,3,0.195,3,0.187,4,0.247,3,0.193,4,0.285,5,0.246,5,0.314
M,Smith Rowe,4.2,4.2,Arsenal,50,2.035,51,2.518,49,2.289,48,2.213,48,2.332,50,2.667,48,1.783,47,2.238
M,Saka,5.3,5.3,Arsenal,73,3.412,68,3.982,71,3.917,67,3.652,66,3.809,66,4.249,68,2.824,63,3.569
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,2,0.104,3,0.188,3,0.179,3,0.177,3,0.186,5,0.344,3,0.139,5,0.304
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,2,0.09,1,0.038,1,0.036,0,0,3,0.108
D,El Mohamady,4.3,4.3,Aston Villa,14,0.62,16,0.344,17,0.347,19,0.971,18,0.634,18,0.539,23,1.037,23,0.67
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.038,1,0.018,3,0.129,2,0.061,4,0.104,3,0.115,3,0.077
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,1,0.035,1,0.045,0,0,1,0.036,1,0.043,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
