Pos,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,79,3.259,77,2.569,74,3.087,73,2.092,72,3.428,72,2.841,71,2.16,72,2.052
M,Aubameyang,11.7,11.7,Arsenal,76,5.524,75,4.692,74,4.647,73,4.023,72,5.449,72,5.036,71,4.325,70,4.139
D,Cédric,4.7,4.7,Arsenal,1,0.045,2,0.074,3,0.135,3,0.096,5,0.256,4,0.173,5,0.171,6,0.193
F,Lacazette,8.4,8.4,Arsenal,50,3.206,50,2.812,52,2.844,49,2.455,53,3.438,50,3.08,46,2.552,47,2.535
D,Mustafi,5.0,5.0,Arsenal,10,0.421,11,0.38,8,0.34,10,0.298,10,0.484,11,0.446,11,0.348,12,0.356
G,Leno,5.0,5.0,Arsenal,88,3.842,87,3.581,86,3.913,86,3.337,86,4.095,85,3.677,84,3.342,84,3.234
M,Xhaka,5.3,5.3,Arsenal,58,1.923,53,1.593,57,1.792,53,1.501,53,1.84,51,1.656,57,1.657,53,1.534
D,Marí,4.4,4.4,Arsenal,0,0,4,0.126,5,0.196,6,0.166,7,0.308,10,0.367,9,0.26,9,0.245
D,Bellerín,5.1,5.1,Arsenal,87,3.796,86,3.112,85,3.782,83,2.583,81,4.091,81,3.428,80,2.66,78,2.407
G,Martínez,4.8,4.7,Aston Villa,89,3.183,88,3.52,87,3.345,87,3.666,86,3.349,87,3.753,85,3.487,84,3.571
D,Chambers,4.5,4.5,Arsenal,0,0,9,0.324,13,0.57,18,0.556,21,1.062,21,0.889,23,0.759,24,0.744
D,Kolasinac,4.8,4.8,Arsenal,2,0.082,2,0.068,3,0.125,3,0.089,3,0.14,3,0.118,3,0.093,5,0.146
D,Maitland-Niles,4.8,4.8,Arsenal,9,0.403,10,0.372,9,0.404,11,0.354,12,0.614,13,0.561,14,0.48,13,0.419
D,Holding,4.4,4.4,Arsenal,68,2.829,62,2.12,59,2.51,56,1.661,58,2.796,58,2.33,56,1.754,55,1.618
D,Tierney,5.4,5.4,Arsenal,72,3.177,74,2.719,75,3.407,73,2.312,72,3.688,72,3.088,69,2.331,70,2.212
M,Pépé,7.7,7.7,Arsenal,27,1.671,27,1.474,30,1.64,28,1.377,26,1.673,30,1.802,32,1.697,33,1.708
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,1,0.067,0,0,0,0,1,0.054
