,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,4,-4,1,1,5.8,5.8,1,David,4.8,1,False,,,59,154561.jpg,4.8,False,Raya Martín,32.3,False,,a,1,3,53,2306416,32635,891820,35921,0.8,9.0,Raya,200.0,2024-07-04,1995-09-15,False,p154561,990,0,0,7,5,0,0,0,1,0,16,3,210,159.8,10.2,0.0,17.0,9,87,0,0,11,0.00,0.04,0.04,6.17,116,15,346,3,739,86,250,16,,,,,,,0.0,1.45,0.0,0.0,0.56,0.45,94,1,54,2,39,2,9,2,1.0,0.64,0.0
1,True,True,,,109745,0,0,-3,3,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,42,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,8050,183,60629,868,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,553,76,538,62,506,49,554,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,608,38,504,68,559,75,244,34,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.3,False,,u,1,3,0,5545,0,40701,478,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,517,63,502,49,469,36,518,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,651,59,467,55,524,62,323,47,0.0,0.0,0.0
3,True,True,,,551221,0,0,0,0,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,40,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,15770,200,17035,448,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,534,72,519,58,487,45,535,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,68,485,64,541,71,360,54,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,6,-6,3,2,9.5,9.5,1,Gabriel,8.5,5,True,,2025-10-24T14:00:07.880778Z,66,226597.jpg,7.4,False,dos Santos Magalhães,43.8,False,,a,1,3,81,3856436,81900,902308,15868,1.3,12.3,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,990,1,2,7,5,0,0,0,1,0,0,13,279,318.6,62.6,88.0,46.9,88,15,12,100,11,0.82,0.69,1.51,6.17,8,3,175,43,113,16,54,10,,,,,,,0.07,0.0,0.06,0.13,0.56,0.45,52,1,1,1,2,1,4,1,1.0,0.64,9.09
5,True,True,100.0,100.0,462424,0,0,0,0,0,2,4.5,4.5,1,William,3.5,6,False,,2025-10-28T21:00:08.018508Z,60,462424.jpg,3.9,False,Saliba,11.6,False,,a,1,3,39,767132,8457,1309340,17063,0.6,6.5,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,724,0,0,5,3,0,0,0,0,0,0,1,178,169.6,34.1,16.0,22.0,47,32,10,57,9,0.29,0.23,0.52,4.65,105,47,250,75,296,92,212,67,,,,,,,0.04,0.0,0.03,0.07,0.58,0.37,87,4,106,38,87,36,37,12,1.12,0.62,7.09
6,True,True,,,466075,0,0,3,-3,2,2,5.8,5.8,1,Riccardo,4.8,7,True,,,58,466075.jpg,5.5,False,Calafiori,16.0,False,,a,1,3,61,2126785,19898,702973,33324,0.8,10.5,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,856,1,2,7,5,0,0,0,3,0,0,3,213,150.0,89.3,181.0,41.9,34,42,13,47,11,2.24,0.25,2.49,4.80,131,57,125,26,34,2,73,17,,,,,,,0.24,0.0,0.03,0.27,0.5,0.53,112,7,53,18,16,11,26,10,1.16,0.74,4.94
7,True,True,,,445122,0,0,6,-6,2,2,5.8,5.8,1,Jurriën,4.8,8,True,,,61,445122.jpg,6.1,False,Timber,25.6,False,,a,1,3,67,3151873,35227,636287,44883,0.8,11.0,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,881,2,2,6,5,0,0,0,2,0,0,7,257,238.0,179.1,216.0,63.5,27,33,34,61,10,2.08,0.64,2.72,5.07,42,17,44,8,25,1,22,1,,,,,,,0.21,0.0,0.07,0.28,0.52,0.51,84,3,57,19,6,4,12,5,1.02,0.61,6.23
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.1,False,,u,1,3,0,1119,0,10515,57,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,731,249,730,249,725,247,731,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,174,21,714,246,731,249,562,202,0.0,0.0,0.0
9,True,True,,,499169,-1,1,-4,4,0,2,1.5,1.5,0,Myles,0.5,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.6,False,,a,1,3,6,52074,916,358602,3993,0.1,1.2,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,86,0,0,0,0,0,0,0,1,0,0,0,19,9.8,7.2,4.0,2.0,4,7,1,5,0,0.00,0.00,0.00,0.99,391,144,361,124,364,132,403,141,,,,,,,0.0,0.0,0.0,0.0,1.04,0.0,234,35,325,108,434,145,143,55,0.0,0.0,5.23
10,True,True,100.0,100.0,198869,0,0,-2,2,0,2,1.0,1.0,0,Benjamin,0.0,11,False,,2025-09-18T04:00:07.778280Z,53,198869.jpg,6.0,False,White,0.4,False,,a,1,3,6,32070,377,93346,984,0.0,1.1,White,241.0,2021-07-30,1997-10-08,False,p198869,70,0,0,1,0,0,0,0,0,0,0,0,23,15.4,11.3,1.0,2.8,6,4,2,8,1,0.01,0.01,0.02,0.87,374,139,340,119,382,137,394,138,,,,,,,0.01,0.0,0.01,0.02,1.12,0.0,195,26,705,243,7,5,267,100,1.29,1.29,10.29
11,True,True,,,563324,0,0,-1,1,0,2,1.0,1.0,0,Brayden,0.0,13,False,,,39,563324.jpg,0.0,False,Clarke,0.4,False,,a,1,3,0,27891,203,50890,939,0.0,0.0,Clarke,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,479,181,461,179,428,169,479,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,738,236,428,163,485,180,251,93,0.0,0.0,0.0
