Pos,Name,BV,SV,Team,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,32,0.887,54,2.598,52,2.089,54,1.669,50,1.413,48,1.794,49,2.115,50,2.306
M,Aubameyang,11.6,11.6,Arsenal,84,4.189,82,5.868,80,5.297,79,4.63,74,4.171,77,4.794,75,5.231,73,5.07
D,Cédric,4.7,4.7,Arsenal,1,0.03,2,0.103,2,0.087,2,0.068,2,0.063,2,0.081,4,0.186,3,0.147
F,Lacazette,8.3,8.3,Arsenal,55,2.533,52,3.218,53,3.099,49,2.611,51,2.614,54,2.971,44,2.708,44,2.671
D,Mustafi,5.0,5.0,Arsenal,5,0.142,2,0.097,1,0.041,0,0,1,0.03,1,0.038,1,0.044,2,0.093
G,Leno,5.0,5.0,Arsenal,89,3.403,88,4.239,89,3.895,87,3.448,87,3.319,86,3.655,86,3.889,86,4.054
M,Xhaka,5.3,5.3,Arsenal,57,1.6,58,2.002,54,1.739,51,1.51,45,1.322,50,1.56,47,1.58,49,1.666
D,Marí,4.4,4.4,Arsenal,0,0,4,0.179,8,0.301,6,0.177,9,0.242,12,0.419,10,0.403,11,0.476
D,Bellerín,5.2,5.2,Arsenal,88,2.515,83,4.211,82,3.456,81,2.631,81,2.399,81,3.182,77,3.493,77,3.72
G,Martínez,4.8,4.7,Aston Villa,0,0,87,3.413,85,3.759,84,3.462,80,3.445,83,2.906,81,2.881,80,2.939
D,Chambers,4.5,4.5,Arsenal,1,0.029,8,0.4,15,0.636,25,0.823,22,0.665,21,0.828,25,1.141,23,1.116
D,Kolasinac,4.8,4.8,Arsenal,0,0,3,0.141,4,0.158,5,0.156,4,0.115,6,0.223,7,0.298,7,0.319
D,Maitland-Niles,4.7,4.7,Arsenal,11,0.335,10,0.516,7,0.303,8,0.275,7,0.222,8,0.325,6,0.279,8,0.394
D,Holding,4.4,4.4,Arsenal,72,1.966,54,2.593,52,2.089,45,1.403,51,1.449,49,1.837,51,2.197,49,2.259
D,Tierney,5.4,5.4,Arsenal,81,2.351,79,4.029,77,3.275,76,2.517,74,2.239,73,2.906,71,3.246,72,3.5
M,Pépé,7.6,7.6,Arsenal,0,0,0,0,36,2.083,36,1.864,34,1.714,38,2.076,38,2.293,34,2.056
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,25,1.089,26,1.5,22,1.199,23,1.132,22,1.04,21,1.088,22,1.245,22,1.232
