,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
345,212,13,Maddison,3,Leicester,Leicester,13,68,16
380,229,13,van Dijk,2,Liverpool,Liverpool,14,68,15
420,240,13,Jota,3,Liverpool,Liverpool,14,83,14
430,250,13,Gündogan,3,Man City,Man City,43,71,13
333,205,13,Vardy,4,Leicester,Leicester,13,103,12
405,234,13,Robertson,2,Liverpool,Liverpool,14,72,12
891,590,13,Tomiyasu,2,Arsenal,Arsenal,3,46,12
788,466,13,Tavares,2,Arsenal,Arsenal,3,43,11
50,35,13,McGinn,3,Aston Villa,Aston Villa,7,57,10
765,450,13,Dennis,4,Watford,Watford,57,60,10
806,475,13,Sá,1,Wolves,Wolves,39,53,10
95,52,13,Young,2,Aston Villa,Aston Villa,7,47,9
141,78,13,Toney,4,Brentford,Brentford,94,67,9
415,237,13,Alexander-Arnold,2,Liverpool,Liverpool,14,85,9
811,477,13,Guéhi,2,Crystal Palace,Crystal Palace,31,45,9
821,485,13,Sancho,3,Man Utd,Man Utd,1,89,9
853,556,13,Fernández,1,Brentford,Brentford,94,45,9
876,584,13,Cucurella,2,Brighton,Brighton,36,50,9
25,22,13,Saka,3,Arsenal,Arsenal,3,67,8
30,23,13,Gabriel,2,Arsenal,Arsenal,3,53,8
60,39,13,Targett,2,Aston Villa,Newcastle,4,47,8
121,69,13,Sánchez,1,Brighton,Brighton,36,46,8
125,71,13,Lamptey,2,Brighton,Brighton,36,45,8
190,121,13,Thiago Silva,2,Chelsea,Chelsea,8,57,8
200,123,13,Jorginho,3,Chelsea,Chelsea,8,58,8
320,199,13,Meslier,1,Leeds,Leeds,2,48,8
735,429,13,Coady,2,Wolves,Wolves,39,49,8
769,453,13,Fernandinho,3,Man City,Man City,43,47,8
390,231,13,Alisson,1,Liverpool,Liverpool,14,60,7
543,290,13,Williams,2,Norwich,Norwich,45,39,7
603,319,13,Hanley,2,Norwich,Norwich,45,44,7
685,416,13,Lanzini,3,West Ham,West Ham,21,57,7
862,559,13,Ramsdale,1,Arsenal,Arsenal,3,51,7
885,587,13,Lookman,3,Leicester,Leicester,13,60,7
35,26,13,Martinelli,3,Arsenal,Arsenal,3,53,6
100,59,13,Dunk,2,Brighton,Brighton,36,48,6
104,62,13,Veltman,2,Brighton,Brighton,36,42,6
116,67,13,White,2,Arsenal,Arsenal,3,45,6
149,83,13,Henry,2,Brentford,Brentford,94,45,6
157,87,13,Goode,2,Brentford,Brentford,94,39,6
161,91,13,Pinnock,2,Brentford,Brentford,94,45,6
295,184,13,Cooper,2,Leeds,Leeds,2,44,6
375,225,13,Thiago,3,Liverpool,Liverpool,14,53,6
400,233,13,Salah,3,Liverpool,Liverpool,14,133,6
425,243,13,Konaté,2,Liverpool,Liverpool,14,51,6
588,314,13,Krul,1,Norwich,Norwich,45,45,6
608,326,13,Aarons,2,Norwich,Norwich,45,43,6
740,431,13,Saïss,2,Wolves,Wolves,39,51,6
760,439,13,Kilman,2,Wolves,Wolves,39,46,6
793,468,13,King,4,Watford,Watford,57,57,6
797,470,13,Ait Nouri,2,Wolves,Wolves,39,44,6
133,76,13,Jansson,2,Brentford,Brentford,94,45,5
260,150,13,Kouyaté,2,Crystal Palace,Crystal Palace,31,45,5
305,190,13,Llorente,2,Leeds,Leeds,2,45,5
349,215,13,Barnes,3,Leicester,Leicester,13,66,5
445,254,13,Mahrez,3,Man City,Man City,43,87,5
755,437,13,Semedo,2,Wolves,Wolves,39,48,5
778,456,13,Gibson,2,Norwich,Norwich,45,44,5
329,201,13,Evans,2,Leicester,Leicester,13,54,4
5,15,13,Partey,3,Arsenal,Arsenal,3,50,3
20,21,13,Smith Rowe,3,Arsenal,Arsenal,3,57,3
90,51,13,Ramsey,3,Aston Villa,Aston Villa,7,48,3
112,64,13,Trossard,3,Brighton,Brighton,36,59,3
129,75,13,Moder,3,Brighton,Brighton,36,45,3
137,77,13,Nørgaard,3,Brentford,Brentford,94,50,3
153,84,13,Janelt,3,Brentford,Brentford,94,49,3
280,170,13,Pickford,1,Everton,Everton,11,49,3
300,188,13,Dallas,3,Leeds,Leeds,2,49,3
