,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
45,14,31,Özil,3,1,Arsenal,3,95,14
320,163,31,Hernández,4,7,Hull,88,59,14
180,82,31,Hazard,3,4,Chelsea,8,105,13
854,394,31,Eriksen,3,17,Spurs,6,89,13
864,398,31,Alli,3,17,Spurs,6,91,12
260,127,31,Jagielka,2,6,Everton,11,49,11
655,298,31,Yoshida,2,13,Southampton,20,45,11
909,425,31,Deeney,4,18,Watford,57,66,11
1084,637,31,Niang,4,18,Watford,57,58,11
665,304,31,Redmond,3,13,Southampton,20,59,10
40,13,31,Walcott,3,1,Arsenal,3,72,9
110,52,31,Afobe,4,2,Bournemouth,91,53,9
135,58,31,Keane,2,3,Burnley,90,50,9
375,184,31,Vardy,4,8,Leicester,13,99,9
430,206,31,Markovic,3,7,Hull,88,52,9
10,5,31,Gabriel,2,1,Arsenal,3,48,8
95,37,31,Arter,3,2,Bournemouth,91,50,8
125,56,31,Mee,2,3,Burnley,90,44,8
145,62,31,Boyd,3,3,Burnley,90,51,8
245,120,31,Townsend,3,5,Crystal Palace,31,57,8
360,177,31,Albrighton,3,8,Leicester,13,50,8
520,239,31,Agüero,4,10,Man City,43,127,8
790,369,31,Routledge,3,16,Swansea,80,45,8
105,48,31,King,3,2,Bournemouth,91,62,7
300,153,31,Maguire,2,7,Hull,88,44,7
325,165,31,Schmeichel,1,8,Leicester,13,49,7
330,168,31,Fuchs,2,8,Leicester,13,53,7
420,203,31,Coutinho,3,9,Liverpool,14,87,7
450,217,31,Origi,4,9,Liverpool,14,60,7
605,272,31,Ibrahimovic,4,11,Man Utd,1,114,7
635,290,31,de Roon,3,12,Middlesbrough,25,43,7
675,306,31,Ward-Prowse,3,13,Southampton,20,50,7
869,402,31,Son,3,17,Spurs,6,72,7
1054,563,31,Traoré,3,12,Middlesbrough,25,48,7
1059,567,31,Slimani,4,8,Leicester,13,82,7
25,10,31,Monreal,2,1,Arsenal,3,59,6
115,54,31,Heaton,1,3,Burnley,90,51,6
120,55,31,Lowton,2,3,Burnley,90,45,6
285,145,31,Niasse,4,7,Hull,88,55,6
340,172,31,Simpson,2,8,Leicester,13,49,6
345,173,31,Huth,2,8,Leicester,13,49,6
350,174,31,Benalouane,2,8,Leicester,13,40,6
455,219,31,Caballero,1,10,Man City,43,48,6
495,230,31,Silva,3,10,Man City,43,86,6
765,358,31,Naughton,2,16,Swansea,80,44,6
884,407,31,Gomes,1,18,Watford,57,49,6
894,411,31,Holebas,2,18,Watford,57,46,6
949,478,31,Negredo,4,12,Middlesbrough,25,61,6
1039,560,31,Hendrick,3,3,Burnley,90,53,6
1119,657,31,Martinez,1,1,Arsenal,3,39,6
15,6,31,Bellerín,2,1,Arsenal,3,65,5
65,25,31,Giroud,4,1,Arsenal,3,81,5
130,57,31,Ward,2,3,Burnley,90,45,5
170,77,31,Azpilicueta,2,4,Chelsea,8,64,5
440,209,31,Firmino,3,9,Liverpool,14,85,5
445,213,31,Christian Benteke,4,5,Crystal Palace,31,72,5
670,305,31,Davis,3,13,Southampton,20,51,5
959,485,31,Wijnaldum,3,9,Liverpool,14,75,5
989,504,31,Stephens,2,13,Southampton,20,42,5
1114,647,31,Grosicki,3,7,Hull,88,55,5
55,18,31,Chamberlain,3,1,Arsenal,3,58,4
165,73,31,Courtois,1,4,Chelsea,8,59,4
295,152,31,Robertson,2,7,Hull,88,44,4
530,247,31,Shaw,2,11,Man Utd,1,52,4
555,255,31,Bailly,2,11,Man Utd,1,55,4
660,301,31,Cédric,2,13,Southampton,20,49,4
879,405,31,Janssen,4,17,Spurs,6,75,4
1099,642,31,Ayew,4,16,Swansea,80,50,4
35,12,31,Sánchez,3,1,Arsenal,3,117,3
60,24,31,Xhaka,3,1,Arsenal,3,52,3
70,29,31,Boruc,1,2,Bournemouth,91,45,3
265,133,31,Mirallas,3,6,Everton,11,59,3
270,134,31,Barkley,3,6,Everton,11,70,3
275,135,31,Cleverley,3,18,Watford,57,51,3
355,176,31,Mahrez,3,8,Leicester,13,89,3
365,179,31,Drinkwater,3,8,Leicester,13,53,3
370,181,31,Gray,3,8,Leicester,13,48,3
525,242,31,de Gea,1,11,Man Utd,1,55,3
615,278,31,Gibson,2,12,Middlesbrough,25,49,3
740,340,31,Pickford,1,15,Sunderland,56,42,3
899,416,31,Capoue,3,18,Watford,57,45,3
904,422,31,Amrabat,3,18,Watford,57,50,3
954,482,31,Doucouré,3,18,Watford,57,46,3
1079,628,31,Ndidi,3,8,Leicester,13,46,3
80,32,31,Steve Cook,2,2,Bournemouth,91,48,2
100,38,31,Pugh,3,2,Bournemouth,91,46,2
150,67,31,Vokes,4,3,Burnley,90,57,2
155,68,31,Gray,4,3,Burnley,90,60,2
175,78,31,Cahill,2,4,Chelsea,8,67,2
185,83,31,Fàbregas,3,4,Chelsea,8,70,2
200,90,31,Pedro,3,4,Chelsea,8,68,2
210,97,31,Costa,4,4,Chelsea,8,104,2
215,100,31,Hennessey,1,5,Crystal Palace,31,43,2
230,110,31,Puncheon,3,5,Crystal Palace,31,51,2
235,111,31,Zaha,3,5,Crystal Palace,31,58,2
255,125,31,Baines,2,6,Everton,11,58,2
280,143,31,Lukaku,4,6,Everton,11,101,2
315,158,31,Elmohamady,3,7,Hull,88,46,2
380,186,31,Okazaki,4,8,Leicester,13,56,2
415,202,31,Allen,3,14,Stoke,110,49,2
425,204,31,Can,3,9,Liverpool,14,48,2
435,208,31,Milner,3,9,Liverpool,14,63,2
505,232,31,Navas,3,10,Man City,43,61,2
510,233,31,Fernandinho,3,10,Man City,43,53,2
515,235,31,De Bruyne,3,10,Man City,43,105,2
535,248,31,Rojo,2,11,Man Utd,1,52,2
560,257,31,Fellaini,3,11,Man Utd,1,58,2
565,259,31,Carrick,3,11,Man Utd,1,42,2
575,262,31,Herrera,3,11,Man Utd,1,62,2
580,266,31,Lingard,3,11,Man Utd,1,56,2
600,271,31,Rashford,4,11,Man Utd,1,64,2
620,282,31,Downing,3,12,Middlesbrough,25,48,2
640,294,31,Forster,1,13,Southampton,20,50,2
680,308,31,Tadic,3,13,Southampton,20,69,2
700,318,31,Shawcross,2,14,Stoke,110,49,2
705,320,31,Cameron,2,14,Stoke,110,42,2
710,322,31,Muniesa,2,14,Stoke,110,40,2
725,331,31,Arnautovic,3,14,Stoke,110,71,2
750,354,31,Borini,4,15,Sunderland,56,51,2
755,355,31,Defoe,4,15,Sunderland,56,74,2
760,356,31,Fabianski,1,16,Swansea,80,48,2
770,359,31,Williams,2,6,Everton,11,52,2
785,368,31,Sigurdsson,3,16,Swansea,80,74,2
800,374,31,Ayew,3,20,West Ham,21,71,2
805,375,31,Fer,3,16,Swansea,80,48,2
815,382,31,Alderweireld,2,17,Spurs,6,64,2
820,384,31,Walker,2,17,Spurs,6,62,2
825,385,31,Vertonghen,2,17,Spurs,6,58,2
830,386,31,Davies,2,17,Spurs,6,50,2
845,391,31,Dembélé,3,17,Spurs,6,54,2
850,392,31,Chadli,3,19,West Brom,35,58,2
859,397,31,Carroll,3,16,Swansea,80,41,2
914,448,31,Berahino,4,14,Stoke,110,60,2
924,451,31,Randolph,1,20,West Ham,21,44,2
939,459,31,Kouyaté,3,20,West Ham,21,50,2
964,489,31,Sané,3,10,Man City,43,77,2
974,495,31,Holgate,2,6,Everton,11,41,2
1034,559,31,Ndong,3,15,Sunderland,56,48,2
1044,561,31,Alonso,2,4,Chelsea,8,69,2
1064,570,31,David Luiz,2,4,Chelsea,8,62,2
1074,626,31,Barton,3,3,Burnley,90,41,2
1109,646,31,Milivojevic,3,5,Crystal Palace,31,50,2
50,16,31,Ramsey,3,1,Arsenal,3,76,1
75,31,31,Francis,2,2,Bournemouth,91,45,1
85,33,31,Daniels,2,2,Bournemouth,91,52,1
90,34,31,Smith,2,2,Bournemouth,91,46,1
140,59,31,Tarkowski,2,3,Burnley,90,40,1
160,70,31,Barnes,4,3,Burnley,90,46,1
190,86,31,Willian,3,4,Chelsea,8,70,1
195,87,31,Matic,3,4,Chelsea,8,48,1
