,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
7,8,417,Traoré,3,20,Wolves,39,56,16
136,8,106,David Luiz,2,1,Arsenal,3,57,15
533,8,428,Wesley,4,2,Aston Villa,7,54,14
0,8,534,Connolly,4,4,Brighton,36,42,13
248,8,200,Milner,3,10,Liverpool,14,53,13
266,8,498,Willems,2,13,Newcastle,4,43,12
478,8,192,Mané,3,10,Liverpool,14,121,12
113,8,28,Hourihane,3,2,Aston Villa,7,57,11
67,8,366,Foster,1,18,Watford,57,49,10
263,8,100,Hendrick,3,5,Burnley,90,54,10
332,8,42,Dunk,2,4,Brighton,36,48,10
375,8,540,Matthew Longstaff,3,13,Newcastle,4,45,10
449,8,409,Jiménez,4,20,Wolves,39,80,10
50,8,30,El Ghazi,3,2,Aston Villa,7,52,9
131,8,359,Janmaat,2,18,Watford,57,40,9
249,8,84,Tarkowski,2,5,Burnley,90,55,9
283,8,468,Ayew,4,7,Crystal Palace,31,51,9
387,8,281,McGovern,1,14,Norwich,45,41,9
428,8,123,van Aanholt,2,7,Crystal Palace,31,56,9
88,8,467,Chambers,2,1,Arsenal,3,43,8
362,8,262,Dubravka,1,13,Newcastle,4,51,8
507,8,460,Abraham,4,6,Chelsea,8,73,8
537,8,113,Willian,3,6,Chelsea,8,73,8
102,8,354,Kabasele,2,18,Watford,57,43,7
125,8,313,Ings,4,16,Southampton,20,76,7
231,8,29,Grealish,3,2,Aston Villa,7,59,7
232,8,293,O'Connell,2,15,Sheffield Utd,49,45,7
245,8,171,Maddison,3,9,Leicester,13,73,7
368,8,463,Mount,3,6,Chelsea,8,60,7
371,8,47,Ryan,1,4,Brighton,36,47,7
403,8,119,Kanté,3,6,Chelsea,8,50,7
410,8,502,Maupay,4,4,Brighton,36,57,7
413,8,93,Pope,1,5,Burnley,90,52,7
484,8,3,Kolasinac,2,1,Arsenal,3,52,7
538,8,405,Boly,2,20,Wolves,39,49,7
12,8,493,Webster,2,4,Brighton,36,44,6
71,8,83,Mee,2,5,Burnley,90,49,6
77,8,14,Leno,1,1,Arsenal,3,48,6
81,8,455,Engels,2,2,Aston Villa,7,43,6
105,8,423,Basham,2,15,Sheffield Utd,49,46,6
109,8,259,Clark,2,13,Newcastle,4,43,6
112,8,403,Coady,2,20,Wolves,39,51,6
114,8,358,Cathcart,2,18,Watford,57,41,6
129,8,475,Burn,2,4,Brighton,36,45,6
143,8,471,Henderson,1,15,Sheffield Utd,49,52,6
157,8,470,Douglas Luiz,3,2,Aston Villa,7,43,6
167,8,291,Stevens,2,15,Sheffield Utd,49,52,6
197,8,294,Baldock,2,15,Sheffield Utd,49,50,6
240,8,258,Lascelles,2,13,Newcastle,4,42,6
272,8,295,Egan,2,15,Sheffield Utd,49,47,6
297,8,353,Holebas,2,18,Watford,57,46,6
364,8,38,Montoya,2,4,Brighton,36,43,6
391,8,461,Batshuayi,4,6,Chelsea,8,66,6
414,8,488,Pépé,3,1,Arsenal,3,89,6
470,8,411,Patrício,1,20,Wolves,39,53,6
471,8,404,Bennett,2,9,Leicester,13,48,6
477,8,406,Vinagre,2,20,Wolves,39,41,6
498,8,5,Sokratis,2,1,Arsenal,3,48,6
56,8,101,Westwood,3,5,Burnley,90,55,5
84,8,116,Hudson-Odoi,3,6,Chelsea,8,51,5
96,8,139,Kouyaté,3,7,Crystal Palace,31,48,5
142,8,253,Yedlin,2,13,Newcastle,4,44,5
274,8,297,Lundstram,2,15,Sheffield Utd,49,46,5
350,8,103,Alonso,2,6,Chelsea,8,61,5
380,8,309,Targett,2,2,Aston Villa,7,43,5
505,8,457,Haller,4,19,West Ham,21,68,5
61,8,265,Pérez,3,9,Leicester,13,60,4
103,8,431,Pulisic,3,6,Chelsea,8,74,4
6,8,368,Doucouré,3,18,Watford,57,54,3
31,8,500,Saint-Maximin,3,13,Newcastle,4,52,3
120,8,469,Ceballos,3,1,Arsenal,3,52,3
139,8,219,David Silva,3,11,Man City,43,75,3
159,8,97,McNeil,3,5,Burnley,90,60,3
198,8,199,Wijnaldum,3,10,Liverpool,14,54,3
203,8,18,Xhaka,3,1,Arsenal,3,51,3
273,8,301,Fleck,3,15,Sheffield Utd,49,47,3
305,8,168,Schmeichel,1,9,Leicester,13,55,3
324,8,420,Dendoncker,3,20,Wolves,39,44,3
373,8,21,Guendouzi,3,1,Arsenal,3,41,3
418,8,302,Norwood,3,15,Sheffield Utd,49,47,3
425,8,49,Groß,3,4,Brighton,36,62,3
461,8,369,Pereyra,3,18,Watford,57,56,3
500,8,537,Alzate,3,4,Brighton,36,44,3
517,8,94,Heaton,1,2,Aston Villa,7,43,3
519,8,182,Alexander-Arnold,2,10,Liverpool,14,77,3
4,8,494,Ramsdale,1,3,Bournemouth,91,44,2
25,8,17,Iwobi,3,8,Everton,11,56,2
33,8,246,Pereira,3,12,Man Utd,1,47,2
34,8,181,Robertson,2,10,Liverpool,14,70,2
55,8,90,Barnes,4,5,Burnley,90,61,2
87,8,67,Callum Wilson,4,3,Bournemouth,91,74,2
108,8,91,Wood,4,5,Burnley,90,62,2
117,8,105,Azpilicueta,2,6,Chelsea,8,61,2
118,8,57,Stephens,3,4,Brighton,36,44,2
122,8,243,James,3,12,Man Utd,1,57,2
135,8,235,de Gea,1,12,Man Utd,1,53,2
144,8,395,Rice,3,19,West Ham,21,47,2
149,8,65,Rico,2,3,Bournemouth,91,42,2
155,8,147,Calvert-Lewin,4,8,Everton,11,61,2
164,8,283,Buendía,3,14,Norwich,45,60,2
182,8,390,Felipe Anderson,3,19,West Ham,21,66,2
184,8,529,Tomori,2,6,Chelsea,8,42,2
207,8,338,Kane,4,17,Spurs,6,110,2
209,8,160,Maguire,2,12,Man Utd,1,53,2
210,8,505,Harry Wilson,3,3,Bournemouth,91,57,2
216,8,342,Son,3,17,Spurs,6,97,2
246,8,138,McArthur,3,7,Crystal Palace,31,52,2
251,8,321,Ward-Prowse,3,16,Southampton,20,57,2
252,8,166,Vardy,4,9,Leicester,13,97,2
285,8,148,Pickford,1,8,Everton,11,52,2
291,8,68,King,4,3,Bournemouth,91,61,2
298,8,415,Moutinho,3,20,Wolves,39,53,2
309,8,286,McLean,3,14,Norwich,45,48,2
311,8,111,Kepa,1,6,Chelsea,8,54,2
320,8,459,Zouma,2,6,Chelsea,8,47,2
336,8,141,Digne,2,8,Everton,11,59,2
349,8,391,Lanzini,3,19,West Ham,21,61,2
353,8,233,Rashford,4,12,Man Utd,1,89,2
360,8,396,Noble,3,19,West Ham,21,49,2
365,8,491,Nakamba,3,2,Aston Villa,7,44,2
386,8,143,Keane,2,8,Everton,11,52,2
392,8,266,Almirón,3,13,Newcastle,4,58,2
395,8,191,Salah,3,10,Liverpool,14,125,2
401,8,349,Sissoko,3,17,Spurs,6,48,2
408,8,59,Aké,2,3,Bournemouth,91,48,2
409,8,320,Redmond,3,16,Southampton,20,62,2
422,8,328,Oriol Romeu,3,16,Southampton,20,43,2
429,8,341,Gazzaniga,1,17,Spurs,6,41,2
441,8,11,Aubameyang,4,1,Arsenal,3,109,2
442,8,325,Højbjerg,3,16,Southampton,20,48,2
446,8,214,Sterling,3,11,Man City,43,120,2
455,8,150,Richarlison,3,8,Everton,11,82,2
459,8,187,Firmino,4,10,Liverpool,14,93,2
476,8,414,Neves,3,20,Wolves,39,52,2
489,8,210,Agüero,4,11,Man City,43,116,2
502,8,58,Steve Cook,2,3,Bournemouth,91,50,2
514,8,287,Cantwell,3,14,Norwich,45,45,2
529,8,183,van Dijk,2,10,Liverpool,14,65,2
536,8,133,Zaha,3,7,Crystal Palace,31,66,2
545,8,142,Mina,2,8,Everton,11,53,2
547,8,448,Tielemans,3,9,Leicester,13,61,2
9,8,195,Lallana,3,10,Liverpool,14,57,1
36,8,364,Gray,4,18,Watford,57,55,1
38,8,392,Yarmolenko,3,19,West Ham,21,52,1
64,8,161,Chilwell,2,9,Leicester,13,54,1
74,8,218,Bernardo Silva,3,11,Man City,43,76,1
95,8,87,Taylor,2,5,Burnley,90,43,1
115,8,439,Dawson,2,18,Watford,57,48,1
179,8,197,Fabinho,3,10,Liverpool,14,54,1
183,8,221,Fernandinho,3,11,Man City,43,51,1
190,8,244,Fred,3,12,Man Utd,1,51,1
191,8,458,Guilbert,2,2,Aston Villa,7,43,1
192,8,211,Jesus,4,11,Man City,43,99,1
199,8,363,Deulofeu,4,18,Watford,57,61,1
205,8,151,Sigurdsson,3,8,Everton,11,73,1
212,8,172,Barnes,3,9,Leicester,13,58,1
223,8,222,Gündogan,3,11,Man City,43,51,1
258,8,451,Rodriguez,4,5,Burnley,90,57,1
267,8,466,Joelinton,4,13,Newcastle,4,55,1
275,8,31,McGinn,3,2,Aston Villa,7,52,1
279,8,402,Jonny,2,20,Wolves,39,55,1
284,8,198,Henderson,3,10,Liverpool,14,52,1
287,8,118,Jorginho,3,6,Chelsea,8,49,1
