,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,4,-4,1,1,3.4,3.4,0,David,2.4,1,True,,,59,154561.jpg,4.6,False,Raya Martín,33.5,False,,a,1,3,64,2654638,935,1068957,94,0.4,10.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,1260,0,0,8,7,0,0,0,1,0,21,3,254,201.4,10.2,0.0,21.2,11,111,0,0,14,0.00,0.04,0.04,7.38,,,,,,,[],126,16,362,3,745,88,261,16,0.0,1.5,0.0,0.0,0.53,0.5,94,1,127,9,41,2,7,2,1.0,0.57,0.0
1,True,True,,,109745,0,0,-3,3,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,42,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,9131,0,64884,4,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],562,78,549,66,519,52,562,78,0.0,0.0,0.0,0.0,0.0,0.0,607,37,495,73,567,78,260,34,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,43047,2,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],529,67,516,55,485,41,529,67,0.0,0.0,0.0,0.0,0.0,0.0,649,56,460,62,534,67,336,48,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.3,False,,a,1,3,0,19238,4,19279,3,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],497,50,481,36,450,22,497,50,0.0,0.0,0.0,0.0,0.0,0.0,735,87,426,44,502,50,330,47,0.0,0.0,0.0
4,True,True,0.0,0.0,226597,0,0,3,-3,3,2,0.0,0.0,0,Gabriel,0.2,5,True,Thigh injury - Unknown return date,2025-11-17T12:00:07.436586Z,63,226597.jpg,7.4,False,dos Santos Magalhães,16.6,False,,i,1,3,81,3878534,15,4315256,909,0.0,12.9,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,990,1,2,7,5,0,0,0,1,0,0,13,279,318.6,62.6,88.0,46.9,88,15,12,100,11,0.82,0.69,1.51,6.17,,,,,,,[],26,12,213,56,150,29,96,27,0.07,0.0,0.06,0.13,0.56,0.45,72,2,368,127,3,2,23,8,1.0,0.64,9.09
5,True,True,75.0,75.0,462424,0,0,0,0,0,2,1.2,1.2,0,William,0.6,6,False,Knock - 75% chance of playing,2025-11-30T22:30:08.957329Z,60,462424.jpg,3.7,False,Saliba,11.3,False,,d,1,3,41,991470,25,1556095,547,0.1,6.8,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,814,0,0,5,4,0,0,0,0,0,0,1,190,185.2,35.6,16.0,23.7,51,35,11,62,10,0.29,0.24,0.53,4.72,,,,,,,[],140,61,276,84,319,105,245,81,0.03,0.0,0.03,0.06,0.52,0.44,90,6,314,108,96,36,35,12,1.11,0.55,6.86
6,True,True,100.0,100.0,466075,0,0,3,-3,2,2,3.0,3.0,0,Riccardo,2.0,7,False,,2025-11-17T12:30:07.209393Z,58,466075.jpg,5.0,False,Calafiori,15.2,False,,a,1,3,70,2352676,498,1013509,116,0.3,12.1,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1081,1,2,8,6,0,0,0,4,0,0,4,260,199.4,97.2,213.0,50.8,48,52,24,72,14,2.49,0.32,2.81,5.53,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",129,56,153,35,44,3,86,23,0.21,0.0,0.03,0.24,0.46,0.5,109,8,166,54,19,10,25,9,1.17,0.67,5.99
7,True,True,,,445122,0,0,9,-9,2,2,2.8,2.8,0,Jurriën,1.8,8,True,,,64,445122.jpg,5.4,False,Timber,34.6,False,,a,1,3,75,4496326,827,823033,178,0.3,11.7,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1107,2,3,6,7,0,0,0,2,0,0,7,274,270.2,197.3,242.0,71.1,34,45,37,71,12,2.88,0.71,3.59,6.02,,,,,,,[],65,30,58,12,32,1,28,1,0.23,0.0,0.06,0.29,0.49,0.57,66,1,180,58,14,8,5,2,0.98,0.49,5.77
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.1,False,,u,1,3,0,1119,0,10638,0,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],737,249,736,249,732,248,737,249,0.0,0.0,0.0,0.0,0.0,0.0,169,19,722,246,737,249,566,203,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.2,1.2,0,Myles,0.2,10,False,,,51,499169.jpg,0.8,False,Lewis-Skelly,1.5,False,,a,1,3,7,58557,8,374128,18,0.0,1.4,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,132,0,0,0,1,0,0,0,2,0,0,0,21,10.4,9.4,4.0,2.3,6,10,2,8,0,0.00,0.02,0.02,1.47,,,,,,,[],401,146,371,126,378,137,414,145,0.0,0.0,0.01,0.01,1.0,0.68,238,37,358,124,447,153,146,59,0.0,0.0,5.45
