Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,46,1.364,50,2.178,48,1.765,48,1.603,49,1.243,49,2.171,50,2.282,50,1.894
M,Aubameyang,11.3,11.3,Arsenal,83,4.247,81,5.087,78,4.605,77,4.32,78,3.931,78,4.979,75,5.111,73,4.525
D,Cédric,4.6,4.6,Arsenal,8,0.251,9,0.408,15,0.576,15,0.523,18,0.482,17,0.784,22,1.048,22,0.872
F,Lacazette,8.1,8.1,Arsenal,65,3.075,61,3.431,63,3.389,60,3.104,60,2.846,63,3.577,60,3.638,63,3.541
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.436,88,4.028,88,3.688,87,3.525,87,3.2,86,3.951,86,3.968,86,3.622
M,Xhaka,5.2,5.2,Arsenal,83,2.184,80,2.447,77,2.245,78,2.18,76,1.998,77,2.389,76,2.448,75,2.237
D,Marí,4.4,4.4,Arsenal,23,0.666,25,1.063,24,0.856,24,0.78,26,0.638,27,1.163,28,1.239,26,0.954
D,Bellerín,5.1,5.1,Arsenal,87,2.634,84,3.822,81,3.085,81,2.785,79,2.052,78,3.604,76,3.618,78,3.072
G,Martínez,5.3,4.9,Aston Villa,89,7.169,88,3.79,87,3.713,88,3.466,87,3.758,88,3.064,87,3.037,88,3.992
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,1,0.028,1,0.046,2,0.094,1,0.04
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,33,1.908,30,1.178,27,0.92,0,0,28,0.45,31,0.96,31,0.636,29,0.624
D,Holding,4.5,4.5,Arsenal,80,2.432,74,3.359,78,2.961,76,2.609,77,1.997,74,3.41,74,3.502,72,2.824
D,Tierney,5.2,5.2,Arsenal,84,2.755,84,4.128,80,3.28,79,2.948,78,2.203,79,3.932,73,3.716,72,3.066
M,Pépé,7.6,7.6,Arsenal,26,1.209,31,1.719,27,1.427,33,1.668,32,1.47,30,1.691,34,2.03,33,1.801
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,49,1.809,47,1.871,48,1.777,49,1.711,47,1.695,48,1.796,44,1.621,41,1.31
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.211,5,0.301,6,0.348,5,0.281,6,0.313,5,0.304,6,0.384,5,0.301
M,Smith Rowe,4.3,4.3,Arsenal,47,1.852,44,2.039,46,2.006,43,1.809,43,1.682,46,2.157,46,2.253,47,2.12
M,Saka,5.2,5.3,Arsenal,76,3.357,74,3.967,76,3.827,71,3.442,70,3.052,70,3.823,71,4.095,68,3.586
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,4,0.198,6,0.351,5,0.277,7,0.372,7,0.342,7,0.414,6,0.372,7,0.402
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.042,2,0.084,0,0,1,0.043,0,0,1,0.035,1,0.045
D,El Mohamady,4.3,4.3,Aston Villa,83,6.418,82,3.64,80,3.616,48,1.78,30,1.408,12,0.262,13,0.289,12,0.626
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,4,0.267,8,0.305,12,0.462,9,0.287,6,0.239,4,0.076,3,0.059,6,0.265
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
