,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,0,0,1,1,6.5,5.5,2,David,6.0,1,False,,,55,154561.jpg,6.0,False,Raya Martín,21.8,False,,a,1,3,18,458927,34849,233421,15691,1.1,3.3,Raya,200.0,2024-07-04,1995-09-15,False,p154561,270,0,0,2,1,0,0,0,1,0,10,3,78,82.6,10.0,0.0,9.2,1,28,0,0,3,0.00,0.02,0.02,2.21,29,4,218,5,678,82,110,3,,,,,,,0.0,3.33,0.01,0.01,0.74,0.33,132,3,25,4,32,4,17,3,1.0,0.67,0.0
1,True,True,,,109745,0,0,-1,1,0,1,0.5,-0.5,0,Kepa,0.0,2,False,,,44,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.7,False,,a,1,3,0,3466,205,26433,1763,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,476,69,464,55,426,49,479,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,546,33,481,69,481,69,209,30,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.5,False,,u,1,3,0,5545,0,16791,1847,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,410,49,397,35,357,29,413,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,640,64,415,49,415,49,245,34,0.0,0.0,0.0
3,True,True,,,551221,0,0,0,0,0,1,0.5,-0.5,0,Tommy,0.0,4,False,,,40,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,3796,605,3844,369,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,448,63,435,49,397,43,451,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,78,453,63,453,63,377,57,0.0,0.0,0.0
4,True,True,,,226597,0,0,1,-1,0,2,5.2,4.2,2,Gabriel,4.7,5,False,,,61,226597.jpg,4.7,False,dos Santos Magalhães,20.7,False,,a,1,3,14,502353,29093,265518,19149,0.8,2.3,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,270,0,0,2,1,0,0,0,0,0,0,0,57,51.6,5.0,12.0,6.9,15,7,2,17,3,0.06,0.02,0.08,2.21,94,39,248,74,175,40,167,54,,,,,,,0.02,0.0,0.01,0.03,0.74,0.33,80,2,62,26,71,31,20,5,1.0,0.67,5.67
5,True,True,,,462424,0,0,1,-1,0,2,5.8,4.8,1,William,5.3,6,False,,,61,462424.jpg,5.3,False,Saliba,18.1,False,,a,1,3,16,462888,18464,244436,37544,0.9,2.6,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,184,0,0,2,0,0,0,0,0,0,0,1,56,52.8,2.2,2.0,5.8,18,7,4,22,3,0.00,0.01,0.01,1.69,89,36,294,100,295,101,189,65,,,,,,,0.0,0.0,0.0,0.0,0.83,0.0,82,3,44,17,53,21,23,7,1.47,0.98,10.76
6,True,True,,,466075,0,0,1,-1,2,2,9.8,8.8,2,Riccardo,9.3,7,True,,,56,466075.jpg,9.3,False,Calafiori,9.4,False,,a,1,3,28,786515,81645,101963,7434,1.7,5.0,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,224,1,2,2,1,0,0,0,1,0,0,3,80,84.0,25.4,68.0,17.7,9,9,3,12,3,1.43,0.03,1.46,1.56,27,7,116,26,22,2,29,2,,,,,,,0.57,0.0,0.01,0.58,0.63,0.4,121,12,1,1,1,1,44,15,1.21,0.8,4.82
7,True,True,,,445122,0,0,1,-1,1,2,9.2,8.2,2,Jurriën,8.7,8,True,,,56,445122.jpg,8.7,False,Timber,7.8,False,,a,1,3,26,589396,65124,106209,8278,1.6,4.6,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,172,2,1,1,1,0,0,0,1,0,0,3,72,109.4,41.2,86.0,23.7,8,6,8,16,2,0.90,0.10,1.00,1.35,4,2,72,16,9,1,10,1,,,,,,,0.47,0.0,0.05,0.52,0.71,0.52,120,11,3,3,5,5,55,21,1.05,0.52,8.37
8,True,True,,,440854,0,0,-1,1,0,2,0.5,-0.5,0,Jakub,0.0,9,False,,,54,440854.jpg,0.0,False,Kiwior,0.1,False,,a,1,3,0,1010,84,5015,379,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,679,234,678,234,663,227,680,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,196,26,679,233,679,233,482,181,0.0,0.0,0.0
9,True,True,,,499169,0,0,-1,1,0,2,0.8,-0.2,0,Myles,0.3,10,False,,,54,499169.jpg,0.5,False,Lewis-Skelly,2.9,False,,a,1,3,1,26901,1063,182077,12773,0.1,0.2,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,44,0,0,0,0,0,0,0,1,0,0,0,6,4.4,3.7,0.0,0.8,1,2,1,2,0,0.00,0.00,0.00,0.66,321,116,265,82,668,230,335,115,,,,,,,0.0,0.0,0.0,0.0,1.35,0.0,203,29,353,124,361,124,98,40,0.0,0.0,4.09
