Pos,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,34,1.649,9,0.45,14,0.497,14,0.419,15,0.579,19,0.606,15,0.568,15,0.339
M,Aubameyang,11.3,11.3,Arsenal,80,5.616,79,5.735,78,4.457,77,4.111,76,4.215,75,4.405,74,5.313,74,3.482
D,Cédric,4.6,4.6,Arsenal,1,0.051,1,0.053,1,0.038,1,0.032,2,0.082,2,0.069,1,0.041,1,0.025
F,Lacazette,8.3,8.3,Arsenal,79,4.943,78,5.023,78,4.098,77,3.902,76,3.832,75,4.122,74,4.967,74,3.284
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,1,0.032,1,0.038,1,0.023
G,Leno,4.9,4.9,Arsenal,87,4.1,86,4.182,85,3.547,85,3.267,84,3.645,84,3.293,83,3.377,83,2.994
M,Xhaka,5.2,5.2,Arsenal,72,2.351,70,2.319,69,1.952,68,1.849,68,1.947,67,1.867,65,2.004,66,1.682
D,Marí,4.4,4.4,Arsenal,54,2.535,36,1.764,35,1.19,35,0.999,35,1.317,36,1.092,38,1.35,41,0.872
D,Bellerín,5.1,5.1,Arsenal,75,3.806,74,3.981,73,2.738,73,2.289,72,2.959,71,2.39,71,2.864,70,1.644
G,Martínez,5.1,4.8,Aston Villa,0,0,52,3.954,87,3.726,87,3.389,86,3.481,86,3.322,85,3.468,85,3.25
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,1,0.036,2,0.062,2,0.078,2,0.066,2,0.078,1,0.024
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,24,1.186,25,1.3,14,0.516,13,0.405,17,0.681,16,0.531,16,0.627,18,0.426
D,Holding,4.5,4.5,Arsenal,82,3.947,79,4.007,78,2.766,77,2.261,76,2.965,75,2.348,74,2.739,74,1.619
D,Tierney,5.4,5.4,Arsenal,81,4.191,81,4.477,80,3.102,79,2.537,78,3.301,77,2.655,76,3.141,75,1.804
M,Pépé,7.6,7.6,Arsenal,22,1.387,20,1.301,19,1.008,22,1.126,22,1.145,22,1.194,26,1.668,24,1.076
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,12,0.675,12,0.692,14,0.68,13,0.603,13,0.611,13,0.636,14,0.801,14,0.583
M,Nelson,5.1,5.1,Arsenal,1,0.058,3,0.18,2,0.1,3,0.145,3,0.146,4,0.202,4,0.238,5,0.215
F,Nketiah,5.5,5.5,Arsenal,12,0.807,11,0.748,11,0.629,10,0.556,10,0.551,10,0.59,10,0.702,12,0.592
M,Smith Rowe,4.4,4.4,Arsenal,71,3.681,73,3.872,72,3.113,71,2.918,71,2.996,59,2.619,42,2.242,42,1.611
M,Saka,5.3,5.3,Arsenal,79,4.435,77,4.469,76,3.587,75,3.367,74,3.406,73,3.469,73,4.145,72,2.826
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,0,0,15,0.895,22,1.106,21,1.01,21,1.024,22,1.114,23,1.357,24,1.016
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,7,0.526,7,0.296,7,0.27,7,0.283,7,0.268,2,0.081,3,0.114
D,El Mohamady,4.3,4.3,Aston Villa,0,0,6,0.37,10,0.466,9,0.325,10,0.433,13,0.476,13,0.549,13,0.469
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,2,0.101,2,0.076,3,0.09,3,0.106,3,0.091,3,0.103,4,0.12
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,5,0.411,10,0.472,8,0.341,8,0.383,8,0.354,11,0.496,9,0.398
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,1,0.054,2,0.082,2,0.065,4,0.152,3,0.097,4,0.147,5,0.16
M,Grealish,7.7,7.7,Aston Villa,0,0,81,7.584,79,4.597,79,4.01,78,4.579,77,3.984,76,4.195,75,3.976
M,McGinn,5.5,5.5,Aston Villa,0,0,63,3.877,62,2.193,61,1.958,61,2.146,60,1.954,59,2.005,56,1.852
D,Hause,4.4,4.4,Aston Villa,0,0,20,1.146,18,0.788,20,0.685,20,0.824,37,1.28,37,1.466,37,1.27
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,0,0,81,4.162,80,3.319,79,2.475,79,3.005,77,2.432,77,2.827,76,2.373
D,Targett,4.6,4.6,Aston Villa,0,0,50,2.599,77,3.138,75,2.335,75,2.802,74,2.317,73,2.646,54,1.684
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,0,0,3,0.186,6,0.2,6,0.19,5,0.166,6,0.191,7,0.228,9,0.288
M,El Ghazi,5.8,5.8,Aston Villa,0,0,54,5.76,54,3.51,53,3.04,54,3.582,55,3.206,53,3.309,52,3.119
D,Konsa,4.7,4.7,Aston Villa,0,0,74,3.8,75,3.095,73,2.279,73,2.776,72,2.268,71,2.6,70,2.186
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.039,2,0.061,2,0.073,2,0.062,2,0.071,2,0.061
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,0,0,9,0.927,10,0.594,11,0.623,11,0.7,12,0.691,12,0.687,12,0.703
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,0,0,79,4.38,78,2.464,77,2.225,77,2.426,76,2.23,75,2.294,74,2.193
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,0,0,34,1.301,45,1.863,58,2.021,56,1.76,59,2.237,59,2.172,59,2.333
M,Stephens,4.3,4.3,Burnley,28,0.842,7,0.431,7,0.227,7,0.21,7,0.209,8,0.269,10,0.328,10,0.354
G,Button,4.0,4.0,West Brom,0,0,1,0.073,0,0,0,0,0,0,1,0.035,1,0.035,2,0.078
M,Groß,5.8,5.8,Brighton,75,2.414,60,2.655,51,2.565,45,1.869,44,1.591,46,2.118,47,2.112,44,2.176
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,48,1.419,23,0.826,22,0.86,22,0.761,22,0.702,22,0.813,23,0.826,22,0.837
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.2,Brighton,75,0.899,62,1.537,61,2.495,60,1.546,60,0.885,60,2.192,60,1.708,60,2.33
D,Dunk,4.8,4.8,Brighton,86,1.082,85,2.317,83,3.75,82,2.264,81,1.24,80,3.191,79,2.448,78,3.332
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,75,2.24,74,2.769,73,3.061,72,2.557,71,2.23,71,2.771,70,2.627,69,2.803
D,Webster,4.4,4.4,Brighton,85,1.098,82,2.153,81,3.479,79,2.137,79,1.246,78,2.998,77,2.304,77,3.134
D,Veltman,4.3,4.3,Brighton,77,0.89,72,1.695,72,2.862,73,1.805,70,0.969,70,2.489,67,1.834,68,2.578
F,Maupay,6.1,6.1,Brighton,75,2.758,74,3.842,72,4.051,70,3.221,69,2.677,68,3.5,68,3.482,66,3.597
M,Trossard,5.7,5.7,Brighton,71,2.486,69,3.361,68,3.707,68,2.998,67,2.53,65,3.248,65,3.147,64,3.386
G,Ryan,4.3,4.3,Brighton,2,0.07,3,0.108,3,0.129,3,0.109,2,0.069,3,0.124,3,0.112,22,0.927
M,Jahanbakhsh,5.4,5.4,Brighton,15,0.57,18,0.903,31,1.695,22,0.998,21,0.83,22,1.108,22,1.083,23,1.22
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,80,0.929,64,1.509,62,2.443,62,1.546,61,0.873,61,2.167,61,1.669,61,2.298
D,Bernardo,3.9,3.9,Brighton,9,0.157,6,0.194,8,0.398,6,0.193,8,0.16,8,0.355,11,0.389,11,0.52
M,Bissouma,4.5,4.5,Brighton,0,0,77,2.132,76,2.38,72,1.98,76,1.883,72,2.153,73,2.077,74,2.274
D,Lamptey,4.7,4.7,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Connolly,5.2,5.2,Brighton,0,0,0,0,27,1.434,40,1.754,44,1.687,43,2.038,46,2.146,45,2.233
M,Alzate,4.3,4.3,Brighton,13,0.41,18,0.641,12,0.463,10,0.346,10,0.321,13,0.477,13,0.467,13,0.491
M,Mac Allister,5.3,5.3,Brighton,53,1.707,18,0.756,14,0.646,14,0.552,13,0.46,10,0.427,10,0.42,13,0.581
D,Tarkowski,5.3,5.3,Burnley,85,1.74,83,3.346,82,2.204,81,1.355,81,1.135,79,2.802,79,2.577,78,3.295
D,Bardsley,4.5,4.5,Burnley,2,0.041,2,0.079,5,0.127,5,0.082,5,0.069,5,0.166,8,0.244,8,0.314
D,Pieters,4.3,4.3,Burnley,70,1.53,31,1.359,19,0.543,21,0.387,25,0.391,27,1,28,0.96,30,1.332
M,Cork,5.0,5.0,Burnley,47,1.395,49,2.912,46,1.451,49,1.411,48,1.365,50,1.64,49,1.572,48,1.663
D,Long,4.3,4.3,Burnley,1,0.022,5,0.215,7,0.191,8,0.146,6,0.095,10,0.349,10,0.325,10,0.409
F,Rodriguez,5.8,5.8,Burnley,10,0.436,34,2.811,40,1.839,38,1.446,42,1.574,40,1.888,42,1.905,40,2.114
F,Barnes,6.0,6.0,Burnley,57,2.29,54,4.343,48,2.248,52,1.946,49,1.825,51,2.469,49,2.259,48,2.632
D,Mee,4.9,4.9,Burnley,85,1.733,84,3.381,82,2.206,82,1.369,81,1.13,79,2.828,78,2.564,78,3.362
M,Westwood,5.3,5.3,Burnley,53,1.639,67,3.947,69,2.217,67,1.879,67,1.85,66,2.247,66,2.165,64,2.372
M,Gudmundsson,5.4,5.4,Burnley,66,2.301,41,2.994,41,1.648,40,1.379,40,1.354,40,1.683,40,1.631,40,1.856
F,Wood,6.2,6.2,Burnley,75,3.045,74,6.125,73,3.479,72,2.755,71,2.681,71,3.53,70,3.331,70,3.905
D,Lowton,4.4,4.4,Burnley,83,1.634,81,3.133,81,2.074,79,1.275,79,1.061,77,2.623,76,2.393,75,3.049
F,Vydra,4.8,4.8,Burnley,41,1.795,19,1.751,11,0.586,18,0.776,20,0.842,11,0.612,11,0.579,21,1.265
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,73,2.488,65,4.45,64,2.45,64,2.055,64,2.016,63,2.533,62,2.407,62,2.804
G,Pope,5.4,5.4,Burnley,87,3.181,86,6.423,86,3.294,85,3.067,85,3.054,84,3.535,84,3.446,83,3.757
D,Taylor,4.5,4.5,Burnley,26,0.544,21,0.873,84,2.184,83,1.374,79,1.094,79,2.735,78,2.5,78,3.224
M,Brownhill,4.9,4.9,Burnley,48,1.472,66,3.881,64,2.045,64,1.81,65,1.807,62,2.09,62,2.022,64,2.306
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,12,0.871,0,0,12,0.421,13,0.454,13,0.532,13,0.518,13,0.57
M,McNeil,5.7,5.7,Burnley,24,0.862,69,4.515,81,2.851,79,2.38,79,2.336,77,2.87,77,2.761,75,3.098
G,Caballero,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
