,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,5,-5,1,1,4.5,4.5,2,David,3.5,1,False,,,60,154561.jpg,4.2,False,Raya Martín,35.6,False,,a,1,3,79,3250744,18197,1433963,56428,0.6,13.2,Raya,200.0,2024-07-04,1995-09-15,False,p154561,1710,0,0,9,12,0,0,0,1,0,31,4,326,308.6,20.3,0.0,33.0,15,156,0,0,19,0.00,0.04,0.04,13.64,,,,,,,[],99,15,351,3,771,88,244,14,0.0,1.63,0.0,0.0,0.72,0.63,86,1,89,10,67,4,6,1,1.0,0.47,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,11712,151,70481,289,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],584,78,574,67,542,52,587,78,0.0,0.0,0.0,0.0,0.0,0.0,630,38,533,73,592,78,269,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,45974,81,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],549,70,539,59,506,44,552,70,0.0,0.0,0.0,0.0,0.0,0.0,657,52,497,65,557,70,352,51,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.3,False,,a,1,3,0,29266,586,24824,508,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],520,55,508,42,473,27,523,55,0.0,0.0,0.0,0.0,0.0,0.0,740,85,467,50,527,55,333,46,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,1,-1,4,-4,4,2,3.7,3.7,15,Gabriel,2.7,5,True,,2025-11-17T12:00:07.436586Z,64,226597.jpg,7.5,False,dos Santos Magalhães,18.4,False,,a,1,3,97,4670922,454094,4897307,4411,0.4,15.2,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1085,2,2,8,5,0,0,0,1,0,0,16,321,366.4,64.2,127.0,55.6,93,18,12,105,12,1.25,0.70,1.95,7.16,,,,,,,[],54,24,256,76,135,23,128,40,0.1,0.0,0.06,0.16,0.59,0.41,57,1,148,55,2,1,20,7,1.0,0.66,8.71
5,True,True,100.0,100.0,462424,0,0,-1,1,0,2,3.0,3.0,2,William,2.0,6,False,,2025-11-30T22:30:08.957329Z,59,462424.jpg,3.5,False,Saliba,11.7,False,,a,1,3,53,1270350,21596,1797290,19299,0.3,9.0,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1174,0,0,6,7,0,0,0,0,0,0,1,251,238.4,43.9,22.0,30.4,66,53,14,80,14,0.29,0.29,0.58,8.82,,,,,,,[],156,65,304,100,334,111,262,88,0.02,0.0,0.02,0.04,0.68,0.54,98,6,206,76,122,48,33,10,1.07,0.46,6.13
6,True,True,75.0,75.0,466075,0,0,2,-2,2,2,2.5,2.5,0,Riccardo,2.3,7,False,Muscle injury - 75% chance of playing,2025-12-27T22:00:11.031357Z,57,466075.jpg,4.8,False,Calafiori,8.9,False,,d,1,3,77,2529790,1116,2000705,56153,0.4,13.5,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1256,1,2,9,7,0,0,0,5,0,0,4,287,222.0,104.8,219.0,54.5,57,57,28,85,16,2.49,0.36,2.85,7.09,,,,,,,[],166,68,183,47,66,4,134,45,0.18,0.0,0.03,0.21,0.51,0.5,123,13,175,66,28,14,50,17,1.15,0.64,6.09
7,True,True,100.0,75.0,445122,0,0,9,-9,2,2,4.5,3.4,9,Jurriën,3.5,8,True,,2025-12-27T22:00:11.070756Z,64,445122.jpg,5.3,False,Timber,28.5,False,,a,1,3,95,5217312,55500,2366312,75243,0.5,14.8,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1459,2,4,8,10,0,0,0,2,0,0,7,342,332.4,251.2,303.0,88.9,45,58,44,89,16,4.06,0.82,4.88,9.43,,,,,,,[],84,37,62,10,39,1,43,3,0.25,0.0,0.05,0.3,0.58,0.62,61,2,90,35,14,7,8,2,0.99,0.49,5.49
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10777,5,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],761,257,760,257,756,256,761,257,0.0,0.0,0.0,0.0,0.0,0.0,167,20,751,256,760,256,571,208,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.7,1.7,1,Myles,0.7,10,False,,,51,499169.jpg,0.8,False,Lewis-Skelly,1.6,False,,a,1,3,11,124568,563,430731,2487,0.1,2.2,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,278,0,0,0,5,0,0,0,3,0,0,0,31,27.0,35.4,18.0,8.0,10,13,3,13,1,0.05,0.06,0.11,5.04,,,,,,,[],403,151,323,109,344,119,392,138,0.02,0.0,0.02,0.04,1.63,1.62,234,37,337,125,474,165,150,60,0.32,0.0,4.21
10,True,True,100.0,50.0,198869,0,0,-4,4,1,2,3.8,1.9,1,Benjamin,2.8,11,False,,2025-12-13T23:30:11.163639Z,51,198869.jpg,4.6,False,White,0.6,False,,a,1,3,23,324328,376,361136,2870,0.5,4.5,White,241.0,2021-07-30,1997-10-08,False,p198869,287,0,1,2,3,0,0,0,0,0,0,3,89,92.2,77.1,34.0,20.3,16,16,11,27,4,0.37,0.43,0.80,5.52,,,,,,,[],300,114,231,63,301,94,313,106,0.12,0.0,0.13,0.25,1.73,0.94,228,35,132,47,35,17,227,85,1.25,0.63,8.47
11,True,True,,,563324,0,0,-2,2,0,2,1.0,1.0,0,Brayden,0.0,13,False,,,38,563324.jpg,0.0,False,Clarke,0.5,False,,a,1,3,0,47869,394,66717,690,0.0,0.0,Clarke,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],485,184,472,185,436,175,488,185,0.0,0.0,0.0,0.0,0.0,0.0,776,253,429,164,492,183,257,99,0.0,0.0,0.0
12,True,False,0.0,0.0,588793,0,0,-1,1,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,21953,34,0.0,0.0,Kacurri,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],526,197,514,198,479,189,529,198,0.0,0.0,0.0,0.0,0.0,0.0,746,223,473,179,533,196,466,169,0.0,0.0,0.0
13,True,True,,,499167,0,0,-2,2,0,2,1.0,1.0,0,Josh,0.0,15,False,,,38,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,16499,79,23078,177,0.0,0.0,Nichols,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],479,178,465,178,428,167,482,179,0.0,0.0,0.0,0.0,0.0,0.0,766,243,423,158,486,177,380,141,0.0,0.0,0.0
14,True,True,100.0,100.0,223340,0,0,3,-3,1,3,7.2,7.2,6,Bukayo,6.2,16,False,,2025-08-23T22:30:05.759392Z,103,223340.jpg,5.4,False,Saka,21.5,False,,a,1,3,91,3692401,48486,2916580,35250,0.6,8.8,Saka,241.0,2018-11-28,2001-09-05,False,p223340,1320,4,6,7,8,0,0,0,1,0,0,10,338,358.0,494.0,483.0,133.5,8,73,24,105,15,5.23,4.05,9.28,8.78,2.0,,,,1.0,,[],62,18,9,9,9,3,6,5,0.36,0.0,0.28,0.64,0.6,0.55,5,3,17,8,12,6,15,5,1.02,0.48,7.16
15,True,True,100.0,100.0,184029,0,0,-2,2,1,3,5.0,5.0,5,Martin,4.0,17,False,,2025-10-04T20:00:07.945438Z,78,184029.jpg,2.9,False,Ødegaard,2.1,False,,a,1,3,38,255099,31174,455109,3451,0.5,4.9,Ødegaard,161.0,2021-08-20,1998-12-17,False,p184029,714,1,2,3,6,0,0,0,0,0,0,3,166,187.4,336.4,123.0,64.7,11,38,11,60,9,0.84,1.94,2.78,8.95,4.0,,,,3.0,,[],194,79,34,32,144,86,93,56,0.11,0.0,0.24,0.35,1.13,0.76,17,12,67,27,199,84,135,44,1.13,0.38,7.56
16,True,True,100.0,100.0,248857,0,0,-2,2,0,3,1.8,1.8,1,Noni,0.8,18,False,,2025-09-21T22:30:05.839272Z,68,248857.jpg,1.7,False,Madueke,0.7,False,,a,1,3,17,208183,515,271278,1698,0.1,2.5,Madueke,241.0,2025-07-18,2002-03-10,False,p248857,427,0,0,3,4,0,0,0,0,0,0,0,62,46.6,132.2,155.0,33.3,4,11,5,20,5,0.47,1.31,1.78,5.44,3.0,,,,,,[],372,167,158,108,110,66,242,119,0.1,0.0,0.28,0.38,1.15,0.84,45,28,327,148,353,158,218,80,1.05,0.63,4.22
17,True,True,100.0,100.0,444145,0,0,-2,2,0,3,2.0,2.0,0,Gabriel,1.0,19,False,,2025-12-24T02:30:10.584394Z,68,444145.jpg,1.6,False,Martinelli Silva,0.9,False,,a,1,3,23,130301,1021,211924,1396,0.1,3.4,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,408,1,0,2,2,0,0,0,1,0,0,1,64,61.6,59.7,148.0,26.4,4,15,4,23,5,1.78,0.15,1.93,3.84,,,,,,,[],340,153,266,159,115,69,280,137,0.39,0.0,0.03,0.42,0.85,0.44,46,29,307,135,366,166,199,68,1.1,0.44,5.07
18,True,True,100.0,100.0,116216,0,0,-1,1,2,3,5.2,5.2,13,Leandro,4.2,20,False,,2025-11-27T10:00:06.582480Z,69,116216.jpg,5.1,False,Trossard,1.5,False,,a,1,3,77,300613,61604,174806,5159,0.6,11.2,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,1042,5,4,5,8,0,0,0,0,0,0,9,265,324.0,320.6,337.0,98.3,10,42,11,63,11,4.06,1.99,6.05,7.97,,,,,4.0,,[],88,28,38,35,30,17,29,23,0.35,0.0,0.17,0.52,0.69,0.69,41,25,61,25,19,10,156,52,0.95,0.43,5.44
19,True,True,50.0,50.0,204480,0,0,7,-7,3,3,2.8,2.8,0,Declan,4.5,21,True,Knee injury - 50% chance of playing,2025-12-30T16:00:11.463587Z,72,204480.jpg,5.7,False,Rice,23.0,False,,d,1,3,102,4069862,12687,2287707,274454,0.6,14.2,Rice,241.0,2023-07-15,1999-01-14,False,p204480,1515,2,7,8,11,0,0,0,1,0,0,15,412,437.0,536.0,179.0,115.3,65,88,29,182,17,2.06,3.57,5.63,10.17,1.0,,1.0,,,,[],26,6,4,4,91,56,13,9,0.12,0.0,0.21,0.33,0.6,0.65,32,20,47,19,7,4,14,4,1.01,0.48,10.81
20,True,True,,,195384,0,0,-2,2,1,3,4.3,4.3,2,Mikel,3.3,22,False,,,58,195384.jpg,3.2,False,Merino Zazón,2.6,False,,a,1,3,57,812573,3735,586403,19119,0.6,9.8,Merino,200.0,2024-08-27,1996-06-22,False,p195384,921,3,3,4,8,0,0,0,1,0,0,4,203,256.4,173.4,173.0,60.0,26,48,23,97,10,2.24,0.93,3.17,6.21,,,,,,,[],140,49,108,79,95,57,107,63,0.22,0.0,0.09,0.31,0.61,0.78,106,69,103,42,157,67,114,37,0.98,0.39,9.48
21,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,23,False,has joined Hamburger on loan for the rest of the season.,2025-09-02T13:38:06.128321Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,933,0,4365,1,0.0,0.0,Fábio Vieira,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],760,335,759,335,755,334,760,335,0.0,0.0,0.0,0.0,0.0,0.0,166,104,750,331,759,335,663,273,0.0,0.0,0.0
22,True,True,100.0,100.0,128295,0,0,-4,4,0,3,1.2,1.2,1,Christian,0.2,24,False,,2025-08-18T08:00:05.297235Z,51,128295.jpg,1.0,False,Nørgaard,0.1,False,,a,1,3,3,5954,89,58971,103,0.0,0.6,Nørgaard,58.0,2025-07-10,1994-03-10,False,p128295,31,0,0,0,1,0,0,0,0,0,0,0,11,14.6,0.4,7.0,2.3,5,3,0,8,0,0.05,0.00,0.05,2.16,,,,,,,[],421,190,442,214,381,191,433,197,0.15,0.0,0.0,0.15,6.27,2.9,225,138,404,190,461,217,426,143,0.0,0.0,23.23
23,True,True,,,499175,-1,1,-5,5,0,3,1.0,1.0,0,Ethan,0.0,25,False,,,50,499175.jpg,1.3,False,Nwaneri,0.1,False,,a,1,3,8,12438,100,34294,123,0.0,1.6,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,165,0,0,1,0,0,0,0,0,0,0,0,20,8.6,22.5,24.0,5.4,1,10,2,13,0,0.23,0.08,0.31,0.73,,,,,,,[],430,193,348,184,322,169,404,185,0.13,0.0,0.04,0.17,0.4,0.0,265,163,729,317,400,179,431,145,0.0,0.55,7.09
24,True,True,100.0,100.0,481655,0,0,-3,3,1,3,4.2,4.2,8,Martín,3.2,26,False,,2025-11-01T18:30:07.784912Z,52,481655.jpg,3.6,False,Zubimendi Ibáñez,2.2,False,,a,1,3,69,696992,10100,734148,2687,0.6,13.3,Zubimendi,200.0,2025-07-06,1999-02-02,False,p481655,1590,3,1,9,11,0,0,0,3,0,0,5,325,335.6,270.0,142.0,74.9,64,55,29,148,18,1.87,1.26,3.13,12.80,,,,,,,[],79,25,57,48,122,74,61,39,0.11,0.0,0.07,0.18,0.72,0.62,215,133,111,46,113,48,126,41,1.02,0.51,8.38
25,True,False,0.0,0.0,588796,0,0,0,0,0,3,0.0,0.0,0,Ismeal,0.0,28,False,has joined Shrewsbury Town on loan for the rest of the season.,2025-09-02T13:24:41.013511Z,45,588796.jpg,0.0,False,Kabia,0.1,False,,u,1,3,0,6731,0,29757,30,0.0,0.0,Kabia,152.0,2024-09-14,2005-12-10,False,p588796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],694,287,688,286,673,282,694,287,0.0,0.0,0.0,0.0,0.0,0.0,472,289,657,266,695,289,465,158,0.0,0.0,0.0
26,True,False,0.0,0.0,437742,0,0,0,0,0,3,0.0,0.0,0,Albert,0.0,29,False,has joined Hamburger permanently.,2025-09-02T13:40:53.094922Z,45,437742.jpg,0.0,False,Sambi Lokonga,0.1,False,,u,1,3,0,2952,0,13854,18,0.0,0.0,Sambi,21.0,2021-07-19,1999-10-22,False,p437742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],652,253,647,253,629,247,655,255,0.0,0.0,0.0,0.0,0.0,0.0,414,248,618,234,657,258,566,209,0.0,0.0,0.0
27,True,True,100.0,50.0,219847,0,0,-2,2,0,4,1.0,0.5,0,Kai,0.0,30,False,,2025-08-20T13:00:06.498911Z,73,219847.jpg,1.0,False,Havertz,0.3,False,,a,1,3,1,10384,402,111402,103,0.0,0.1,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,30,0,0,0,0,0,0,0,0,0,0,0,4,2.8,0.8,2.0,0.6,1,2,0,3,0,0.00,0.01,0.01,0.82,,,,,,,[],450,51,435,52,416,55,458,55,0.0,0.0,0.03,0.03,2.46,0.0,26,10,777,85,470,56,296,48,0.0,0.0,9.0
28,True,True,100.0,100.0,205651,0,0,-1,1,0,4,2.2,2.2,4,Gabriel,1.2,31,False,,2025-07-21T10:00:04.697564Z,64,205651.jpg,1.8,False,Fernando de Jesus,0.2,False,,a,1,3,7,33694,5990,18815,1053,0.2,1.1,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,66,1,0,0,2,0,0,0,1,0,0,0,31,42.2,6.2,54.0,10.2,1,5,3,9,0,0.32,0.03,0.35,2.44,,,,,,,[],381,39,405,48,273,45,377,46,0.44,0.0,0.04,0.48,3.33,2.73,55,20,293,32,338,36,353,55,0.0,0.0,12.27
29,True,True,,,232413,0,0,0,0,2,3,1.5,1.5,0,Eberechi,0.5,266,False,,,75,232413.jpg,4.4,False,Eze,11.6,False,,a,1,3,66,3211507,3990,3144259,73675,0.1,8.8,Eze,241.0,2025-08-23,1998-06-29,False,p232413,991,4,3,6,6,0,0,0,0,0,0,6,254,252.4,158.5,281.0,69.1,13,40,11,64,12,2.54,1.41,3.95,6.00,,,,,,,[],143,50,128,92,48,30,80,50,0.23,0.0,0.13,0.36,0.54,0.54,21,14,359,163,54,21,35,15,1.09,0.54,5.81
30,True,True,0.0,0.0,500040,-1,1,-2,2,0,2,0.0,0.0,0,Cristhian,0.2,662,False,Ankle injury - Unknown return date,2025-12-04T09:00:09.512338Z,53,500040.jpg,1.7,False,Mosquera,0.1,False,,i,1,3,17,42019,16,49407,138,0.0,3.2,Mosquera,200.0,2025-07-24,2004-06-27,False,p500040,429,0,0,1,4,0,0,0,1,0,0,1,85,84.0,23.2,8.0,11.5,24,17,11,35,4,0.00,0.43,0.43,2.68,,,,,,,[],311,117,347,122,375,135,367,126,0.0,0.0,0.09,0.09,0.56,0.84,200,30,408,146,349,129,427,158,0.84,0.21,7.34
