,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,5,-5,0,2,1,5.0,5.0,10,David,4.0,1,True,,,60,154561.jpg,4.1,False,Raya Martín,34.0,False,,a,1,3,141,4445118,31411,2829622,6294,0.7,23.5,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,3060,0,0,16,26,0,0,0,1,0,56,9,562,495.0,33.4,0.0,52.9,32,290,1,0,34,0.00,0.06,0.06,25.76,,,,,,,[],,106,17,382,3,821,96,269,16,0.0,1.65,0.0,0.0,0.76,0.76,86,1,78,9,57,4,7,1,1.0,0.47,0.0
1,True,True,,,109745,0,0,-5,5,0,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,40,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,15799,67,78466,65,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,571,66,562,53,531,39,573,66,0.0,0.0,0.0,0.0,0.0,0.0,671,43,430,55,582,66,294,38,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,48518,17,0.0,0.0,Hein,,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,588,75,580,63,549,49,590,75,0.0,0.0,0.0,0.0,0.0,0.0,691,53,449,65,599,75,380,54,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,34196,29,35049,61,0.0,0.0,Setford,,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,560,60,549,45,517,31,562,60,0.0,0.0,0.0,0.0,0.0,0.0,783,90,416,48,571,60,370,53,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,1,-1,12,-12,0,5,2,5.0,5.0,8,Gabriel,4.0,5,True,,2026-03-24T00:00:10.555559Z,72,226597.jpg,6.6,False,dos Santos Magalhães,43.3,False,,a,1,3,185,8749520,35527,5800159,5243,0.6,25.7,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,2435,3,5,15,19,0,0,0,4,0,0,27,636,739.0,109.8,225.0,107.2,213,56,35,248,27,2.00,1.68,3.68,19.28,,,,,,,[],,24,9,272,78,138,25,100,27,0.07,0.0,0.06,0.13,0.71,0.7,32,1,79,33,2,1,4,1,1.0,0.55,9.17
5,True,True,100.0,100.0,462424,0,0,1,-1,0,2,2,4.3,4.3,6,William,3.3,6,False,,2026-03-23T13:00:10.244912Z,61,462424.jpg,4.2,False,Saliba,14.4,False,,a,1,3,117,2220497,28643,2420743,4160,0.5,19.2,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,2344,1,0,12,20,0,0,0,1,0,0,9,499,478.8,171.1,76.0,72.5,138,103,33,171,27,0.88,0.73,1.61,18.61,,,,,,,[],,114,51,207,53,300,89,201,69,0.03,0.0,0.03,0.06,0.71,0.77,84,5,98,38,48,20,25,9,1.04,0.46,6.57
6,True,True,75.0,75.0,466075,0,0,1,-1,0,2,2,0.8,0.8,0,Riccardo,0.0,7,False,Knock - 75% chance of playing,2026-04-11T21:00:07.670443Z,56,466075.jpg,4.2,False,Calafiori,5.9,False,,d,1,3,93,2665768,117,2511557,2055,0.0,16.6,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,1446,1,2,11,8,0,0,0,5,0,0,4,339,244.4,127.9,249.0,62.2,64,65,31,95,18,2.92,0.49,3.41,8.96,,,,,,,[],https://www.arsenal.com/news/every-word-mikel-artetas-pre-newcastle-presser-0?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,257,103,255,69,124,22,239,82,0.18,0.0,0.03,0.21,0.56,0.5,131,13,803,265,47,19,65,22,1.12,0.68,5.91
7,True,True,0.0,0.0,445122,0,0,6,-6,0,3,2,0.0,0.0,0,Jurriën,0.0,8,False,Ankle injury - Unknown return date,2026-03-23T13:00:10.259821Z,61,445122.jpg,5.0,False,Timber,19.2,False,,i,1,3,149,6783902,121,5140987,91018,0.0,24.4,J.Timber,,152.0,2023-07-14,2001-06-17,False,p445122,2452,3,6,13,20,0,0,0,5,0,0,9,532,499.0,402.6,352.0,125.7,82,97,66,148,28,4.71,1.53,6.24,17.45,,,,,,,[],https://www.arsenal.com/news/every-word-mikel-artetas-pre-newcastle-presser-0?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,104,47,72,14,78,7,70,12,0.17,0.0,0.06,0.23,0.64,0.73,82,4,813,267,15,4,15,5,1.03,0.48,5.43
8,True,False,0.0,0.0,440854,0,0,-1,1,0,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10937,3,0.0,0.0,Kiwior,,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,812,268,811,268,809,268,812,268,0.0,0.0,0.0,0.0,0.0,0.0,168,20,788,262,813,268,596,212,0.0,0.0,0.0
9,True,True,,,499169,0,0,-5,5,0,0,2,1.7,1.7,1,Myles,0.7,10,False,,,50,499169.jpg,0.9,False,Lewis-Skelly,1.4,False,,a,1,3,14,137332,108,469802,160,0.1,2.8,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,410,0,0,0,7,0,0,0,3,0,0,0,44,45.2,47.8,25.0,11.7,14,17,6,20,2,0.10,0.09,0.19,6.51,,,,,,,[],,424,157,359,126,377,130,419,149,0.02,0.0,0.02,0.04,1.43,1.54,270,42,298,98,515,176,172,66,0.44,0.0,4.39
10,True,True,100.0,100.0,198869,0,0,-4,4,0,1,2,3.7,3.7,6,Benjamin,2.7,11,False,,2026-02-22T23:00:08.984090Z,51,198869.jpg,3.8,False,White,0.5,False,,a,1,3,38,358218,1038,413156,148,0.5,7.5,White,,241.0,2021-07-30,1997-10-08,False,p198869,590,0,1,4,6,0,0,0,0,0,0,3,151,134.6,110.8,48.0,29.4,33,23,15,48,7,0.45,0.55,1.00,8.22,,,,,,,[],,342,130,270,77,338,109,356,120,0.07,0.0,0.08,0.15,1.25,0.92,225,31,134,52,88,33,265,100,1.07,0.61,7.32
11,True,True,,,563324,0,0,-3,3,0,0,2,1.0,1.0,0,Brayden,0.0,13,False,,,37,563324.jpg,0.0,False,Clarke,0.4,False,,a,1,3,0,56883,271,81557,166,0.0,0.0,Clarke,,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,517,184,499,183,466,177,519,184,0.0,0.0,0.0,0.0,0.0,0.0,827,265,361,124,528,185,279,105,0.0,0.0,0.0
12,True,False,0.0,0.0,588793,0,0,-1,1,0,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,22776,6,0.0,0.0,Kacurri,,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,565,208,554,208,522,203,567,208,0.0,0.0,0.0,0.0,0.0,0.0,789,231,422,159,576,209,501,178,0.0,0.0,0.0
13,True,True,,,499167,0,0,-3,3,0,0,2,1.0,1.0,0,Josh,0.0,15,False,,,37,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,33181,53,33669,119,0.0,0.0,Nichols,,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,516,183,497,181,464,175,518,183,0.0,0.0,0.0,0.0,0.0,0.0,825,263,359,122,527,184,359,129,0.0,0.0,0.0
14,True,True,100.0,75.0,223340,0,0,-2,2,0,2,3,1.3,1.0,1,Bukayo,0.3,16,False,,2026-03-30T10:00:10.614078Z,98,223340.jpg,4.8,False,Saka,7.0,False,,a,1,3,134,4165570,11833,5251090,3351,0.0,13.7,Saka,,241.0,2018-11-28,2001-09-05,False,p223340,2004,6,8,10,16,0,0,0,1,0,0,14,499,538.8,725.9,762.0,202.9,25,104,35,164,22,7.05,5.76,12.81,14.42,2.0,,2.0,,1.0,,[],,84,28,12,12,10,4,11,8,0.32,0.0,0.26,0.58,0.65,0.72,6,4,354,165,22,9,59,21,0.99,0.45,7.37
15,True,True,100.0,100.0,184029,0,0,-2,2,0,1,3,2.7,2.7,3,Martin,1.7,17,False,,2026-04-10T15:30:09.519310Z,78,184029.jpg,3.0,False,Ødegaard,1.6,False,,a,1,3,67,391532,1777,651175,360,0.2,8.6,Ødegaard,,161.0,2021-08-20,1998-12-17,False,p184029,1250,1,6,5,13,0,0,0,0,0,0,5,284,272.4,501.8,150.0,92.3,13,65,19,97,15,1.04,3.46,4.50,15.16,4.0,,,,3.0,,[],,241,102,45,40,213,117,143,78,0.07,0.0,0.25,0.32,1.09,0.94,19,13,213,96,206,83,156,53,1.08,0.36,6.98
16,True,True,100.0,100.0,248857,0,0,-2,2,0,2,3,2.7,2.7,3,Noni,1.7,18,False,,2026-04-16T13:00:09.580957Z,68,248857.jpg,2.6,False,Madueke,0.8,False,,a,1,3,59,379092,590,428502,449,0.3,8.7,Madueke,,241.0,2025-07-18,2002-03-10,False,p248857,1067,2,1,7,9,0,0,0,0,0,0,6,199,205.6,280.9,337.0,82.3,11,29,21,61,15,1.07,2.31,3.38,11.87,3.0,,,,,,[],,285,119,139,92,82,46,169,88,0.09,0.0,0.19,0.28,1.0,0.76,44,28,211,95,262,110,211,72,1.27,0.59,5.15
17,True,True,100.0,100.0,444145,0,0,-2,2,0,0,3,1.7,1.7,0,Gabriel,0.7,19,False,,2025-12-24T02:30:10.584394Z,68,444145.jpg,1.8,False,Martinelli Silva,0.9,False,,a,1,3,49,195084,251,272028,380,0.1,7.2,Martinelli,Gabriel Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,974,1,4,2,7,0,0,0,3,0,0,1,164,170.6,158.5,337.0,66.0,13,47,12,72,10,4.10,1.03,5.13,9.45,,,,,,,[],,315,139,218,141,83,47,223,108,0.38,0.0,0.1,0.48,0.87,0.65,45,29,311,145,388,164,204,71,0.92,0.18,6.65
