,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,5,-5,1,1,4.7,4.7,6,David,3.7,1,True,,,60,154561.jpg,4.0,False,Raya Martín,34.2,False,,a,1,3,121,3997481,8960,2349218,3992,0.6,20.2,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,2700,0,0,14,22,0,0,0,1,0,47,5,487,411.8,33.4,0.0,44.6,27,251,1,0,30,0.00,0.06,0.06,21.23,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",107,17,371,3,811,94,265,16,0.0,1.57,0.0,0.0,0.71,0.73,86,1,74,8,64,5,8,1,1.0,0.47,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,14486,23,76573,63,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",625,85,617,73,590,60,627,85,0.0,0.0,0.0,0.0,0.0,0.0,650,36,521,78,635,85,283,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,48108,18,0.0,0.0,Hein,,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",585,74,576,61,547,48,587,74,0.0,0.0,0.0,0.0,0.0,0.0,686,54,476,67,595,74,372,54,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,33696,27,33271,63,0.0,0.0,Setford,,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",557,59,545,43,515,30,559,59,0.0,0.0,0.0,0.0,0.0,0.0,777,90,445,50,567,59,361,52,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,11,-11,4,2,6.3,6.3,8,Gabriel,5.3,5,True,,2025-11-17T12:00:07.436586Z,71,226597.jpg,6.7,False,dos Santos Magalhães,43.2,False,,a,1,3,161,8127440,10468,5194615,2463,0.7,22.7,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,2075,3,4,13,15,0,0,0,3,0,0,21,563,628.0,105.1,194.0,92.5,183,44,31,214,23,1.87,1.59,3.46,14.75,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",27,12,251,72,135,26,93,24,0.08,0.0,0.07,0.15,0.64,0.65,34,1,17,7,3,1,4,1,1.0,0.56,9.28
5,True,True,100.0,100.0,462424,0,0,1,-1,1,2,4.3,4.3,0,William,3.3,6,False,,2026-01-28T04:30:08.458028Z,61,462424.jpg,4.0,False,Saliba,13.6,False,,a,1,3,96,1892527,3525,2194454,4846,0.5,15.7,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,1984,1,0,10,16,0,0,0,1,0,0,6,412,400.0,124.6,72.0,59.7,112,89,26,138,23,0.88,0.61,1.49,14.10,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",117,51,223,55,287,85,203,69,0.04,0.0,0.03,0.07,0.64,0.73,84,4,98,32,65,26,25,9,1.04,0.45,6.26
6,True,True,100.0,100.0,466075,0,0,1,-1,2,2,2.5,2.5,1,Riccardo,1.5,7,False,,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.1,False,Calafiori,6.1,False,,a,1,3,87,2631701,256,2453668,1640,0.3,15.5,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,1373,1,2,10,8,0,0,0,5,0,0,4,310,228.6,109.3,230.0,56.8,62,59,31,93,17,2.77,0.40,3.17,7.97,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",238,92,244,69,106,13,219,75,0.18,0.0,0.03,0.21,0.52,0.52,132,14,221,82,55,21,61,21,1.11,0.66,6.1
7,True,True,100.0,100.0,445122,0,0,8,-8,3,2,6.2,6.2,11,Jurriën,5.2,8,True,,2026-01-28T04:30:08.479318Z,63,445122.jpg,5.0,False,Timber,27.9,False,,a,1,3,146,6553540,16078,3762995,3473,0.8,23.2,J.Timber,,152.0,2023-07-14,2001-06-17,False,p445122,2415,3,6,13,20,0,0,0,5,0,0,7,528,455.6,380.2,348.0,118.7,80,96,63,143,27,4.71,1.52,6.23,16.61,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",81,35,61,10,62,3,48,5,0.18,0.0,0.06,0.24,0.62,0.75,69,2,20,8,13,3,13,4,1.01,0.48,5.33
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10901,3,0.0,0.0,Kiwior,,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",802,266,801,266,799,266,802,266,0.0,0.0,0.0,0.0,0.0,0.0,170,20,785,264,803,266,590,211,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.0,1.0,0,Myles,0.0,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.4,False,,a,1,3,12,134554,108,465203,228,0.0,2.4,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,311,0,0,0,5,0,0,0,3,0,0,0,36,31.2,45.5,18.0,9.4,10,14,4,14,1,0.05,0.06,0.11,5.26,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",429,161,350,121,386,137,418,151,0.01,0.0,0.02,0.03,1.52,1.45,240,36,765,260,508,176,164,63,0.29,0.0,4.05
