Pos,Name,BV,SV,Team,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.038,77,3.368,48,2.135,47,2.286,48,1.573,48,1.403,47,1.793,44,1.343
M,Aubameyang,11.4,11.4,Arsenal,72,4.246,74,5.338,73,5.016,73,5.323,72,4.15,71,3.942,71,4.076,70,4.111
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.047,2,0.094,1,0.051,1,0.035,1,0.032,1,0.04,2,0.066
F,Lacazette,8.2,8.2,Arsenal,24,1.362,30,2.025,31,1.994,30,2.026,32,1.758,25,1.372,27,1.498,25,1.449
D,Mustafi,5.0,5.0,Arsenal,3,0.112,3,0.131,0,0,1,0.048,1,0.033,2,0.06,0,0,1,0.031
G,Leno,4.9,4.9,Arsenal,88,3.716,87,3.835,84,3.751,86,4.027,85,3.404,85,3.227,84,3.575,84,3.229
M,Xhaka,5.2,5.2,Arsenal,63,1.841,64,2.065,59,1.905,56,1.891,57,1.638,55,1.549,52,1.55,53,1.525
D,Marí,4.4,4.4,Arsenal,11,0.414,10,0.43,9,0.391,10,0.474,9,0.293,9,0.263,3,0.113,4,0.122
D,Bellerín,5.1,5.1,Arsenal,72,2.871,74,3.429,72,3.36,72,3.669,72,2.489,69,2.125,69,2.783,71,2.279
G,Martínez,5.0,4.8,Aston Villa,89,3.158,89,3.174,88,3.333,87,3.483,87,3.723,86,3.314,86,3.443,85,3.303
D,Chambers,4.5,4.5,Arsenal,23,0.881,15,0.677,5,0.224,4,0.195,4,0.135,6,0.184,6,0.235,7,0.223
D,Kolasinac,4.8,4.8,Arsenal,8,0.291,4,0.166,2,0.084,3,0.137,3,0.096,3,0.086,3,0.111,4,0.119
D,Maitland-Niles,4.6,4.6,Arsenal,35,1.404,21,0.977,18,0.841,18,0.915,18,0.632,21,0.66,21,0.85,19,0.622
D,Holding,4.4,4.4,Arsenal,76,2.854,76,3.312,74,3.265,74,3.575,73,2.387,67,1.954,66,2.524,69,2.091
D,Tierney,5.3,5.3,Arsenal,85,3.305,81,3.638,78,3.564,76,3.784,76,2.587,75,2.269,74,2.934,73,2.301
M,Pépé,7.6,7.6,Arsenal,49,2.544,40,2.501,41,2.484,40,2.548,39,2.005,41,2.043,38,1.967,40,2.107
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,28,1.386,23,1.347,22,1.245,23,1.352,22,1.076,18,0.857,23,1.13,22,1.089
M,Nelson,5.1,5.1,Arsenal,9,0.456,6,0.352,6,0.342,7,0.414,6,0.296,5,0.24,7,0.347,7,0.35
F,Nketiah,5.5,5.5,Arsenal,46,2.497,42,2.714,40,2.472,41,2.651,37,1.997,42,2.196,39,2.076,39,2.161
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.1,5.1,Arsenal,69,3.037,70,3.692,68,3.458,65,3.493,65,2.853,67,2.848,63,2.788,60,2.684
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,55,2.863,54,3.365,54,3.234,54,3.413,54,2.736,45,2.233,45,2.322,45,2.333
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.038,1,0.04,1,0.042,1,0.038,1,0.04,1,0.039
D,El Mohamady,4.3,4.3,Aston Villa,12,0.307,14,0.381,13,0.447,14,0.56,14,0.64,18,0.629,18,0.756,19,0.706
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.023,1,0.029,1,0.033,4,0.151,4,0.118,3,0.103,3,0.093
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,20,0.787,13,0.514,13,0.554,14,0.635,14,0.655,16,0.68,17,0.823,17,0.755
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,4,0.094,2,0.05,2,0.062,4,0.141,3,0.122,4,0.126,6,0.223,7,0.232
M,Grealish,7.8,7.8,Aston Villa,80,3.389,79,3.495,78,3.888,77,4.215,76,4.324,75,3.783,75,4.379,74,3.919
M,McGinn,5.5,5.5,Aston Villa,81,2.317,80,2.356,82,2.577,77,2.59,76,2.685,77,2.445,76,2.679,74,2.453
D,Hause,4.4,4.4,Aston Villa,87,1.963,13,0.338,17,0.553,20,0.752,24,1.03,21,0.696,23,0.913,24,0.845
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,0,0,84,1.918,82,2.453,81,2.839,80,3.309,79,2.415,79,2.926,80,2.613
D,Targett,4.6,4.6,Aston Villa,86,1.731,84,1.931,81,2.415,82,2.841,79,3.213,79,2.408,78,2.847,77,2.501
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,23,0.663,14,0.421,15,0.469,15,0.485,16,0.529,18,0.563,17,0.558,20,0.635
M,El Ghazi,5.7,5.7,Aston Villa,60,2.934,66,3.285,66,3.668,66,4.01,67,4.213,44,2.509,42,2.79,44,2.671
D,Konsa,4.7,4.7,Aston Villa,88,1.948,81,1.896,80,2.446,77,2.755,75,3.144,80,2.491,76,2.875,73,2.439
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.029,0,0,2,0.078,2,0.06,1,0.036,3,0.095
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,10,0.512,8,0.418,11,0.622,11,0.666,14,0.858,14,0.787,12,0.766,15,0.882
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,79,2.111,79,2.123,77,2.219,76,2.312,76,2.405,75,2.171,75,2.36,71,2.138
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,39,1.466,62,2.385,63,1.92,61,2.307,56,2.298,58,2.086,60,1.919,60,2.322
M,Stephens,4.3,4.3,Burnley,38,1.264,30,1.005,0,0,30,1.769,26,0.82,24,0.698,28,0.802,26,0.84
G,Button,4.0,4.0,West Brom,0,0,1,0.036,0,0,1,0.073,1,0.035,1,0.039,1,0.039,1,0.035
M,Groß,5.8,5.8,Brighton,63,2.688,58,2.689,54,1.89,57,2.626,55,2.807,55,2.329,56,2.06,55,2.61
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,9,0.316,10,0.364,9,0.285,10,0.357,10,0.38,7,0.243,10,0.322,9,0.33
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,22,0.708,27,1.072,25,0.39,25,0.702,26,1.112,26,0.765,27,0.459,28,1.105
D,Dunk,4.8,4.8,Brighton,86,2.806,83,3.389,82,1.196,81,2.329,80,3.573,80,2.386,79,1.296,77,3.145
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,74,2.678,71,2.728,73,2.221,71,2.684,71,2.947,68,2.441,66,2.109,67,2.649
D,Webster,4.4,4.4,Brighton,77,2.492,76,3.057,74,1.148,74,2.09,73,3.158,72,2.139,72,1.23,70,2.812
D,Veltman,4.3,4.3,Brighton,69,2.039,69,2.514,55,0.737,52,1.287,47,1.847,48,1.293,47,0.698,49,1.799
F,Maupay,6.1,6.1,Brighton,68,3.32,63,3.29,65,2.49,62,3.421,60,3.506,61,2.968,58,2.425,62,3.276
M,Trossard,5.8,5.8,Brighton,71,3.368,67,3.42,67,2.511,67,3.452,66,3.726,66,3.063,64,2.542,64,3.352
G,Ryan,4.3,4.4,Brighton,8,0.309,8,0.339,17,0.59,18,0.661,18,0.778,18,0.674,18,0.625,18,0.76
M,Jahanbakhsh,5.4,5.4,Brighton,29,1.324,28,1.366,28,1.063,28,1.39,30,1.592,29,1.298,27,1.067,29,1.466
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,75,2.253,72,2.691,69,0.961,66,1.682,66,2.644,66,1.815,67,1.026,66,2.468
D,Bernardo,3.9,3.9,Brighton,1,0.035,4,0.17,3,0.054,2,0.062,2,0.092,3,0.096,3,0.059,5,0.213
M,Bissouma,4.5,4.5,Brighton,79,2.236,77,2.33,74,1.842,73,2.098,71,2.279,73,2.06,72,1.84,73,2.236
D,Lamptey,4.7,4.8,Brighton,0,0,0,0,35,0.625,53,1.721,70,3.398,68,2.233,67,1.28,70,3.121
F,Connolly,5.3,5.3,Brighton,12,0.583,28,1.363,24,0.95,25,1.284,28,1.485,27,1.243,30,1.218,27,1.345
M,Alzate,4.3,4.3,Brighton,24,0.85,21,0.781,20,0.63,21,0.761,19,0.744,21,0.734,23,0.737,21,0.785
M,Mac Allister,5.3,5.3,Brighton,19,0.796,16,0.707,17,0.602,16,0.708,13,0.623,13,0.539,16,0.59,14,0.632
D,Tarkowski,5.3,5.3,Burnley,88,3.668,85,3.422,0,0,82,3.356,82,2.325,81,1.424,80,1.239,78,2.672
D,Bardsley,4.5,4.5,Burnley,3,0.116,4,0.147,0,0,7,0.269,8,0.211,9,0.149,8,0.118,9,0.285
D,Pieters,4.3,4.3,Burnley,77,3.336,12,0.5,0,0,14,0.62,14,0.419,17,0.325,17,0.29,16,0.57
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,34,2.085,51,1.603,51,1.466,53,1.502,50,1.616
D,Long,4.3,4.4,Burnley,2,0.081,5,0.194,0,0,9,0.381,11,0.309,14,0.258,12,0.198,14,0.468
F,Rodriguez,5.8,5.8,Burnley,48,2.278,47,2.243,0,0,45,3.607,44,1.994,46,1.727,47,1.759,46,2.106
F,Barnes,6.0,6.0,Burnley,55,2.821,47,2.455,0,0,46,3.88,49,2.382,46,1.794,44,1.716,45,2.217
D,Mee,4.9,4.9,Burnley,88,3.596,86,3.366,0,0,82,3.217,81,2.208,81,1.368,81,1.197,79,2.622
M,Westwood,5.3,5.3,Burnley,84,2.831,79,2.669,0,0,67,3.902,66,2.108,66,1.845,64,1.782,69,2.258
M,Gudmundsson,5.4,5.4,Burnley,19,0.853,29,1.269,0,0,32,2.375,30,1.232,33,1.158,30,1.047,30,1.25
F,Wood,6.2,6.2,Burnley,79,4.028,78,3.988,0,0,77,6.401,74,3.573,73,2.813,72,2.767,72,3.514
D,Lowton,4.4,4.4,Burnley,86,3.449,84,3.21,0,0,81,3.131,81,2.165,78,1.307,79,1.155,79,2.572
F,Vydra,4.8,4.8,Burnley,4,0.229,8,0.455,0,0,10,0.938,9,0.483,11,0.482,9,0.393,14,0.745
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,36,1.604,52,2.23,0,0,53,3.756,48,1.922,45,1.522,50,1.658,51,2.07
G,Pope,5.4,5.4,Burnley,89,4.048,88,3.925,0,0,85,6.333,86,3.329,85,3.075,85,3.056,85,3.521
D,Taylor,4.5,4.5,Burnley,88,3.629,86,3.36,0,0,81,3.237,83,2.272,81,1.404,81,1.228,80,2.672
M,Brownhill,4.9,4.9,Burnley,79,2.709,78,2.662,0,0,65,3.905,62,2.043,63,1.821,61,1.754,58,1.972
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,McNeil,5.7,5.7,Burnley,60,2.402,81,3.092,0,0,79,5.062,76,2.724,76,2.32,77,2.318,74,2.716
